prompt_tokens,completion_tokens,total_tokens
514,285,799
577,283,860
625,329,954
384,267,651
439,325,764
437,319,756
435,330,765
481,384,865
857,138,995
857,153,1010
857,148,1005
857,186,1043
857,188,1045
222,186,408
212,207,419
227,227,454
262,233,495
260,246,506
409,447,856
450,397,847
430,491,921
456,369,825
469,462,931
722,352,1074
600,361,961
628,391,1019
693,290,983
678,462,1140
504,403,907
442,342,784
513,411,924
543,431,974
614,509,1123
857,133,990
857,148,1005
857,167,1024
857,167,1024
857,186,1043
207,157,364
241,214,455
241,227,468
222,199,421
260,227,487
380,285,665
437,310,747
422,355,777
450,330,780
450,470,920
516,257,773
561,272,833
541,345,886
586,315,901
409,300,709
701,450,1151
424,308,732
467,361,828
497,393,890
602,502,1104
857,151,1008
857,170,1027
857,161,1018
857,179,1036
857,167,1024
225,182,407
235,182,417
244,214,458
253,209,462
241,215,456
405,287,692
437,321,758
405,382,787
432,372,804
438,421,859
518,270,788
552,273,825
613,314,927
652,339,991
422,310,732
603,488,1091
425,310,735
466,365,831
491,393,884
640,543,1183
857,157,1014
857,148,1005
857,157,1014
857,153,1010
857,188,1045
231,191,422
222,214,436
227,202,429
231,231,462
262,230,492
414,416,830
437,411,848
453,358,811
454,439,893
425,395,820
647,329,976
589,301,890
626,338,964
642,355,997
670,386,1056
453,359,812
481,382,863
490,373,863
507,419,926
538,432,970
857,159,1016
857,157,1014
857,167,1024
857,183,1040
857,186,1043
233,200,433
231,204,435
260,228,488
257,255,512
241,289,530
423,361,784
427,361,788
451,320,771
512,408,920
478,518,996
592,285,877
592,385,977
639,306,945
551,409,960
437,323,760
749,448,1197
458,358,816
537,454,991
561,460,1021
600,494,1094
857,138,995
857,148,1005
857,157,1014
857,183,1040
857,186,1043
212,198,410
222,205,427
231,197,428
257,215,472
260,246,506
420,331,751
421,384,805
428,408,836
438,372,810
469,368,837
562,341,903
639,302,941
615,364,979
599,319,918
603,361,964
454,344,798
493,387,880
516,414,930
471,361,832
513,423,936
857,133,990
857,138,995
857,157,1014
857,186,1043
857,186,1043
207,144,351
212,241,453
231,238,469
260,227,487
260,240,500
367,357,724
450,325,775
463,364,827
461,452,913
464,494,958
588,220,808
556,202,758
372,245,617
595,298,893
354,243,597
683,373,1056
725,481,1206
450,349,799
525,437,962
633,531,1164
857,148,1005
857,148,1005
857,161,1018
857,158,1015
857,161,1018
222,199,421
235,196,431
222,214,436
232,204,436
235,238,473
419,322,741
422,365,787
437,445,882
427,479,906
461,567,1028
553,312,865
596,332,928
676,367,1043
710,552,1262
464,361,825
484,364,848
519,409,928
798,646,1444
704,596,1300
798,714,1512
857,132,989
857,161,1018
857,167,1024
857,161,1018
857,186,1043
206,169,375
235,199,434
235,194,429
241,206,447
260,245,505
422,315,737
392,304,696
417,346,763
429,418,847
468,434,902
535,227,762
546,266,812
577,261,838
649,322,971
379,263,642
418,314,732
413,313,726
665,446,1111
474,366,840
598,515,1113
857,132,989
857,148,1005
857,148,1005
857,153,1010
857,160,1017
206,204,410
234,180,414
222,199,421
227,211,438
222,240,462
434,303,737
427,399,826
422,387,809
463,401,864
403,483,886
534,293,827
630,261,891
714,315,1029
618,390,1008
445,333,778
632,529,1161
413,318,731
467,371,838
542,433,975
681,571,1252
857,148,1005
857,148,1005
857,161,1018
857,161,1018
857,186,1043
222,190,412
222,189,411
235,213,448
235,202,437
260,236,496
413,352,765
412,347,759
425,342,767
436,339,775
459,367,826
578,288,866
573,292,865
583,306,889
598,244,842
570,373,943
444,325,769
396,279,675
458,352,810
525,412,937
857,133,990
857,148,1005
857,151,1008
857,161,1018
857,167,1024
207,159,366
222,179,401
235,197,432
225,200,425
241,226,467
382,393,775
420,339,759
402,383,785
449,465,914
570,265,835
614,306,920
417,314,731
696,449,1145
458,354,812
624,235,859
423,374,797
387,270,657
601,509,1110
605,305,910
457,348,805
857,133,990
857,133,990
857,133,990
857,157,1014
857,167,1024
207,162,369
207,164,371
207,163,370
241,199,440
231,224,455
385,257,642
386,289,675
387,378,765
422,381,803
488,189,677
520,196,716
447,462,909
609,219,828
341,215,556
612,280,892
348,237,585
693,319,1012
371,258,629
432,329,761
471,377,848
857,148,1005
857,146,1003
857,161,1018
857,167,1024
857,167,1024
220,160,380
235,201,436
241,205,446
241,216,457
222,266,488
383,339,722
424,328,752
439,299,738
489,441,930
559,195,754
530,272,802
570,319,889
347,227,574
672,294,966
428,330,758
471,363,834
446,347,793
561,318,879
424,315,739
470,361,831
857,133,990
857,148,1005
857,161,1018
857,157,1014
857,170,1027
207,166,373
222,182,404
231,220,451
244,201,445
235,221,456
389,353,742
444,301,745
443,393,836
405,523,928
532,283,815
584,372,956
624,304,928
424,452,876
754,407,1161
435,321,756
524,415,939
456,349,805
683,373,1056
559,455,1014
525,420,945
857,148,1005
857,148,1005
857,156,1013
857,186,1043
857,186,1043
222,187,409
222,180,402
260,220,480
230,183,413
260,237,497
403,369,772
443,314,757
406,333,739
410,458,868
460,371,831
545,275,820
564,248,812
600,369,969
602,297,899
689,334,1023
400,292,692
427,316,743
449,346,795
486,381,867
521,415,936
857,138,995
857,148,1005
857,148,1005
857,151,1008
857,161,1018
222,188,410
225,195,420
235,194,429
212,227,439
222,230,452
417,348,765
411,384,795
418,416,834
450,405,855
453,492,945
579,300,879
615,322,937
636,305,941
647,327,974
723,388,1111
452,355,807
474,370,844
457,341,798
479,386,865
540,441,981
857,135,992
857,138,995
857,167,1024
857,167,1024
857,167,1024
209,162,371
212,190,402
241,207,448
241,215,456
241,222,463
385,279,664
413,371,784
445,353,798
438,386,824
430,422,852
510,226,736
602,329,931
378,259,637
617,398,1015
653,442,1095
481,366,847
550,441,991
584,382,966
594,487,1081
534,433,967
857,138,995
857,148,1005
857,161,1018
857,167,1024
857,186,1043
212,200,412
235,189,424
222,208,430
241,232,473
260,246,506
412,301,713
423,358,781
455,326,781
469,344,813
431,470,901
589,279,868
532,340,872
557,292,849
575,350,925
701,441,1142
431,314,745
492,397,889
444,336,780
502,394,896
593,489,1082
857,133,990
857,132,989
857,148,1005
857,161,1018
857,167,1024
207,159,366
206,182,388
235,181,416
222,189,411
241,204,445
382,317,699
404,229,633
405,346,751
427,385,812
412,428,840
460,223,683
548,264,812
577,339,916
616,282,898
659,308,967
375,255,630
416,304,720
434,322,756
491,377,868
460,360,820
857,148,1005
857,146,1003
857,161,1018
857,155,1012
229,187,416
235,204,439
222,223,445
222,226,448
220,187,407
449,374,823
427,387,814
446,395,841
410,397,807
410,408,818
626,275,901
628,283,911
618,350,968
639,344,983
605,395,1000
427,319,746
435,325,760
502,404,906
496,396,892
547,449,996
857,151,1008
857,149,1006
857,157,1014
857,191,1048
857,186,1043
225,210,435
223,196,419
231,242,473
260,217,477
265,251,516
465,309,774
419,396,815
440,359,799
433,467,900
474,430,904
540,292,832
627,327,954
590,302,892
698,349,1047
661,316,977
444,328,772
454,347,801
479,389,868
468,363,831
501,400,901
857,138,995
857,148,1005
857,148,1005
857,157,1014
857,157,1014
212,184,396
222,204,426
222,234,456
231,224,455
231,259,490
407,329,736
482,288,770
457,341,798
427,422,849
447,515,962
519,286,805
560,375,935
572,308,880
653,490,1143
746,405,1151
438,334,772
460,345,805
527,426,953
557,455,1012
642,568,1210
857,138,995
857,148,1005
857,157,1014
857,167,1024
857,188,1045
212,202,414
231,204,435
241,200,441
222,195,417
262,253,515
425,369,794
423,405,828
418,461,879
476,430,906
427,525,952
600,378,978
636,501,1137
661,407,1068
756,417,1173
692,525,1217
530,416,946
559,453,1012
569,474,1043
653,551,1204
677,584,1261
857,129,986
857,132,989
857,167,1024
857,186,1043
206,164,370
203,176,379
260,206,466
241,236,477
260,221,481
387,298,685
399,370,769
459,294,753
429,335,764
444,358,802
529,294,823
566,257,823
525,296,821
589,335,924
446,334,780
601,585,1186
409,292,701
448,335,783
487,387,874
737,655,1392
857,138,995
857,140,997
857,147,1004
857,186,1043
857,161,1018
214,164,378
212,180,392
221,198,419
260,225,485
235,202,437
387,340,727
403,392,795
425,301,726
421,457,878
448,474,922
571,308,879
532,207,739
623,285,908
688,296,984
359,237,596
460,356,816
437,329,766
705,489,1194
448,346,794
641,547,1188
857,138,995
857,135,992
857,148,1005
857,157,1014
857,186,1043
209,133,342
222,204,426
212,220,432
260,220,480
231,270,501
356,352,708
427,387,814
443,440,883
443,442,885
493,465,958
583,266,849
618,335,953
673,347,1020
418,298,716
671,454,1125
696,410,1106
487,389,876
499,401,900
606,506,1112
562,458,1020
857,138,995
857,161,1018
857,161,1018
857,171,1028
857,148,1005
212,183,395
235,190,425
235,197,432
245,216,461
222,206,428
413,282,695
420,289,709
406,472,878
439,454,893
520,244,764
429,408,837
513,336,849
703,432,1135
639,327,966
396,277,673
685,521,1206
488,377,865
479,371,850
584,489,1073
673,591,1264
857,129,986
857,148,1005
857,157,1014
857,157,1014
857,170,1027
203,199,402
222,186,408
231,221,452
231,227,458
244,230,474
422,340,762
453,347,800
409,393,802
450,428,878
444,446,890
571,311,882
578,373,951
624,359,983
659,344,1003
677,421,1098
463,350,813
525,408,933
511,421,932
496,398,894
573,471,1044
857,138,995
857,138,995
857,157,1014
857,161,1018
857,161,1018
212,202,414
235,194,429
212,214,426
235,195,430
231,227,458
418,352,770
417,368,785
425,390,815
450,355,805
437,445,882
599,225,824
586,297,883
583,353,936
621,363,984
676,343,1019
377,264,641
449,341,790
515,397,912
505,428,933
495,391,886
857,145,1002
857,148,1005
857,151,1008
857,148,1005
219,156,375
222,202,424
225,211,436
222,212,434
857,161,1018
235,189,424
379,368,747
434,436,870
435,442,877
425,490,915
412,308,720
599,273,872
667,375,1042
539,302,841
721,411,1132
425,314,739
673,399,1072
527,429,956
454,354,808
563,462,1025
551,440,991
857,132,989
857,135,992
857,148,1005
857,148,1005
857,167,1024
209,166,375
206,210,416
222,201,423
222,229,451
241,211,452
389,243,632
424,313,737
433,351,784
434,332,766
474,189,663
452,454,906
341,221,562
563,263,826
544,288,832
582,308,890
685,386,1071
415,301,716
440,345,785
460,345,805
538,439,977
857,148,1005
857,148,1005
857,161,1018
857,157,1014
857,170,1027
235,182,417
222,205,427
244,195,439
222,208,430
231,216,447
431,363,794
418,369,787
439,367,806
405,371,776
428,459,887
602,325,927
600,399,999
598,405,1003
594,419,1013
690,476,1166
477,365,842
551,462,1013
557,474,1031
571,467,1038
628,525,1153
857,148,1005
857,157,1014
857,148,1005
857,161,1018
857,186,1043
235,171,406
222,184,406
222,227,449
231,218,449
260,255,515
394,371,765
441,353,794
478,299,777
407,405,812
450,429,879
636,203,839
584,286,870
602,343,945
530,364,894
355,243,598
660,507,1167
438,324,762
495,385,880
516,411,927
659,590,1249
1014,132,1146
1239,164,1403
985,192,1177
1233,203,1436
363,192,555
620,270,890
394,286,680
572,417,989
637,440,1077
1237,172,1409
875,646,1521
653,338,991
805,435,1240
626,261,887
799,360,1159
1259,494,1753
937,486,1423
745,476,1221
640,399,1039
864,467,1331
1093,377,1470
1028,537,1565
1078,601,1679
905,421,1326
1133,640,1773
1045,148,1193
963,163,1126
967,170,1137
1045,169,1214
1018,173,1191
410,219,629
343,252,595
354,251,605
408,257,665
431,267,698
641,436,1077
678,445,1123
630,523,1153
581,503,1084
584,647,1231
840,443,1283
942,500,1442
864,485,1349
828,581,1409
988,441,1429
701,492,1193
840,547,1387
825,528,1353
703,482,1185
894,632,1526
1003,167,1170
1057,168,1225
1019,183,1202
996,198,1194
442,321,763
411,304,715
419,326,745
1035,173,1208
711,450,1161
666,490,1156
387,265,652
425,313,738
744,565,1309
634,386,1020
843,468,1311
860,508,1368
714,460,1174
763,329,1092
996,538,1534
782,514,1296
627,371,998
799,557,1356
869,517,1386
890,574,1464
847,563,1410
1060,154,1214
935,148,1083
1240,164,1404
1072,191,1263
433,241,674
431,242,673
621,288,909
300,312,612
480,286,766
668,439,1107
668,441,1109
613,470,1083
894,480,1374
724,471,1195
875,399,1274
779,372,1151
1094,416,1510
874,660,1534
917,615,1532
754,442,1196
602,408,1010
951,458,1409
1016,706,1722
982,673,1655
1040,138,1178
1045,144,1189
1026,150,1176
968,150,1118
1005,163,1168
393,207,600
395,232,627
406,245,651
335,256,591
385,259,644
599,407,1006
656,427,1083
638,565,1203
590,544,1134
630,556,1186
807,371,1178
846,326,1172
979,446,1425
886,489,1375
935,534,1469
692,415,1107
666,363,1029
781,489,1270
752,538,1290
834,588,1422
1052,148,1200
1028,171,1199
1035,172,1207
1267,172,1439
417,244,661
416,234,650
416,248,664
656,310,966
424,290,714
628,392,1020
943,388,1331
691,441,1132
646,598,1244
662,605,1267
794,447,1241
850,401,1251
1029,472,1501
1004,413,1417
770,491,1261
731,440,1171
740,449,1189
1034,513,1547
1031,379,1410
726,423,1149
1057,155,1212
1007,167,1174
1396,197,1593
1397,199,1596
1392,240,1632
429,261,690
391,320,711
813,323,1136
810,360,1170
849,391,1240
684,476,1160
693,484,1177
1122,442,1564
1149,412,1561
1086,542,1628
865,420,1285
907,571,1478
1178,407,1585
1313,545,1858
1212,483,1695
722,467,1189
1094,448,1542
923,630,1553
1174,511,1685
1007,157,1164
1057,153,1210
1397,151,1548
1396,199,1595
1392,211,1603
427,242,669
765,266,1031
381,273,654
812,288,1100
820,325,1145
646,461,1107
1050,468,1518
665,592,1257
1029,493,1522
1083,571,1654
842,413,1255
1238,425,1663
1264,500,1764
1023,537,1560
715,436,1151
1337,569,1906
1117,470,1587
1192,549,1741
1257,628,1885
1007,167,1174
1396,199,1595
1397,199,1596
1392,215,1607
1057,172,1229
446,252,698
824,307,1131
812,323,1135
813,341,1154
391,250,641
675,437,1112
623,430,1053
1065,524,1589
1085,561,1646
811,403,1214
868,536,1404
1290,493,1783
1104,419,1523
705,450,1155
1331,775,2106
888,580,1468
1180,541,1721
1190,457,1647
1149,511,1660
1466,853,2319
1053,144,1197
1266,187,1453
996,191,1187
1034,198,1232
1014,197,1211
449,315,764
670,358,1028
715,370,1085
990,426,1416
414,283,697
1066,378,1444
404,325,729
940,419,1359
778,301,1079
687,457,1144
630,339,969
827,454,1281
745,501,1246
1053,148,1201
1014,157,1171
996,171,1167
1266,180,1446
1034,198,1232
418,250,668
388,285,673
384,294,678
663,288,951
449,296,745
696,374,1070
665,446,1111
656,460,1116
920,464,1384
669,561,1230
782,328,1110
830,396,1226
988,478,1466
834,673,1507
657,366,1023
1104,696,1800
687,435,1122
826,521,1347
1257,752,2009
982,719,1701
1062,155,1217
1084,167,1251
1240,167,1407
1027,183,1210
1056,193,1249
468,262,730
624,276,900
434,245,679
427,312,739
466,332,798
673,419,1092
712,465,1177
882,508,1390
705,487,1192
855,376,1231
754,812,1566
888,394,1282
923,503,1426
1122,539,1661
733,418,1151
716,432,1148
1242,503,1745
1074,591,1665
854,557,1411
882,546,1428
1262,158,1420
993,171,1164
1019,168,1187
1036,173,1209
1069,191,1260
381,241,622
426,275,701
404,326,730
477,353,830
637,283,920
677,354,1031
600,580,1180
711,531,1242
911,352,1263
788,538,1326
764,273,1037
604,308,912
947,418,1365
924,410,1334
981,421,1402
988,349,1337
706,459,1165
785,465,1250
906,395,1301
1019,168,1187
1036,173,1209
1262,183,1445
993,191,1184
1069,191,1260
426,277,703
404,326,730
662,336,998
401,333,734
477,375,852
679,330,1009
964,447,1411
692,459,1151
711,537,1248
740,334,1074
810,569,1379
826,347,1173
930,454,1384
665,366,1031
1012,394,1406
635,383,1018
1083,811,1894
768,503,1271
758,422,1180
1368,866,2234
1393,159,1552
969,168,1137
1028,173,1201
1069,183,1252
1084,193,1277
354,247,601
769,278,1047
418,285,703
469,336,805
494,356,850
679,393,1072
1037,462,1499
806,543,1349
582,696,1278
771,629,1400
795,395,1190
1229,546,1775
1072,433,1505
1001,545,1546
1039,518,1557
718,438,1156
1235,604,1839
782,561,1343
797,465,1262
924,605,1529
1026,155,1181
1012,167,1179
1018,173,1191
1093,172,1265
1016,178,1194
398,217,615
396,266,662
482,307,789
408,329,737
411,280,691
644,393,1037
609,491,1100
713,505,1218
766,545,1311
662,489,1151
779,341,1120
891,469,1360
897,509,1406
1012,481,1493
648,380,1028
879,464,1343
790,531,1321
822,562,1384
869,524,1393
775,503,1278
1049,158,1207
1038,180,1218
1068,194,1262
1049,193,1242
1014,207,1221
424,263,687
459,284,743
435,260,695
479,318,797
438,320,758
678,447,1125
699,425,1124
664,427,1091
700,484,1184
752,566,1318
848,424,1272
870,400,1270
839,456,1295
872,544,1416
1008,622,1630
745,440,1185
768,471,1239
789,500,1289
853,603,1456
985,675,1660
1014,153,1167
1044,162,1206
983,168,1151
1083,168,1251
974,169,1143
368,202,570
468,259,727
384,235,619
423,297,720
360,281,641
708,367,1075
551,438,989
615,432,1047
707,480,1187
621,406,1027
824,333,1157
795,487,1282
820,432,1252
754,361,1115
898,501,1399
711,371,1082
741,482,1223
630,404,1034
765,529,1294
840,555,1395
1041,157,1198
968,168,1136
1063,171,1234
1016,178,1194
1354,202,1556
353,225,578
415,253,668
411,305,716
451,300,751
559,386,945
773,357,1130
660,600,1260
687,567,1254
729,578,1307
728,438,1166
1077,443,1520
1015,573,1588
957,510,1467
1015,624,1639
701,480,1181
1171,430,1601
821,564,1385
909,616,1525
982,677,1659
1079,462,1541
1037,147,1184
1066,163,1229
1236,173,1409
1092,183,1275
1084,193,1277
401,251,652
492,244,736
626,259,885
446,265,711
494,340,834
702,403,1105
697,476,1173
654,589,1243
790,478,1268
869,331,1200
861,576,1437
1000,420,1420
916,513,1429
936,492,1428
1186,282,1468
718,364,1082
813,300,1113
875,557,1432
871,517,1388
752,451,1203
974,152,1126
974,168,1142
1031,172,1203
1357,220,1577
1103,187,1290
343,217,560
359,225,584
420,257,677
794,373,1167
557,394,951
654,437,1091
565,498,1063
507,323,830
742,304,1046
1096,525,1621
846,372,1218
842,343,1185
573,348,921
1256,489,1745
669,382,1051
641,426,1067
792,655,1447
1141,520,1661
1132,609,1741
1007,651,1658
1098,162,1260
1007,177,1184
1057,183,1240
1014,191,1205
477,267,744
457,285,742
401,319,720
422,356,778
708,365,1073
692,529,1221
731,596,1327
736,512,1248
796,468,1264
910,428,1338
1068,453,1521
900,516,1416
820,514,1334
730,446,1176
846,470,1316
825,560,1385
1012,194,1206
423,301,724
679,480,1159
866,424,1290
731,463,1194
1001,138,1139
932,151,1083
973,168,1141
1011,193,1204
1339,148,1487
300,212,512
356,254,610
358,257,615
704,239,943
421,308,729
510,455,965
596,417,1013
621,551,1172
944,537,1481
761,340,1101
685,626,1311
764,394,1158
1250,374,1624
567,382,949
926,583,1509
662,438,1100
1011,451,1462
1008,387,1395
879,606,1485
757,487,1244
929,158,1087
972,171,1143
1013,181,1194
1084,193,1277
1045,148,1193
360,253,613
304,303,607
411,266,677
494,309,803
410,248,658
591,411,1002
598,436,1034
645,583,1228
759,633,1392
659,685,1344
739,353,1092
757,416,1173
1104,274,1378
970,394,1364
1091,452,1543
577,398,975
614,307,921
683,465,1148
702,429,1131
831,490,1321
1045,169,1214
1033,183,1216
998,193,1191
1056,195,1251
1014,199,1213
431,260,691
468,283,751
433,322,755
408,298,706
671,428,1099
721,398,1119
705,477,1182
662,541,1203
847,394,1241
805,360,1165
913,341,1254
907,628,1535
734,434,1168
688,399,1087
634,377,1011
979,672,1651
1045,169,1214
998,176,1174
1033,183,1216
1014,197,1211
1056,171,1227
431,270,701
391,268,659
433,274,707
428,339,767
444,275,719
673,382,1055
681,530,1211
719,601,1320
697,573,1270
789,407,1196
949,469,1418
1003,661,1664
809,511,1320
735,446,1181
989,526,1515
1012,720,1732
835,567,1402
1056,155,1211
1045,165,1210
1014,178,1192
998,193,1191
428,261,689
427,255,682
408,302,710
409,330,739
666,409,1075
666,429,1095
683,540,1223
710,598,1308
828,400,1228
801,442,1243
970,560,1530
740,439,1179
735,479,1214
911,624,1535
1056,150,1206
1045,165,1210
1014,178,1192
1033,183,1216
998,193,1191
423,252,675
427,278,705
433,297,730
408,304,712
409,325,734
689,467,1156
696,452,1148
668,449,1117
674,581,1255
705,505,1210
821,323,1144
859,337,1196
893,497,1390
1011,625,1636
616,341,957
665,375,1040
886,489,1375
806,535,1341
829,545,1374
976,671,1647
1312,144,1456
1013,152,1165
993,169,1162
1134,159,1293
1060,181,1241
379,244,623
382,268,650
673,277,950
458,243,701
510,306,816
647,495,1142
955,487,1442
669,560,1229
806,519,1325
603,589,1192
1173,350,1523
882,370,1252
994,477,1471
1027,491,1518
956,580,1536
957,365,1322
678,413,1091
832,520,1352
920,518,1438
868,630,1498
1041,146,1187
1050,162,1212
1040,178,1218
1028,181,1209
1070,191,1261
429,285,714
404,303,707
426,305,731
435,281,716
478,363,841
699,409,1108
701,458,1159
710,582,1292
799,505,1304
687,540,1227
882,386,1268
811,541,1352
997,493,1490
731,430,1161
949,606,1555
954,540,1494
864,594,1458
829,538,1367
971,655,1626
875,599,1474
1007,167,1174
1009,171,1180
1012,194,1206
1066,209,1275
391,261,652
397,260,657
423,283,706
492,348,840
634,431,1065
635,447,1082
661,414,1075
800,392,1192
812,457,1269
830,418,1248
780,700,1480
699,436,1135
759,501,1260
1140,456,1596
722,470,1192
817,507,1324
1007,167,1174
1009,175,1184
1240,172,1412
1012,183,1195
1066,193,1259
391,259,650
629,268,897
412,297,709
476,303,779
874,399,1273
632,470,1102
675,515,1190
851,331,1182
1013,539,1552
901,376,1277
633,373,1006
684,412,1096
1075,583,1658
1007,167,1174
1240,172,1412
1012,151,1163
1066,194,1260
1009,175,1184
391,257,648
380,280,660
401,258,659
629,283,912
477,419,896
658,478,1136
630,448,1078
889,656,1545
851,513,1364
633,388,1021
864,446,1310
829,383,1212
953,467,1420
771,367,1138
1270,516,1786
685,411,1096
753,485,1238
671,404,1075
828,501,1329
1051,578,1629
1086,148,1234
1135,168,1303
1238,173,1411
1056,180,1236
1025,173,1198
451,265,716
628,283,911
453,293,746
415,287,702
520,296,816
715,466,1181
678,579,1257
717,700,1417
887,656,1543
797,590,1387
896,469,1365
1160,459,1619
1268,493,1761
978,583,1561
1099,686,1785
840,502,1342
820,513,1333
1026,534,1560
903,639,1542
1116,729,1845
1003,152,1155
1340,144,1484
980,173,1153
1170,182,1352
987,191,1178
370,249,619
372,290,662
701,309,1010
569,293,862
395,297,692
659,385,1044
1015,472,1487
595,547,1142
829,490,1319
650,464,1114
1186,429,1615
1034,447,1481
762,394,1156
901,503,1404
825,576,1401
1064,455,1519
692,430,1122
912,503,1415
779,553,1332
858,614,1472
1015,167,1182
1021,174,1195
1036,173,1209
1067,182,1249
1033,183,1216
399,266,665
426,297,723
412,308,720
433,312,745
466,339,805
699,379,1078
647,518,1165
711,453,1164
695,495,1190
772,618,1390
789,394,1183
907,447,1354
860,444,1304
890,483,1373
725,436,1161
1059,499,1558
757,476,1233
772,488,1260
799,525,1324
862,553,1415
956,148,1104
996,162,1158
1044,183,1227
1058,159,1217
1366,211,1577
434,232,666
321,272,593
444,256,700
