prompt_tokens,completion_tokens,total_tokens
357,222,579
551,709,1260
1079,964,2043
1036,186,1222
332,217,549
521,636,1157
981,1249,2230
1062,170,1232
342,150,492
480,537,1017
909,501,1410
1054,186,1240
350,177,527
499,558,1057
921,601,1522
1075,170,1245
355,195,550
538,588,1126
972,698,1670
1061,170,1231
341,196,537
525,684,1209
1054,1284,2338
1035,170,1205
315,192,507
495,499,994
843,441,1284
1069,170,1239
349,211,560
548,969,1517
1347,939,2286
1071,170,1241
351,158,509
497,647,1144
1028,602,1630
1071,154,1225
335,184,519
523,824,1347
1204,791,1995
1038,186,1224
334,213,547
519,573,1092
921,497,1418
1068,154,1222
332,176,508
512,633,1145
1011,678,1689
1063,186,1249
359,203,562
534,607,1141
979,578,1557
1060,154,1214
324,154,478
482,698,1180
1067,671,1738
1058,186,1244
354,224,578
550,837,1387
1205,777,1982
1062,154,1216
326,161,487
491,641,1132
1012,596,1608
1035,170,1205
315,202,517
505,705,1210
1050,614,1664
1063,170,1233
343,189,532
520,676,1196
1049,920,1969
1063,148,1211
321,170,491
501,651,1152
1023,859,1882
1061,170,1231
341,199,540
528,464,992
834,372,1206
1063,170,1233
343,186,529
517,656,1173
1029,650,1679
1069,170,1239
349,203,552
540,645,1185
1023,977,2000
1035,170,1205
315,192,507
495,407,902
751,317,1068
1067,154,1221
331,167,498
502,552,1054
929,622,1551
1058,186,1244
354,185,539
511,651,1162
1018,851,1869
1035,186,1221
331,235,566
538,547,1085
892,467,1359
1068,170,1238
348,159,507
495,683,1178
1060,731,1791
1064,186,1250
360,215,575
547,441,988
814,387,1201
1071,170,1241
351,196,547
535,637,1172
1017,572,1589
1055,186,1241
351,185,536
508,462,970
826,413,1239
1068,170,1238
348,201,549
537,696,1233
1074,920,1994
1035,186,1221
331,203,534
506,610,1116
954,554,1508
1071,170,1241
351,193,544
532,566,1098
947,501,1448
1035,186,1221
331,214,545
517,861,1378
1205,802,2007
1060,154,1214
324,165,489
493,580,1073
949,629,1578
1062,186,1248
358,181,539
511,745,1256
1116,1010,2126
1061,186,1247
357,211,568
540,821,1361
1192,731,1923
1071,170,1241
351,186,537
525,781,1306
1161,784,1945
1069,170,1239
349,203,552
540,521,1061
899,675,1574
1062,170,1232
342,194,536
524,606,1130
978,536,1514
1036,186,1222
332,237,569
541,538,1079
884,678,1562
1070,170,1240
350,195,545
533,679,1212
1058,669,1727
1071,137,1208
318,139,457
478,587,1065
968,555,1523
1059,186,1245
355,192,547
519,766,1285
1135,705,1840
1074,132,1206
316,159,475
501,782,1283
1165,827,1992
1066,154,1220
330,191,521
525,596,1121
972,817,1789
1063,186,1249
359,203,562
534,540,1074
912,486,1398
1065,170,1235
345,164,509
497,440,937
815,457,1272
1062,170,1232
342,201,543
531,594,1125
966,648,1614
1035,170,1205
315,185,500
488,507,995
852,468,1320
1061,170,1231
341,195,536
524,558,1082
929,784,1713
1062,186,1248
358,202,560
532,513,1045
885,434,1319
1068,154,1222
332,184,516
520,647,1167
1024,609,1633
1065,170,1235
345,162,507
495,598,1093
972,742,1714
1034,170,1204
314,208,522
510,614,1124
958,546,1504
1061,170,1231
341,184,525
513,581,1094
952,561,1513
1039,186,1225
335,181,516
488,548,1036
896,596,1492
1069,186,1255
365,196,561
533,565,1098
943,490,1433
1065,137,1202
312,147,459
480,624,1104
998,835,1833
1077,170,1247
357,179,536
524,524,1048
910,986,1896
1035,170,1205
315,191,506
494,614,1108
958,735,1693
1071,170,1241
351,207,558
546,501,1047
882,604,1486
1062,170,1232
342,196,538
526,685,1211
1057,619,1676
1061,186,1247
357,214,571
543,782,1325
1153,750,1903
1065,170,1235
345,182,527
515,777,1292
1151,788,1939
1061,186,1247
357,212,569
541,470,1011
840,490,1330
1076,154,1230
340,170,510
514,599,1113
985,522,1507
1065,170,1235
345,179,524
512,574,1086
948,1132,2080
1065,137,1202
312,153,465
486,501,987
875,562,1437
1035,190,1225
335,209,544
512,522,1034
866,415,1281
1074,154,1228
338,180,518
522,556,1078
939,499,1438
1067,186,1253
363,179,542
514,506,1020
882,479,1361
1065,154,1219
329,168,497
501,604,1105
978,510,1488
1034,186,1220
330,219,549
521,626,1147
970,551,1521
1065,186,1251
361,191,552
524,628,1152
1003,742,1745
1068,132,1200
310,160,470
496,933,1429
1310,876,2186
1052,186,1238
348,236,584
556,853,1409
1214,790,2004
1035,170,1205
315,210,525
513,689,1202
1033,773,1806
1064,154,1218
328,171,499
503,475,978
848,639,1487
1062,186,1248
358,180,538
510,655,1165
1027,661,1688
1038,170,1208
318,168,486
474,505,979
852,615,1467
1065,154,1219
329,163,492
496,709,1205
1084,635,1719
1071,170,1241
351,179,530
518,654,1172
1034,632,1666
1076,186,1262
372,208,580
552,623,1175
1008,1015,2023
1063,170,1233
343,178,521
509,787,1296
1160,967,2127
1039,170,1209
319,198,517
505,503,1008
852,459,1311
1034,186,1220
330,228,558
530,1068,1598
1412,993,2405
1067,186,1253
363,221,584
556,639,1195
1016,546,1562
1069,170,1239
349,180,529
517,701,1218
1079,618,1697
1063,186,1249
359,221,580
552,636,1188
1008,726,1734
1070,186,1256
366,238,604
576,870,1446
1250,1078,2328
1051,170,1221
331,159,490
478,795,1273
1156,709,1865
1070,170,1240
350,200,550
538,595,1133
974,512,1486
1033,198,1231
341,217,558
518,844,1362
1186,777,1963
1058,186,1244
354,208,562
534,670,1204
1038,595,1633
1035,170,1205
315,211,526
514,729,1243
1073,662,1735
1035,190,1225
335,187,522
490,555,1045
900,482,1382
1074,170,1244
354,206,560
548,713,1261
1096,1254,2350
1063,170,1233
343,176,519
507,613,1120
985,712,1697
1067,154,1221
331,170,501
505,515,1020
891,456,1347
1057,170,1227
337,189,526
514,684,1198
1051,1244,2295
1061,170,1231
341,202,543
531,580,1111
950,725,1675
1035,170,1205
315,179,494
482,652,1134
996,821,1817
1066,186,1252
362,176,538
510,703,1213
1078,950,2028
1039,186,1225
335,215,550
522,596,1118
945,516,1461
1034,186,1220
330,242,572
544,603,1147
947,502,1449
1061,186,1247
357,214,571
543,628,1171
999,536,1535
1061,186,1247
357,204,561
533,610,1143
980,551,1531
1066,186,1252
362,184,546
518,591,1109
966,696,1662
1035,170,1205
315,199,514
502,551,1053
896,474,1370
1065,137,1202
312,149,461
482,492,974
867,478,1345
1065,186,1251
361,187,548
520,484,1004
859,563,1422
1062,170,1232
342,185,527
515,562,1077
933,595,1528
1071,170,1241
351,192,543
531,643,1174
1023,609,1632
1062,170,1232
342,190,532
520,666,1186
1038,857,1895
1065,137,1202
312,157,469
490,811,1301
1185,958,2143
1063,170,1233
343,174,517
505,715,1220
1088,701,1789
1061,170,1231
341,192,533
521,680,1201
1050,952,2002
1052,186,1238
348,220,568
540,597,1137
959,510,1469
1067,186,1253
363,216,579
551,518,1069
895,441,1336
1068,132,1200
310,145,455
481,610,1091
987,731,1718
1034,186,1220
330,217,547
519,535,1054
879,460,1339
1065,174,1239
349,203,552
536,847,1383
1221,1081,2302
1072,170,1242
352,171,523
511,584,1095
966,513,1479
1061,186,1247
357,188,545
517,595,1112
965,558,1523
1035,186,1221
331,190,521
493,451,944
796,364,1160
1055,186,1241
351,204,555
527,546,1073
910,520,1430
1065,186,1251
361,178,539
511,671,1182
1045,801,1846
1067,154,1221
331,168,499
503,560,1063
936,773,1709
1061,186,1247
357,211,568
540,693,1233
1063,926,1989
1063,170,1233
343,178,521
509,604,1113
976,675,1651
1058,186,1244
354,199,553
525,467,992
834,411,1245
1035,170,1205
315,184,499
487,451,938
795,372,1167
1067,170,1237
347,197,544
532,930,1462
1307,863,2170
1068,154,1222
332,167,499
503,827,1330
1205,988,2193
1035,186,1221
331,194,525
497,766,1263
1111,682,1793
1063,170,1233
343,190,533
521,601,1122
974,871,1845
1034,170,1204
314,195,509
497,636,1133
979,665,1644
1059,186,1245
355,186,541
513,703,1216
1071,690,1761
1036,186,1222
332,224,556
528,632,1160
978,562,1540
1061,186,1247
357,238,595
567,629,1196
999,540,1539
1035,170,1205
315,202,517
505,553,1058
897,639,1536
1061,186,1247
357,208,565
537,584,1121
954,621,1575
1063,170,1233
343,190,533
521,644,1165
1016,780,1796
1068,170,1238
348,197,545
533,611,1144
989,541,1530
1065,137,1202
312,151,463
484,553,1037
928,453,1381
1062,170,1232
342,202,544
532,541,1073
913,620,1533
1063,170,1233
343,202,545
533,897,1430
1270,870,2140
1035,170,1205
315,200,515
503,773,1276
1118,709,1827
1058,170,1228
338,188,526
514,936,1450
1304,866,2170
1059,186,1245
355,191,546
518,615,1133
983,619,1602
1074,154,1228
338,170,508
512,671,1183
1054,765,1819
1071,170,1241
351,196,547
535,750,1285
1130,1112,2242
1055,186,1241
351,188,539
511,644,1155
1009,665,1674
1063,170,1233
343,177,520
508,651,1159
1024,922,1946
1061,186,1247
357,236,593
565,636,1201
1006,593,1599
1063,170,1233
343,185,528
516,731,1247
1104,1368,2472
1060,186,1246
356,215,571
543,675,1218
1044,693,1737
1058,154,1212
322,164,486
490,804,1294
1171,926,2097
1069,186,1255
365,207,572
544,863,1407
1242,1540,2782
1035,170,1205
315,216,531
519,605,1124
949,535,1484
