prompt_tokens,completion_tokens,total_tokens
456,285,741
628,201,829
1102,91,1193
303,101,404
471,492,963
903,409,1312
1114,114,1228
338,119,457
501,429,930
852,564,1416
1111,149,1260
370,177,547
556,687,1243
1107,673,1780
1123,114,1237
347,286,633
677,249,926
682,193,875
1125,167,1292
402,199,601
592,378,970
812,542,1354
1114,114,1228
338,109,447
491,402,893
825,433,1258
1064,167,1231
341,250,591
582,433,1015
807,537,1344
1056,149,1205
315,244,559
568,581,1149
946,696,1642
1102,117,1219
329,124,453
494,541,1035
952,683,1635
1112,114,1226
336,120,456
500,555,1055
976,567,1543
1120,126,1246
356,192,548
580,540,1120
969,598,1567
1053,148,1201
311,163,474
484,338,822
700,393,1093
1110,132,1242
352,192,544
570,595,1165
1015,697,1712
1100,132,1232
342,172,514
540,389,929
798,415,1213
1047,112,1159
269,172,441
487,466,953
822,496,1318
1126,126,1252
362,157,519
551,457,1008
892,268,1160
997,123,1120
230,109,339
374,525,899
832,595,1427
1107,143,1250
360,131,491
506,492,998
908,531,1439
1040,154,1194
304,160,464
468,298,766
647,609,1256
1094,108,1202
312,130,442
492,363,855
766,226,992
1085,149,1234
344,252,596
605,322,927
717,418,1135
1097,165,1262
372,259,631
624,560,1184
967,571,1538
1056,110,1166
276,284,560
608,372,980
737,375,1112
1009,145,1154
264,236,500
513,505,1018
823,463,1286
1131,189,1320
430,223,653
622,362,984
802,362,1164
1119,135,1254
364,167,531
554,389,943
817,607,1424
1127,149,1276
386,145,531
540,454,994
891,642,1533
1114,114,1228
338,304,642
686,699,1385
1123,809,1932
1104,149,1253
363,156,519
528,527,1055
941,549,1490
995,145,1140
250,127,377
390,472,862
777,399,1176
1113,114,1227
337,121,458
502,446,948
869,382,1251
1113,88,1201
311,133,444
514,690,1204
1113,621,1734
1120,170,1290
400,196,596
584,455,1039
885,559,1444
1104,135,1239
349,185,534
557,387,944
801,510,1311
1054,183,1237
347,211,558
533,482,1015
845,639,1484
1117,171,1288
398,430,828
815,456,1271
883,488,1371
1121,127,1248
358,112,470
501,445,946
875,574,1449
1083,84,1167
277,119,396
470,372,842
764,329,1093
1135,165,1300
410,179,589
582,412,994
856,751,1607
1116,136,1252
362,136,498
520,486,1006
911,714,1625
1114,167,1281
391,203,594
585,496,1081
919,660,1579
1036,154,1190
300,163,463
467,327,794
672,311,983
1109,149,1258
368,161,529
538,444,982
863,512,1375
1132,172,1304
414,149,563
549,471,1020
913,566,1479
1087,136,1223
333,255,588
610,364,974
761,402,1163
1096,149,1245
355,155,510
519,533,1052
938,624,1562
1115,91,1206
316,125,441
508,643,1151
1067,619,1686
1115,149,1264
374,156,530
539,588,1127
1012,674,1686
1113,136,1249
359,144,503
525,464,989
886,560,1446
1054,149,1203
313,180,493
502,323,825
686,323,1009
1061,114,1175
285,357,642
686,382,1068
753,391,1144
1125,148,1273
383,181,564
574,472,1046
906,939,1845
1048,101,1149
259,160,419
476,502,978
859,493,1352
1122,126,1248
358,147,505
537,406,943
838,377,1215
1124,114,1238
348,143,491
535,293,828
726,191,917
1066,92,1158
268,165,433
499,504,1003
880,755,1635
1109,127,1236
346,110,456
487,442,929
860,544,1404
1122,154,1276
386,184,570
574,709,1283
1140,672,1812
1107,149,1256
366,153,519
528,556,1084
973,640,1613
1002,145,1147
257,135,392
405,484,889
796,583,1379
1119,145,1264
374,161,535
548,543,1091
972,731,1703
1096,143,1239
349,148,497
512,412,924
817,540,1357
1011,123,1134
244,106,350
385,289,674
609,343,952
1116,149,1265
375,144,519
528,610,1138
1035,568,1603
1109,148,1257
367,177,544
554,503,1057
922,703,1625
1117,154,1271
381,202,583
587,586,1173
1013,740,1753
1104,136,1240
350,156,506
528,474,1002
887,644,1531
1104,127,1231
341,119,460
491,554,1045
967,619,1586
1042,108,1150
260,123,383
433,462,895
813,480,1293
1023,165,1188
298,163,461
454,406,860
738,515,1253
1118,149,1267
377,151,528
537,459,996
886,553,1439
1133,149,1282
392,176,568
577,451,1028
894,593,1487
1089,136,1225
335,245,580
602,507,1109
905,439,1344
1121,113,1234
344,144,488
533,492,1025
922,516,1438
1114,143,1257
367,146,513
528,585,1113
1009,505,1514
1025,149,1174
284,145,429
438,561,999
896,746,1642
1099,127,1226
336,108,444
475,488,963
897,634,1531
1119,170,1289
399,204,603
591,445,1036
874,560,1434
1125,148,1273
383,215,598
608,646,1254
1080,613,1693
1123,148,1271
381,203,584
594,657,1251
1089,586,1675
1085,136,1221
331,208,539
561,495,1056
890,597,1487
1015,145,1160
270,167,437
450,617,1067
941,579,1520
1125,167,1292
402,191,593
584,518,1102
952,881,1833
1014,143,1157
267,177,444
459,759,1218
1083,710,1793
1049,148,1197
307,174,481
491,371,862
729,344,1073
1123,114,1237
347,134,481
525,432,957
864,390,1254
1056,149,1205
315,238,553
562,384,946
749,427,1176
1004,123,1127
237,132,369
404,567,971
881,874,1755
997,109,1106
216,114,330
379,385,764
692,334,1026
1046,128,1174
284,204,488
518,569,1087
924,579,1503
1061,114,1175
285,335,620
664,398,1062
769,459,1228
1107,154,1261
371,168,539
543,410,953
827,876,1703
1085,136,1221
331,219,550
572,320,892
715,397,1112
1051,149,1200
310,279,589
598,338,936
699,425,1124
1122,154,1276
386,197,583
587,343,930
774,680,1454
1039,148,1187
297,179,476
486,441,927
789,440,1229
1109,132,1241
351,175,526
552,267,819
685,251,936
1145,132,1277
387,177,564
590,564,1154
1018,615,1633
1001,108,1109
219,118,337
387,469,856
780,564,1344
1109,126,1235
345,161,506
538,360,898
779,384,1163
1087,136,1223
333,229,562
584,409,993
806,448,1254
1112,132,1244
354,168,522
548,457,1005
878,907,1785
1107,132,1239
349,169,518
544,427,971
843,825,1668
1114,170,1284
394,183,577
565,458,1023
881,786,1667
1008,117,1125
235,96,331
372,497,869
814,676,1490
1019,145,1164
274,145,419
432,608,1040
936,775,1711
1104,132,1236
346,147,493
519,531,1050
945,469,1414
1126,170,1296
406,236,642
630,603,1233
1038,683,1721
1090,136,1226
336,179,515
537,490,1027
889,1050,1939
1108,143,1251
361,177,538
553,403,956
820,535,1355
1085,136,1221
331,257,588
610,353,963
748,372,1120
1032,149,1181
291,220,511
520,690,1210
1032,603,1635
1020,128,1148
258,152,410
440,365,805
694,397,1091
1123,148,1271
381,156,537
547,529,1076
961,554,1515
1114,170,1284
394,197,591
579,498,1077
921,523,1444
1127,108,1235
345,145,490
540,476,1016
912,613,1525
1110,130,1240
350,125,475
503,500,1003
919,587,1506
1110,148,1258
368,185,553
563,431,994
850,285,1135
1094,96,1190
300,137,437
499,559,1058
963,481,1444
999,145,1144
254,327,581
594,356,950
665,380,1045
1048,135,1183
293,150,443
466,502,968
859,607,1466
1054,92,1146
256,267,523
589,359,948
722,428,1150
1051,114,1165
275,383,658
702,411,1113
772,466,1238
1116,149,1265
375,133,508
517,470,987
896,387,1283
1123,114,1237
347,115,462
506,368,874
800,479,1279
1030,143,1173
283,277,560
575,400,975
740,447,1187
1123,148,1271
381,179,560
570,562,1132
994,516,1510
1121,126,1247
357,161,518
550,348,898
778,511,1289
1129,126,1255
365,176,541
573,404,977
842,693,1535
1125,145,1270
380,144,524
537,561,1098
995,854,1849
1110,136,1246
356,174,530
552,427,979
847,484,1331
1108,116,1224
334,275,609
651,438,1089
856,478,1334
1108,165,1273
383,156,539
532,528,1060
945,721,1666
1125,148,1273
383,175,558
568,571,1139
1005,708,1713
1120,136,1256
366,160,526
548,427,975
856,380,1236
1015,123,1138
248,115,363
398,506,904
831,647,1478
1109,189,1298
408,262,670
639,599,1238
1017,848,1865
1111,114,1225
335,120,455
499,338,837
758,439,1197
1131,167,1298
408,183,591
582,426,1008
866,523,1389
1098,126,1224
334,127,461
493,522,1015
929,620,1549
997,109,1106
216,119,335
384,446,830
753,603,1356
1114,126,1240
350,144,494
526,488,1014
911,416,1327
1115,148,1263
373,225,598
608,446,1054
870,484,1354
1114,183,1297
407,182,589
564,446,1010
869,576,1445
1128,126,1254
364,166,530
562,572,1134
1009,767,1776
1126,148,1274
384,188,572
582,512,1094
948,442,1390
1111,149,1260
370,305,675
684,574,1258
994,489,1483
1024,165,1189
299,169,468
461,425,886
758,532,1290
1123,114,1237
347,104,451
495,485,980
918,459,1377
1084,124,1208
318,121,439
473,492,965
886,565,1451
1115,114,1229
339,110,449
493,493,986
918,653,1571
1110,127,1237
347,127,474
505,492,997
911,623,1534
1093,123,1216
326,128,454
489,662,1151
1064,755,1819
1007,145,1152
262,140,402
415,445,860
761,396,1157
1101,143,1244
354,140,494
509,548,1057
959,658,1617
1057,149,1206
316,215,531
540,536,1076
902,469,1371
1019,130,1149
259,137,396
424,513,937
841,628,1469
1006,145,1151
261,130,391
404,492,896
808,580,1388
1040,149,1189
299,143,442
451,337,788
686,379,1065
1127,113,1240
350,139,489
534,643,1177
1079,564,1643
1129,149,1278
388,184,572
581,423,1004
862,454,1316
1110,110,1220
330,210,540
588,336,924
755,410,1165
1108,116,1224
334,191,525
567,476,1043
893,576,1469
1107,143,1250
360,177,537
552,485,1037
901,491,1392
1036,154,1190
300,153,453
457,388,845
734,508,1242
1011,145,1156
266,136,402
415,567,982
888,701,1589
1168,154,1322
432,174,606
610,520,1130
997,661,1658
1067,165,1232
342,205,547
540,372,912
749,330,1079
1107,132,1239
349,178,527
553,371,924
788,726,1514
1126,167,1293
403,237,640
631,687,1318
1122,1159,2281
1090,163,1253
363,184,547
542,477,1019
876,701,1577
1000,125,1125
235,101,336
369,395,764
704,426,1130
1107,136,1243
353,153,506
528,429,957
846,526,1372
1069,116,1185
295,224,519
561,469,1030
847,665,1512
1064,167,1231
341,194,535
526,430,956
803,539,1342
1107,149,1256
366,133,499
508,585,1093
1002,517,1519
1014,112,1126
236,114,350
396,516,912
840,678,1518
1019,117,1136
246,90,336
377,416,793
745,350,1095
1069,165,1234
344,273,617
610,355,965
733,645,1378
1110,149,1259
369,138,507
516,569,1085
988,808,1796
1064,149,1213
323,244,567
576,363,939
736,478,1214
1095,126,1221
331,168,499
531,474,1005
879,496,1375
1130,114,1244
354,136,490
534,457,991
897,434,1331
1114,143,1257
367,156,523
538,558,1096
981,635,1616
1106,119,1225
335,167,502
541,458,999
873,735,1608
1108,126,1234
344,145,489
521,449,970
867,534,1401
1106,161,1267
377,150,527
524,761,1285
1176,745,1921
1092,143,1235
345,137,482
497,384,881
785,459,1244
1132,126,1258
368,193,561
593,423,1016
864,445,1309
1118,149,1267
377,305,682
691,715,1406
1143,662,1805
1049,116,1165
275,183,458
500,534,1034
892,455,1347
1122,186,1308
418,220,638
610,603,1213
1034,643,1677
1071,92,1163
273,180,453
519,517,1036
897,846,1743
1098,126,1224
334,171,505
537,469,1006
877,1072,1949
1123,126,1249
359,170,529
561,413,974
846,373,1219
1094,136,1230
340,191,531
553,656,1209
1059,617,1676
