prompt_tokens,completion_tokens,total_tokens
947,468,1415
1127,169,1296
407,205,612
606,473,1079
871,474,1345
1120,136,1256
367,197,564
591,573,1164
964,323,1287
1085,130,1215
326,178,504
537,778,1315
1134,328,1462
1125,169,1294
405,201,606
600,536,1136
932,638,1570
1082,155,1237
348,179,527
535,626,1161
979,293,1272
1110,185,1295
406,227,633
611,715,1326
1096,649,1745
1134,185,1319
430,233,663
641,886,1527
1291,458,1749
1121,185,1306
417,180,597
575,654,1229
1046,616,1662
1132,153,1285
396,192,588
598,485,1083
888,393,1281
1113,185,1298
409,204,613
591,479,1070
863,468,1331
1123,169,1292
403,198,601
595,643,1238
1037,619,1656
1112,136,1248
359,160,519
546,347,893
730,272,1002
1125,169,1294
405,188,593
587,629,1216
1025,649,1674
1122,185,1307
418,233,651
629,636,1265
1029,529,1558
1134,165,1299
410,182,592
590,483,1073
888,485,1373
1062,185,1247
358,248,606
584,755,1339
1088,429,1517
1066,130,1196
307,164,471
504,826,1330
1163,389,1552
1126,185,1311
422,197,619
597,701,1298
1098,444,1542
1086,135,1221
332,155,487
515,565,1080
922,392,1314
1108,152,1260
371,171,542
553,525,1078
904,412,1316
1123,148,1271
382,165,547
562,433,995
827,475,1302
1066,136,1202
313,174,487
514,560,1074
897,459,1356
1118,136,1254
365,169,534
561,464,1025
853,322,1175
1116,169,1285
396,178,574
568,718,1286
1105,581,1686
1111,136,1247
358,146,504
531,523,1054
905,501,1406
1127,153,1280
391,202,593
603,652,1255
1050,545,1595
1123,153,1276
387,177,564
574,536,1110
930,352,1282
1115,152,1267
378,193,571
582,912,1494
1298,699,1997
1115,169,1284
395,192,587
581,599,1180
985,454,1439
1087,169,1256
367,230,597
591,547,1138
905,466,1371
1064,153,1217
328,185,513
523,524,1047
859,405,1264
1063,130,1193
304,147,451
484,456,940
790,395,1185
1121,185,1306
417,222,639
617,534,1151
926,646,1572
1109,185,1294
405,257,662
640,809,1449
1189,444,1633
1108,169,1277
388,198,586
580,691,1271
1070,427,1497
1090,153,1243
354,208,562
572,598,1170
959,568,1527
1123,136,1259
370,141,511
538,704,1242
1098,524,1622
1121,185,1306
417,237,654
632,433,1065
825,348,1173
1118,169,1287
398,196,594
588,737,1325
1126,282,1408
1070,153,1223
334,190,524
534,526,1060
867,375,1242
1129,169,1298
409,183,592
586,553,1139
953,517,1470
1117,152,1269
380,178,558
569,550,1119
938,478,1416
1119,169,1288
399,179,578
572,477,1049
867,390,1257
1115,153,1268
379,178,557
567,688,1255
1074,567,1641
1062,185,1247
358,253,611
589,482,1071
815,330,1145
1115,152,1267
378,170,548
559,663,1222
1049,414,1463
1124,169,1293
404,210,614
608,706,1314
1101,318,1419
1110,185,1295
406,197,603
581,610,1191
991,572,1563
1066,185,1251
362,247,609
587,433,1020
770,400,1170
1122,169,1291
402,234,636
630,641,1271
1034,367,1401
1061,185,1246
357,238,595
573,475,1048
807,375,1182
1121,185,1306
417,224,641
619,830,1449
1222,768,1990
1125,187,1312
423,228,651
627,804,1431
1200,430,1630
1123,169,1292
403,177,580
574,562,1136
956,488,1444
1117,169,1286
397,194,591
585,809,1394
1197,566,1763
1126,153,1279
390,220,610
620,596,1216
993,540,1533
1127,153,1280
391,151,542
552,561,1113
959,382,1341
1123,169,1292
403,198,601
595,808,1403
1202,242,1444
1106,185,1291
402,226,628
606,647,1253
1024,310,1334
1083,135,1218
329,135,464
492,607,1099
961,553,1514
1111,169,1280
391,196,587
581,742,1323
1124,315,1439
1129,130,1259
370,151,521
554,1021,1575
1421,454,1875
1113,136,1249
360,161,521
548,466,1014
850,572,1422
1068,153,1221
332,189,521
531,593,1124
932,320,1252
1125,136,1261
372,183,555
582,428,1010
824,335,1159
1119,152,1271
382,175,557
568,759,1327
1149,504,1653
1128,152,1280
391,176,567
578,606,1184
1005,548,1553
1135,185,1320
431,192,623
601,1005,1606
1411,608,2019
1066,153,1219
330,175,505
515,610,1125
947,313,1260
1062,153,1215
326,199,525
535,720,1255
1053,414,1467
1108,185,1293
404,234,638
616,744,1360
1123,563,1686
1129,153,1282
393,184,577
587,858,1445
1258,386,1644
1065,181,1246
357,199,556
538,555,1093
891,510,1401
1119,185,1304
415,182,597
575,739,1314
1129,739,1868
1130,136,1266
377,198,575
602,670,1272
1071,817,1888
1117,185,1302
413,220,633
611,684,1295
1072,563,1635
1086,153,1239
350,175,525
535,794,1329
1151,697,1848
1123,136,1259
370,170,540
567,675,1242
1069,499,1568
1117,185,1302
413,241,654
632,859,1491
1247,369,1616
1108,185,1293
404,253,657
635,560,1195
939,594,1533
1133,152,1285
396,173,569
580,868,1448
1272,370,1642
1084,169,1253
364,214,578
572,698,1270
1053,349,1402
1121,185,1306
417,208,625
603,493,1096
885,302,1187
1118,169,1287
398,237,635
629,917,1546
1306,429,1735
1068,108,1176
287,136,423
478,448,926
787,443,1230
1123,152,1275
386,184,570
581,625,1206
1019,454,1473
1123,169,1292
403,194,597
591,412,1003
806,372,1178
1123,136,1259
370,177,547
574,482,1056
876,410,1286
1061,153,1214
325,173,498
508,591,1099
923,256,1179
1116,169,1285
396,181,577
571,523,1094
910,456,1366
1123,152,1275
386,177,563
574,636,1210
1030,547,1577
1132,165,1297
408,196,604
602,917,1519
1320,478,1798
1118,185,1303
414,222,636
614,625,1239
1014,390,1404
1127,136,1263
374,151,525
552,782,1334
1180,467,1647
1113,153,1266
377,173,550
560,503,1063
887,457,1344
1127,169,1296
407,214,621
615,446,1061
844,476,1320
1122,169,1291
402,209,611
605,505,1110
898,287,1185
1110,153,1263
374,167,541
551,888,1439
1269,417,1686
1116,152,1268
379,171,550
561,627,1188
1014,406,1420
1118,169,1287
398,197,595
589,846,1435
1235,332,1567
1061,185,1246
357,249,606
584,587,1171
919,230,1149
1129,185,1314
425,201,626
604,757,1361
1157,690,1847
1113,136,1249
360,157,517
544,636,1180
1020,336,1356
1117,136,1253
364,140,504
531,534,1065
922,418,1340
1115,136,1251
362,160,522
549,490,1039
876,324,1200
1120,136,1256
367,145,512
539,618,1157
1009,402,1411
1122,169,1291
402,211,613
607,539,1146
932,402,1334
1068,147,1215
326,180,506
522,680,1202
1019,403,1422
1126,148,1274
385,163,548
563,729,1292
1126,403,1529
1125,185,1310
421,206,627
605,484,1089
880,349,1229
1108,185,1293
404,212,616
594,624,1218
1003,529,1532
1066,152,1218
329,182,511
522,473,995
810,385,1195
1067,153,1220
331,170,501
511,460,971
798,329,1127
1070,131,1201
312,168,480
512,896,1408
1237,590,1827
1129,153,1282
393,187,580
590,517,1107
917,471,1388
1126,136,1262
373,166,539
566,617,1183
1014,321,1335
1118,169,1287
398,216,614
608,509,1117
898,366,1264
1118,136,1254
365,141,506
533,366,899
755,406,1161
