prompt_tokens,completion_tokens,total_tokens
245,205,450
444,834,1278
1070,815,1885
965,152,1117
228,140,368
379,682,1061
918,6,924
965,136,1101
212,121,333
360,657,1017
893,338,1231
965,152,1117
228,152,380
391,767,1158
1003,406,1409
965,152,1117
228,158,386
397,663,1060
899,328,1227
965,169,1134
245,160,405
399,517,916
753,6,759
965,152,1117
228,177,405
416,600,1016
836,318,1154
965,136,1101
212,118,330
357,559,916
795,273,1068
965,136,1101
212,122,334
361,654,1015
890,313,1203
965,136,1101
212,123,335
362,611,973
847,321,1168
965,196,1161
272,187,459
426,617,1043
853,372,1225
965,185,1150
261,170,431
409,600,1009
836,358,1194
965,152,1117
228,147,375
386,562,948
798,6,804
965,136,1101
212,127,339
366,407,773
643,266,909
965,152,1117
228,144,372
383,562,945
798,235,1033
965,136,1101
212,125,337
364,480,844
716,252,968
965,152,1117
228,185,413
424,654,1078
891,321,1212
965,152,1117
228,148,376
387,865,1252
1101,455,1556
965,136,1101
212,136,348
375,616,991
852,298,1150
965,152,1117
228,142,370
381,749,1130
985,309,1294
965,136,1101
212,125,337
364,608,972
844,286,1130
965,152,1117
228,165,393
404,609,1013
845,6,851
965,152,1117
228,142,370
381,611,992
847,245,1092
965,152,1117
228,146,374
385,618,1003
854,98,952
965,136,1101
212,137,349
376,656,1032
892,606,1498
965,136,1101
212,125,337
364,686,1050
922,99,1021
965,152,1117
228,166,394
405,988,1393
1224,543,1767
965,114,1079
190,108,298
347,766,1113
1002,241,1243
965,152,1117
228,154,382
393,532,925
768,268,1036
965,136,1101
212,118,330
357,681,1038
917,84,1001
965,185,1150
261,221,482
460,741,1201
977,350,1327
965,152,1117
228,196,424
435,626,1061
862,265,1127
965,136,1101
212,121,333
360,597,957
833,316,1149
965,136,1101
212,131,343
370,569,939
805,126,931
965,136,1101
212,135,347
374,738,1112
974,404,1378
965,136,1101
212,113,325
352,609,961
845,287,1132
965,152,1117
228,142,370
381,773,1154
1009,369,1378
965,152,1117
228,144,372
383,641,1024
877,6,883
965,136,1101
212,126,338
365,598,963
834,192,1026
965,152,1117
228,148,376
387,683,1070
919,6,925
965,152,1117
228,189,417
428,660,1088
896,225,1121
965,114,1079
190,113,303
352,586,938
822,6,828
965,136,1101
212,124,336
363,635,998
871,206,1077
965,136,1101
212,120,332
359,597,956
833,290,1123
965,136,1101
212,121,333
360,524,884
760,91,851
965,136,1101
212,126,338
365,613,978
849,346,1195
965,114,1079
190,107,297
346,531,877
767,237,1004
965,152,1117
228,155,383
394,668,1062
904,208,1112
965,152,1117
228,144,372
383,576,959
812,269,1081
965,136,1101
212,124,336
363,621,984
857,105,962
965,152,1117
228,139,367
378,615,993
851,356,1207
965,136,1101
212,128,340
367,493,860
729,238,967
965,114,1079
190,107,297
346,580,926
816,294,1110
965,136,1101
212,119,331
358,640,998
876,316,1192
965,152,1117
228,175,403
414,565,979
801,285,1086
965,136,1101
212,126,338
365,591,956
827,326,1153
965,114,1079
190,116,306
355,731,1086
967,6,973
965,152,1117
228,160,388
399,669,1068
905,244,1149
965,136,1101
212,124,336
363,436,799
672,157,829
965,185,1150
261,179,440
418,629,1047
865,317,1182
965,152,1117
228,141,369
380,680,1060
916,6,922
965,136,1101
212,131,343
370,599,969
835,278,1113
965,152,1117
228,177,405
416,680,1096
916,342,1258
