prompt_tokens,completion_tokens,total_tokens
724,462,1186
983,80,1063
173,95,268
346,556,902
849,592,1441
983,80,1063
173,92,265
343,428,771
721,494,1215
983,80,1063
173,92,265
343,414,757
707,420,1127
982,80,1062
172,95,267
345,571,916
862,414,1276
983,80,1063
173,96,269
347,497,844
789,573,1362
983,80,1063
173,92,265
343,406,749
699,552,1251
983,80,1063
173,92,265
343,661,1004
954,888,1842
983,80,1063
173,92,265
343,510,853
802,546,1348
983,80,1063
173,94,267
345,299,644
591,308,899
983,80,1063
173,93,266
344,383,727
675,359,1034
982,58,1040
150,65,215
315,488,803
779,487,1266
983,80,1063
173,92,265
343,490,833
783,641,1424
982,80,1062
172,92,264
342,497,839
789,528,1317
983,80,1063
173,92,265
343,329,672
622,312,934
982,80,1062
172,95,267
345,529,874
821,536,1357
982,80,1062
172,92,264
342,340,682
632,617,1249
982,80,1062
172,91,263
341,550,891
842,441,1283
982,80,1062
172,95,267
345,396,741
687,366,1053
982,80,1062
172,95,267
345,583,928
875,583,1458
982,80,1062
172,92,264
342,529,871
821,653,1474
983,80,1063
173,92,265
343,453,796
746,637,1383
983,80,1063
173,93,266
344,380,724
673,485,1158
983,80,1063
173,95,268
346,522,868
815,594,1409
982,80,1062
172,92,264
342,559,901
851,698,1549
983,80,1063
173,94,267
345,440,785
733,500,1233
983,80,1063
173,92,265
343,386,729
679,392,1071
982,80,1062
172,95,267
345,594,939
886,680,1566
982,80,1062
172,94,266
344,597,941
889,574,1463
982,80,1062
172,93,265
343,500,843
792,621,1413
983,80,1063
173,95,268
346,547,893
840,545,1385
983,80,1063
173,92,265
343,552,895
844,641,1485
982,80,1062
172,92,264
342,479,821
771,573,1344
982,80,1062
172,95,267
345,461,806
753,465,1218
982,80,1062
172,92,264
342,537,879
829,664,1493
982,80,1062
172,93,265
343,408,751
699,494,1193
983,80,1063
173,96,269
347,402,749
695,290,985
983,80,1063
173,94,267
345,415,760
708,331,1039
983,80,1063
173,92,265
343,497,840
790,541,1331
983,80,1063
173,92,265
343,361,704
653,622,1275
982,80,1062
172,92,264
342,640,982
932,632,1564
982,80,1062
172,98,270
348,573,921
864,710,1574
982,80,1062
172,95,267
345,556,901
847,704,1551
983,80,1063
173,95,268
346,454,800
746,420,1166
983,80,1063
173,91,264
342,514,856
807,559,1366
983,80,1063
173,92,265
343,353,696
645,339,984
982,80,1062
172,96,268
346,500,846
791,595,1386
982,58,1040
150,71,221
321,362,683
654,541,1195
983,80,1063
173,92,265
343,484,827
776,1028,1804
983,80,1063
173,93,266
344,434,778
727,844,1571
983,80,1063
173,83,256
334,546,880
839,616,1455
983,80,1063
173,94,267
345,452,797
745,442,1187
983,80,1063
173,95,268
346,416,762
709,398,1107
983,80,1063
173,90,263
341,391,732
684,403,1087
983,80,1063
173,96,269
347,351,698
644,345,989
983,80,1063
173,92,265
343,517,860
809,698,1507
983,80,1063
173,91,264
342,547,889
840,563,1403
983,80,1063
173,92,265
343,354,697
647,367,1014
983,80,1063
173,92,265
343,339,682
632,324,956
982,80,1062
172,96,268
346,623,969
915,647,1562
982,58,1040
150,68,218
318,454,772
746,555,1301
983,80,1063
173,97,270
348,378,726
671,294,965
983,80,1063
173,92,265
343,523,866
816,656,1472
982,80,1062
172,95,267
345,437,782
729,410,1139
982,80,1062
172,95,267
345,444,789
736,414,1150
983,80,1063
173,87,260
338,515,853
808,741,1549
983,80,1063
173,90,263
341,479,820
772,579,1351
982,80,1062
172,92,264
342,427,769
719,387,1106
982,80,1062
172,94,266
344,455,799
747,424,1171
982,80,1062
172,95,267
345,508,853
800,501,1301
983,80,1063
173,92,265
343,621,964
913,749,1662
982,80,1062
172,92,264
342,517,859
809,637,1446
983,80,1063
173,96,269
347,367,714
659,367,1026
983,80,1063
173,98,271
349,375,724
667,353,1020
983,80,1063
173,92,265
343,423,766
716,484,1200
982,80,1062
172,96,268
346,546,892
837,600,1437
983,80,1063
173,92,265
343,511,854
804,589,1393
982,80,1062
172,92,264
342,353,695
645,359,1004
983,80,1063
173,98,271
349,419,768
712,312,1024
982,80,1062
172,92,264
342,518,860
810,632,1442
983,80,1063
173,92,265
343,368,711
661,827,1488
983,80,1063
173,92,265
343,399,742
692,547,1239
982,80,1062
172,96,268
346,611,957
903,671,1574
983,80,1063
173,96,269
347,409,756
701,343,1044
982,80,1062
172,95,267
345,447,792
739,494,1233
983,80,1063
173,92,265
343,498,841
791,452,1243
983,80,1063
173,92,265
343,391,734
683,415,1098
983,80,1063
173,94,267
345,517,862
810,526,1336
983,80,1063
173,94,267
345,455,800
748,336,1084
982,80,1062
172,90,262
340,561,901
853,565,1418
983,80,1063
173,94,267
345,465,810
758,428,1186
983,80,1063
173,92,265
343,399,742
692,443,1135
982,58,1040
150,65,215
315,416,731
708,407,1115
983,80,1063
173,92,265
343,602,945
895,630,1525
982,80,1062
172,92,264
342,428,770
720,534,1254
983,80,1063
173,94,267
345,446,791
739,459,1198
983,80,1063
173,92,265
343,549,892
842,713,1555
983,80,1063
173,93,266
344,329,673
621,976,1597
983,80,1063
173,92,265
343,470,813
763,502,1265
983,80,1063
173,94,267
345,587,932
880,699,1579
983,80,1063
173,92,265
343,507,850
800,562,1362
982,80,1062
172,96,268
346,585,931
877,653,1530
982,80,1062
172,95,267
345,476,821
767,500,1267
982,80,1062
172,92,264
342,500,842
792,519,1311
983,80,1063
173,95,268
346,515,861
808,539,1347
982,80,1062
172,91,263
341,542,883
833,593,1426
983,80,1063
173,87,260
338,608,946
901,549,1450
982,80,1062
172,95,267
345,424,769
716,385,1101
983,80,1063
173,92,265
343,488,831
781,607,1388
983,80,1063
173,92,265
343,391,734
683,464,1147
982,80,1062
172,92,264
342,573,915
865,534,1399
983,80,1063
173,92,265
343,453,796
746,556,1302
983,80,1063
173,92,265
343,358,701
651,354,1005
982,80,1062
172,95,267
345,441,786
733,433,1166
982,80,1062
172,99,271
349,577,926
868,643,1511
982,80,1062
172,90,262
340,532,872
823,616,1439
983,80,1063
173,94,267
345,463,808
756,377,1133
982,80,1062
172,92,264
342,411,753
702,469,1171
982,80,1062
172,90,262
340,507,847
799,510,1309
982,80,1062
172,96,268
346,623,969
914,670,1584
983,80,1063
173,92,265
343,504,847
797,807,1604
983,80,1063
173,92,265
343,554,897
847,712,1559
983,80,1063
173,92,265
343,471,814
764,545,1309
983,80,1063
173,96,269
347,471,818
764,501,1265
983,80,1063
173,92,265
343,596,939
889,510,1399
982,80,1062
172,93,265
343,703,1046
995,757,1752
982,80,1062
172,92,264
342,500,842
792,548,1340
983,80,1063
173,94,267
345,474,819
767,485,1252
982,80,1062
172,93,265
343,495,838
787,563,1350
982,80,1062
172,99,271
349,401,750
693,339,1032
982,80,1062
172,92,264
342,347,689
639,427,1066
983,80,1063
173,93,266
344,465,809
758,587,1345
982,80,1062
172,92,264
342,557,899
849,669,1518
982,80,1062
172,95,267
345,464,809
756,515,1271
983,80,1063
173,98,271
349,451,800
744,782,1526
982,80,1062
172,99,271
349,469,818
760,506,1266
983,80,1063
173,94,267
345,395,740
688,378,1066
983,80,1063
173,91,264
342,365,707
658,393,1051
982,80,1062
172,92,264
342,674,1016
966,654,1620
983,80,1063
173,95,268
346,349,695
642,299,941
983,80,1063
173,92,265
343,457,800
749,553,1302
983,80,1063
173,96,269
347,360,707
652,320,972
982,80,1062
172,94,266
344,467,811
759,466,1225
982,80,1062
172,94,266
344,434,778
726,412,1138
983,80,1063
173,92,265
343,568,911
860,704,1564
983,80,1063
173,92,265
343,463,806
756,441,1197
983,80,1063
173,92,265
343,472,815
765,474,1239
982,80,1062
172,92,264
342,453,795
745,477,1222
983,80,1063
173,95,268
346,624,970
917,774,1691
983,80,1063
173,94,267
345,405,750
698,350,1048
982,80,1062
172,94,266
344,482,826
774,467,1241
982,80,1062
172,95,267
345,418,763
710,530,1240
983,80,1063
173,98,271
349,461,810
754,1007,1761
982,80,1062
172,98,270
348,613,961
905,586,1491
982,80,1062
172,96,268
346,553,899
844,621,1465
983,80,1063
173,96,269
347,597,944
890,445,1335
983,80,1063
173,95,268
346,436,782
729,443,1172
982,80,1062
172,92,264
342,520,862
811,579,1390
983,80,1063
173,94,267
345,442,787
735,348,1083
983,80,1063
173,98,271
349,431,780
723,419,1142
983,80,1063
173,92,265
343,361,704
654,384,1038
982,80,1062
172,92,264
342,522,864
814,535,1349
983,80,1063
173,95,268
346,562,908
855,531,1386
982,80,1062
172,95,267
345,528,873
820,635,1455
983,80,1063
173,92,265
343,459,802
751,564,1315
982,80,1062
172,98,270
348,565,913
857,660,1517
982,80,1062
172,92,264
342,399,741
691,453,1144
982,80,1062
172,99,271
349,427,776
719,321,1040
983,80,1063
173,94,267
345,537,882
830,533,1363
982,80,1062
172,92,264
342,450,792
741,589,1330
982,80,1062
172,92,264
342,492,834
784,544,1328
982,80,1062
172,95,267
345,475,820
767,481,1248
983,80,1063
173,92,265
343,513,856
805,555,1360
982,80,1062
172,92,264
342,605,947
897,579,1476
982,80,1062
172,92,264
342,388,730
680,400,1080
982,80,1062
172,92,264
342,513,855
805,618,1423
982,80,1062
172,96,268
346,375,721
667,309,976
982,80,1062
172,95,267
345,386,731
678,363,1041
982,80,1062
172,96,268
346,464,810
755,469,1224
982,80,1062
172,94,266
344,613,957
905,708,1613
982,80,1062
172,95,267
345,372,717
664,357,1021
983,80,1063
173,92,265
343,486,829
779,603,1382
982,80,1062
172,80,252
330,409,739
701,481,1182
982,80,1062
172,95,267
345,507,852
799,468,1267
983,80,1063
173,90,263
341,532,873
825,730,1555
983,80,1063
173,92,265
343,448,791
740,598,1338
982,80,1062
172,95,267
345,545,890
836,1448,2284
983,80,1063
173,98,271
349,410,759
702,472,1174
983,80,1063
173,92,265
343,495,838
788,619,1407
983,80,1063
173,94,267
345,562,907
855,552,1407
983,80,1063
173,96,269
347,503,850
796,538,1334
983,80,1063
173,92,265
343,597,940
890,724,1614
983,80,1063
173,91,264
342,480,822
772,944,1716
982,80,1062
172,94,266
344,547,891
839,680,1519
983,80,1063
173,92,265
343,491,834
784,1288,2072
982,80,1062
172,100,272
350,473,823
765,447,1212
982,137,1119
229,127,356
377,534,911
826,598,1424
983,80,1063
173,96,269
347,560,907
853,587,1440
983,80,1063
173,92,265
343,359,702
652,670,1322
982,80,1062
172,95,267
345,427,772
719,445,1164
982,80,1062
172,91,263
341,755,1096
1047,1008,2055
982,80,1062
172,92,264
342,467,809
759,491,1250
983,80,1063
173,93,266
344,426,770
718,418,1136
982,80,1062
172,98,270
348,491,839
782,645,1427
982,80,1062
172,96,268
346,455,801
747,474,1221
983,80,1063
173,92,265
343,486,829
779,638,1417
982,80,1062
172,92,264
342,427,769
719,602,1321
982,80,1062
172,98,270
348,474,822
766,511,1277
983,80,1063
173,90,263
341,446,787
739,671,1410
982,80,1062
172,95,267
345,561,906
853,651,1504
983,80,1063
173,92,265
343,407,750
700,461,1161
983,80,1063
173,92,265
343,546,889
838,688,1526
982,80,1062
172,92,264
342,446,788
737,715,1452
