prompt_tokens,completion_tokens,total_tokens
993,949,1942
1147,368,1515
930,402,1332
1310,876,2186
1067,843,1910
1313,1045,2358
691,435,1126
1028,150,1178
969,168,1137
1069,183,1252
1084,193,1277
1393,188,1581
354,211,565
395,264,659
469,277,746
494,320,814
798,331,1129
647,478,1125
701,503,1204
759,577,1336
535,563,1098
1079,599,1678
887,528,1415
953,510,1463
913,552,1465
874,357,1231
1042,887,1929
851,573,1424
1373,681,2054
816,588,1404
1369,724,2093
1266,976,2242
1026,150,1176
1093,171,1264
1016,181,1197
1018,182,1200
1012,213,1225
393,228,621
414,261,675
481,291,772
442,319,761
417,258,675
609,418,1027
632,444,1076
739,490,1229
631,408,1039
686,626,1312
825,512,1337
841,455,1296
807,665,1472
964,789,1753
766,500,1266
833,547,1380
1019,984,2003
978,761,1739
1177,881,2058
1291,1066,2357
1038,146,1184
1049,157,1206
1049,193,1242
1014,207,1221
1068,207,1275
423,224,647
401,243,644
459,327,786
492,321,813
438,300,738
636,375,1011
744,480,1224
628,648,1276
669,519,1188
731,609,1340
794,550,1344
914,386,1300
1078,516,1594
929,740,1669
695,408,1103
1039,851,1890
883,605,1488
861,530,1391
1195,618,1813
1103,851,1954
974,169,1143
1014,152,1166
1044,162,1206
1083,168,1251
360,282,642
423,249,672
468,241,709
383,270,653
983,165,1148
365,262,627
648,482,1130
611,536,1147
679,765,1444
639,556,1195
600,684,1284
1229,397,1626
891,618,1509
907,746,1653
951,709,1660
775,421,1196
1048,420,1468
699,443,1142
1085,829,1914
1018,790,1808
887,680,1567
1063,144,1207
1041,170,1211
1354,208,1562
424,220,644
779,306,1085
411,350,761
428,300,728
968,150,1118
1015,467,1482
638,589,1227
696,508,1204
335,245,580
1033,619,1652
1202,717,1919
721,528,1249
568,568,1136
977,665,1642
1366,799,2165
925,528,1453
839,564,1403
930,761,1691
1097,527,1624
917,816,1733
1079,907,1986
1092,164,1256
1084,167,1251
1037,163,1200
1066,162,1228
473,230,703
417,242,659
468,273,741
445,285,730
1236,164,1400
634,435,1069
617,239,856
712,590,1302
706,485,1191
677,845,1522
830,460,1290
853,623,1476
1055,417,1472
1318,449,1767
932,910,1842
796,437,1233
1077,526,1603
955,685,1640
836,483,1319
1271,1008,2279
1057,573,1630
974,169,1143
974,176,1150
1103,171,1274
1031,197,1228
1357,211,1568
360,240,600
367,237,604
445,307,752
491,337,828
785,397,1182
566,528,1094
569,528,1097
795,517,1312
693,633,1326
1109,572,1681
1045,552,1597
883,819,1702
883,918,1801
1001,1060,2061
1310,959,2269
1088,933,2021
878,597,1475
1187,1023,2210
1612,1084,2696
1458,1296,2754
974,169,1143
1031,172,1203
974,176,1150
1103,187,1290
1357,213,1570
360,221,581
367,245,612
420,260,680
507,300,807
787,357,1144
550,477,1027
574,529,1103
758,453,1211
646,587,1233
1069,642,1711
832,595,1427
884,915,1799
937,962,1899
999,1029,2028
864,695,1559
1380,1054,2434
1360,1025,2385
1355,1149,2504
1706,1149,2855
1184,980,2164
1057,183,1240
1098,193,1291
1014,191,1205
1007,191,1198
457,284,741
508,306,814
415,298,713
422,329,751
437,348,785
696,499,1195
759,491,1250
715,475,1190
698,511,1209
660,596,1256
937,591,1528
984,392,1376
970,685,1655
906,721,1627
694,409,1103
943,618,1561
1078,736,1814
1030,777,1807
868,601,1469
908,654,1562
1001,138,1139
973,161,1134
1339,164,1503
1011,193,1204
356,228,584
351,329,680
421,308,729
932,178,1110
720,252,972
327,257,584
657,476,1133
674,510,1184
584,774,1358
946,592,1538
1156,366,1522
544,752,1296
830,656,1486
1312,351,1663
902,774,1676
663,390,1053
985,389,1374
1065,527,1592
924,723,1647
1080,856,1936
754,539,1293
1045,148,1193
929,153,1082
972,171,1143
1013,168,1181
1084,207,1291
410,239,649
299,246,545
360,244,604
508,302,810
398,297,695
530,452,982
639,537,1176
571,540,1111
741,743,1484
665,571,1236
963,428,1391
893,381,1274
762,584,1346
648,397,1045
768,448,1216
808,651,1459
965,822,1787
1208,1181,2389
1130,907,2037
1560,1288,2848
1033,167,1200
1014,178,1192
998,193,1191
1056,155,1211
1045,168,1213
417,261,678
409,319,728
408,308,716
428,282,710
430,289,719
693,415,1108
649,531,1180
661,534,1195
689,417,1106
688,660,1348
852,567,1419
945,621,1566
913,707,1620
843,730,1573
918,625,1543
1055,1127,2182
949,707,1656
1000,788,1788
1070,843,1913
1436,1252,2688
1312,144,1456
1013,152,1165
1134,159,1293
993,177,1170
1060,155,1215
382,237,619
432,254,686
673,287,960
510,316,826
387,334,721
605,343,948
954,501,1455
682,435,1117
669,609,1278
805,608,1413
1123,6,1129
435,23,458
737,573,1310
809,408,1217
1194,672,1866
881,358,1239
1050,804,1854
696,431,1127
1279,743,2022
1159,866,2025
1041,146,1187
1050,148,1198
1040,162,1202
1070,162,1232
1028,181,1209
415,209,624
419,230,649
404,303,707
449,291,740
426,297,723
625,431,1056
614,537,1151
680,408,1088
699,532,1231
716,570,1286
817,749,1566
954,764,1718
852,465,1317
968,874,1842
1021,802,1823
800,492,1292
1072,841,1913
1100,873,1973
1219,934,2153
1167,895,2062
1240,153,1393
1012,167,1179
1007,167,1174
1009,175,1184
1066,193,1259
396,233,629
610,244,854
391,255,646
401,250,651
476,290,766
839,479,1318
614,515,1129
600,672,1272
617,461,1078
711,752,1463
1100,456,1556
1065,436,1501
1199,530,1729
905,815,1720
991,503,1494
849,832,1681
743,451,1194
891,560,1451
1119,893,2012
1134,930,2064
1135,157,1292
1238,173,1411
1025,193,1218
1056,193,1249
1086,173,1259
628,268,896
509,318,827
435,318,753
466,298,764
476,299,775
698,450,1148
808,589,1397
861,676,1537
709,675,1384
740,632,1372
856,726,1582
1105,850,1955
1112,927,2039
1099,936,2035
1046,758,1804
1295,873,2168
1280,942,2222
1278,1030,2308
1317,1043,2360
1406,991,2397
1003,152,1155
987,171,1158
1170,193,1363
980,171,1151
1340,164,1504
372,266,638
368,275,643
375,276,651
580,330,910
721,255,976
624,492,1116
610,446,1056
950,435,1385
855,492,1347
618,536,1154
876,696,1572
1156,566,1722
807,730,1537
1043,561,1604
904,681,1585
1201,571,1772
1026,593,1619
994,750,1744
1005,795,1800
963,755,1718
1015,191,1206
1021,193,1214
1067,191,1258
1033,209,1242
1036,173,1209
431,309,740
423,322,745
459,305,764
475,319,794
426,286,712
685,440,1125
693,467,1160
677,547,1224
741,541,1282
692,622,1314
842,544,1386
881,456,1337
964,426,1390
989,754,1743
757,472,1229
784,490,1274
860,576,1436
1018,950,1968
1260,1054,2314
1116,858,1974
956,169,1125
1044,176,1220
1058,180,1238
1366,180,1546
996,191,1187
455,257,712
437,270,707
763,308,1071
342,330,672
404,313,717
664,538,1202
669,594,1263
670,758,1428
641,677,1318
1029,430,1459
1019,346,1365
1197,551,1748
685,374,1059
915,853,1768
1177,658,1835
1014,801,1815
904,574,1478
1319,725,2044
1144,887,2031
1052,893,1945
973,157,1130
1013,163,1176
1045,168,1213
1000,164,1164
1011,191,1202
393,256,649
347,292,639
381,264,645
430,262,692
419,269,688
635,428,1063
624,522,1146
620,631,1251
662,765,1427
619,541,1160
820,598,1418
1191,441,1632
916,811,1727
985,1005,1990
922,754,1676
904,674,1578
781,483,1264
1119,886,2005
1049,511,1560
1273,722,1995
1042,161,1203
1365,176,1541
1117,163,1280
1162,196,1358
1358,184,1542
420,245,665
575,320,895
758,358,1116
759,339,1098
497,249,746
1078,412,1490
642,495,1137
1158,6,1164
666,23,689
721,490,1211
1052,659,1711
837,737,1574
1280,6,1286
463,15,478
918,721,1639
988,958,1946
1398,1133,2531
1058,787,1845
1370,1052,2422
1786,1227,3013
1233,168,1401
1095,171,1266
1176,175,1351
962,169,1131
1025,146,1171
618,288,906
568,277,845
348,309,657
483,298,781
388,215,603
595,475,1070
748,492,1240
808,571,1379
626,634,1260
876,786,1662
1128,529,1657
881,668,1549
968,659,1627
977,906,1883
1000,565,1565
1400,972,2372
988,620,1608
1049,739,1788
1163,1013,2176
1500,1097,2597
962,165,1127
1025,168,1193
1095,172,1267
1233,182,1415
1176,184,1360
344,236,580
410,260,670
632,264,896
577,339,916
484,297,781
553,455,1008
852,416,1268
640,537,1177
747,470,1217
870,589,1459
1030,434,1464
798,682,1480
943,736,1679
1146,580,1726
962,470,1432
946,759,1705
939,760,1699
1052,630,1682
1056,851,1907
1149,844,1993
1042,142,1184
1312,144,1456
1074,164,1238
1079,191,1270
1003,193,1196
401,259,660
673,287,960
487,275,762
413,295,708
709,390,1099
954,420,1374
653,448,1101
656,581,1237
722,700,1422
1155,6,1161
375,15,390
1004,399,1403
850,555,1405
832,486,1318
1113,828,1941
736,450,1186
784,527,1311
929,621,1550
1435,867,2302
975,168,1143
988,169,1157
1171,182,1353
971,193,1164
1037,167,1204
374,234,608
360,264,624
570,298,868
381,308,689
421,318,739
824,476,1300
594,584,1178
634,662,1296
710,588,1298
577,787,1364
1028,516,1544
1156,372,1528
1014,525,1539
1006,508,1514
940,707,1647
656,391,1047
982,548,1530
791,576,1367
840,551,1391
977,767,1744
1078,155,1233
1054,177,1231
1263,172,1435
993,171,1164
1063,207,1270
448,267,715
450,296,746
381,259,640
487,281,768
652,348,1000
699,469,1168
729,550,1279
607,575,1182
966,538,1504
676,726,1402
949,371,1320
1161,381,1542
913,664,1577
659,386,1045
1009,840,1849
1182,801,1983
730,403,1133
1022,696,1718
1213,870,2083
1359,881,2240
968,150,1118
963,163,1126
1074,164,1238
1077,190,1267
1034,209,1243
343,248,591
335,263,598
455,286,741
484,314,798
460,339,799
586,500,1086
715,552,1267
566,475,1041
728,604,1332
746,754,1500
849,574,1423
819,439,1258
1007,628,1635
1212,654,1866
1019,846,1865
837,618,1455
697,483,1180
997,692,1689
1175,586,1761
1026,709,1735
1060,144,1204
927,157,1084
1043,162,1205
979,165,1144
1111,171,1282
421,243,664
422,277,699
499,252,751
361,276,637
301,231,532
610,450,1060
658,557,1215
998,6,1004
513,437,950
718,526,1244
361,23,384
675,595,1270
745,371,1116
810,574,1384
593,391,984
1018,929,1947
1019,1002,2021
848,600,1448
1336,1028,2364
1340,1098,2438
1025,129,1154
974,182,1156
970,191,1161
1066,178,1244
985,191,1176
371,207,578
461,252,713
378,286,664
393,277,670
373,321,694
587,500,1087
673,647,1320
650,663,1313
617,705,1322
906,507,1413
611,917,1528
1018,364,1382
1071,407,1478
633,381,1014
827,549,1376
687,426,1113
1094,994,2088
1268,893,2161
1355,1098,2453
1158,980,2138
1240,171,1411
1353,184,1537
628,285,913
754,294,1048
880,523,1403
1002,582,1584
1316,503,1819
1144,770,1914
1151,540,1691
1305,810,2115
