prompt_tokens,completion_tokens,total_tokens
794,328,1122
1069,136,1205
316,148,464
491,370,861
710,283,993
1064,169,1233
344,198,542
536,898,1434
1233,398,1631
1061,169,1230
341,187,528
522,440,962
772,305,1077
1072,169,1241
352,196,548
542,521,1063
864,447,1311
1065,185,1250
361,183,544
522,758,1280
1094,355,1449
1062,169,1231
342,152,494
488,448,936
781,421,1202
1066,169,1235
346,179,525
519,416,935
753,386,1139
1068,153,1221
332,251,583
593,542,1135
881,362,1243
1074,153,1227
338,228,566
576,596,1172
941,535,1476
1061,185,1246
357,203,560
538,684,1222
1016,410,1426
1038,185,1223
334,192,526
504,636,1140
945,353,1298
1063,169,1232
343,177,520
514,489,1003
823,436,1259
1071,153,1224
335,158,493
503,501,1004
843,548,1391
1065,169,1234
345,199,544
538,548,1086
884,358,1242
1062,185,1247
358,187,545
523,471,994
804,436,1240
1065,169,1234
345,183,528
522,387,909
723,344,1067
1063,185,1248
359,202,561
539,569,1108
903,558,1461
1068,153,1221
332,172,504
514,396,910
735,375,1110
1035,153,1188
299,190,489
499,614,1113
920,168,1088
1035,185,1220
331,192,523
501,405,906
711,377,1088
1069,136,1205
316,159,475
502,600,1102
940,507,1447
1066,163,1229
340,168,508
508,741,1249
1078,335,1413
1058,185,1243
354,217,571
549,583,1132
912,434,1346
1072,153,1225
336,161,497
507,514,1021
857,442,1299
1059,169,1228
339,165,504
498,618,1116
948,224,1172
1067,169,1236
347,193,540
534,417,951
755,377,1132
1068,153,1221
332,173,505
515,531,1046
870,346,1216
1061,185,1246
357,201,558
536,433,969
765,354,1119
1070,185,1255
366,228,594
572,452,1024
793,517,1310
1061,169,1230
341,174,515
509,495,1004
827,534,1361
1038,169,1207
318,195,513
507,529,1036
838,384,1222
1068,169,1237
348,186,534
528,626,1154
965,403,1368
1054,169,1223
334,176,510
504,523,1027
848,456,1304
1061,169,1230
341,186,527
521,552,1073
884,229,1113
1034,169,1203
314,206,520
514,405,919
710,365,1075
1072,153,1225
336,158,494
504,476,980
819,392,1211
1078,153,1231
342,169,511
521,556,1077
905,201,1106
1058,169,1227
338,201,539
533,332,865
661,262,923
1065,169,1234
345,193,538
532,423,955
759,378,1137
1038,185,1223
334,237,571
549,443,992
752,393,1145
1068,153,1221
332,165,497
507,596,1103
935,555,1490
1059,185,1244
355,196,551
529,643,1172
973,323,1296
1042,169,1211
322,199,521
515,512,1027
825,410,1235
1066,169,1235
346,165,511
505,704,1209
1041,166,1207
1035,169,1204
315,198,513
507,405,912
711,369,1080
1042,169,1211
322,214,536
530,598,1128
911,446,1357
1061,185,1246
357,238,595
573,476,1049
808,327,1135
1033,169,1202
313,198,511
505,374,879
678,354,1032
1060,169,1229
340,175,515
509,559,1068
890,396,1286
1067,185,1252
363,206,569
547,507,1054
845,460,1305
1059,185,1244
355,185,540
518,600,1118
930,321,1251
1070,147,1217
328,159,487
503,615,1118
956,338,1294
1061,169,1230
341,182,523
517,495,1012
827,293,1120
1036,185,1221
332,229,561
539,867,1406
1174,369,1543
1062,169,1231
342,165,507
501,538,1039
871,513,1384
1054,185,1239
350,192,542
520,405,925
730,296,1026
1075,153,1228
339,175,514
524,426,950
772,382,1154
1061,169,1230
341,188,529
523,595,1118
927,380,1307
1035,185,1220
331,213,544
522,669,1191
975,675,1650
1069,131,1200
311,137,448
480,554,1034
894,494,1388
1071,169,1240
351,162,513
507,864,1371
1206,497,1703
1071,169,1240
351,185,536
530,468,998
810,484,1294
1038,169,1207
318,173,491
485,835,1320
1144,321,1465
1068,131,1199
310,147,457
489,595,1084
934,368,1302
1063,185,1248
359,227,586
564,888,1452
1222,474,1696
1060,169,1229
340,164,504
498,423,921
754,299,1053
1058,169,1227
338,181,519
513,458,971
787,320,1107
1062,153,1215
326,171,497
507,512,1019
845,362,1207
1035,169,1204
315,208,523
517,564,1081
870,340,1210
1063,169,1232
343,184,527
521,402,923
736,376,1112
1063,185,1248
359,198,557
535,509,1044
843,376,1219
1061,185,1246
357,214,571
549,362,911
694,381,1075
1063,169,1232
343,209,552
546,459,1005
793,433,1226
1069,169,1238
349,197,546
540,523,1063
863,434,1297
1035,185,1220
331,219,550
528,552,1080
858,336,1194
1067,153,1220
331,169,500
510,389,899
727,353,1080
1058,169,1227
338,176,514
508,566,1074
895,436,1331
1035,185,1220
331,199,530
508,588,1096
894,268,1162
1068,153,1221
332,196,528
538,609,1147
948,434,1382
1064,185,1249
360,200,560
538,558,1096
893,499,1392
1071,169,1240
351,197,548
542,551,1093
893,349,1242
1055,169,1224
335,195,530
524,343,867
669,333,1002
1068,169,1237
348,192,540
534,637,1171
976,589,1565
1035,185,1220
331,205,536
514,380,894
686,312,998
1071,152,1223
334,170,504
515,492,1007
834,457,1291
1035,185,1220
331,196,527
505,574,1079
880,388,1268
1060,169,1229
340,197,537
531,742,1273
1073,275,1348
1062,169,1231
342,161,503
497,407,904
740,248,988
1061,185,1246
357,205,562
540,558,1098
890,393,1283
1071,169,1240
351,211,562
556,520,1076
862,424,1286
1069,153,1222
333,166,499
509,404,913
744,364,1108
1062,169,1231
342,187,529
523,498,1021
831,380,1211
1036,169,1205
316,201,517
511,383,894
690,341,1031
1070,152,1222
333,170,503
514,562,1076
903,389,1292
1071,153,1224
335,218,553
563,508,1071
850,396,1246
1059,185,1244
355,202,557
535,792,1327
1122,398,1520
1074,153,1227
338,184,522
532,417,949
762,415,1177
1066,169,1235
346,199,545
539,616,1155
953,372,1325
1063,169,1232
343,190,533
527,464,991
798,327,1125
1065,169,1234
345,189,534
528,537,1065
873,429,1302
1062,169,1231
342,187,529
523,423,946
756,336,1092
1035,153,1188
299,162,461
471,489,960
795,195,990
1061,169,1230
341,198,539
533,644,1177
976,177,1153
1062,169,1231
342,167,509
503,570,1073
903,317,1220
1068,153,1221
332,173,505
515,610,1125
949,619,1568
1065,169,1234
345,177,522
516,416,932
752,361,1113
1034,185,1219
330,216,546
524,355,879
660,324,984
1061,169,1230
341,194,535
529,597,1126
929,571,1500
1039,185,1224
335,205,540
518,513,1031
823,235,1058
1069,153,1222
333,177,510
520,699,1219
1039,239,1278
1065,169,1234
345,182,527
521,409,930
745,399,1144
1077,169,1246
357,181,538
532,828,1360
1176,399,1575
1035,185,1220
331,225,556
534,602,1136
908,389,1297
1071,135,1206
317,185,502
530,377,907
719,350,1069
1062,153,1215
326,182,508
518,545,1063
878,419,1297
1061,185,1246
357,205,562
540,458,998
790,439,1229
1065,169,1234
345,183,528
522,462,984
798,359,1157
1061,185,1246
357,189,546
524,531,1055
863,522,1385
1076,135,1211
322,175,497
525,553,1078
900,655,1555
1065,169,1234
345,181,526
520,456,976
792,415,1207
1065,169,1234
345,186,531
525,470,995
806,410,1216
1035,169,1204
315,186,501
495,614,1109
920,381,1301
1074,153,1227
338,218,556
566,464,1030
809,297,1106
1067,185,1252
363,205,568
546,621,1167
959,385,1344
1065,136,1201
312,137,449
476,600,1076
936,363,1299
1034,169,1203
314,200,514
508,447,955
752,402,1154
1065,185,1250
361,201,562
540,729,1269
1065,369,1434
1068,136,1204
315,150,465
492,548,1040
887,355,1242
1052,185,1237
348,225,573
551,456,1007
779,417,1196
1035,169,1204
315,188,503
497,753,1250
1059,380,1439
1064,169,1233
344,195,539
533,526,1059
861,548,1409
1062,169,1231
342,158,500
494,396,890
729,332,1061
1038,169,1207
318,200,518
512,411,923
720,317,1037
1065,169,1234
345,177,522
516,407,923
743,379,1122
1071,152,1223
334,165,499
510,642,1152
984,580,1564
1076,185,1261
372,198,570
548,932,1480
1279,498,1777
1063,169,1232
343,196,539
533,608,1141
942,540,1482
1039,185,1224
335,223,558
536,504,1040
814,356,1170
1034,185,1219
330,217,547
525,408,933
713,377,1090
1067,185,1252
363,228,591
569,426,995
764,405,1169
1069,169,1238
349,176,525
519,695,1214
1035,374,1409
1063,169,1232
343,190,533
527,626,1153
960,363,1323
1070,169,1239
350,192,542
536,499,1035
840,566,1406
1051,169,1220
331,162,493
487,504,991
826,416,1242
1070,136,1206
317,144,461
488,493,981
834,379,1213
1033,169,1202
313,204,517
511,355,866
659,192,851
1058,185,1243
354,210,564
542,623,1165
952,367,1319
1035,185,1220
331,203,534
512,607,1119
913,461,1374
1035,153,1188
299,176,475
485,612,1097
918,316,1234
1074,169,1243
354,221,575
569,590,1159
935,247,1182
1063,169,1232
343,174,517
511,607,1118
941,497,1438
1067,153,1220
331,194,525
535,583,1118
921,446,1367
1057,169,1226
337,195,532
526,489,1015
817,446,1263
1061,169,1230
341,181,522
516,445,961
777,315,1092
1035,153,1188
299,164,463
473,454,927
760,486,1246
1066,169,1235
346,162,508
502,553,1055
890,334,1224
1039,185,1224
335,243,578
556,556,1112
866,427,1293
1034,169,1203
314,191,505
499,385,884
690,369,1059
1061,185,1246
357,223,580
558,357,915
689,383,1072
1061,169,1230
341,193,534
528,528,1056
860,493,1353
1066,185,1251
362,208,570
548,675,1223
1012,208,1220
1035,169,1204
315,219,534
528,613,1141
919,468,1387
1065,169,1234
345,180,525
519,604,1123
940,538,1478
1065,169,1234
345,219,564
558,710,1268
1046,320,1366
1062,185,1247
358,185,543
521,554,1075
887,331,1218
1071,153,1224
335,160,495
505,529,1034
871,390,1261
1062,169,1231
342,193,535
529,425,954
758,396,1154
1065,169,1234
345,188,533
527,340,867
676,289,965
1063,135,1198
309,145,454
482,564,1046
898,360,1258
1061,169,1230
341,175,516
510,375,885
707,349,1056
1052,185,1237
348,206,554
532,380,912
703,369,1072
1067,153,1220
331,169,500
510,421,931
759,361,1120
1068,153,1221
332,186,518
528,512,1040
851,479,1330
1034,169,1203
314,196,510
504,433,937
738,389,1127
1065,169,1234
345,179,524
518,394,912
730,346,1076
1072,169,1241
352,193,545
539,596,1135
939,360,1299
1061,185,1246
357,200,557
535,907,1442
1239,422,1661
1035,185,1220
331,224,555
533,411,944
717,325,1042
1055,171,1226
337,195,532
524,561,1085
887,351,1238
1065,187,1252
363,195,558
534,439,973
775,438,1213
1067,153,1220
331,170,501
511,389,900
727,320,1047
1061,169,1230
341,176,517
511,459,970
791,462,1253
1063,169,1232
343,217,560
1055,169,1224
335,216,551
545,655,1200
981,231,1212
1065,169,1234
345,190,535
529,540,1069
876,527,1403
1067,169,1236
347,214,561
555,474,1029
812,440,1252
1061,169,1230
341,187,528
522,578,1100
910,562,1472
1063,169,1232
343,201,544
538,383,921
717,308,1025
1058,185,1243
354,216,570
548,677,1225
1006,502,1508
1035,185,1220
331,238,569
547,700,1247
1006,309,1315
1067,169,1236
347,191,538
532,380,912
718,444,1162
1068,153,1221
332,164,496
506,448,954
787,438,1225
1035,185,1220
331,206,537
515,536,1051
842,475,1317
1063,169,1232
343,190,533
527,523,1050
857,382,1239
1034,185,1219
330,242,572
550,552,1102
857,254,1111
1059,169,1228
339,162,501
495,477,972
807,552,1359
1036,185,1221
332,215,547
525,590,1115
897,249,1146
1061,185,1246
357,219,576
554,383,937
715,408,1123
1035,185,1220
331,218,549
527,421,948
727,276,1003
1061,169,1230
341,203,544
538,623,1161
955,383,1338
1063,169,1232
343,204,547
541,511,1052
845,386,1231
1068,169,1237
348,186,534
528,587,1115
926,466,1392
1065,169,1234
345,192,537
531,498,1029
834,429,1263
1062,169,1231
342,187,529
523,457,980
790,326,1116
1063,169,1232
343,197,540
534,336,870
670,302,972
1035,169,1204
315,196,511
505,419,924
725,369,1094
1058,185,1243
354,219,573
551,778,1329
1107,358,1465
1059,185,1244
355,201,556
534,699,1233
1029,466,1495
1074,153,1227
338,172,510
520,381,901
726,318,1044
1071,153,1224
335,191,526
536,534,1070
876,407,1283
1055,169,1224
335,186,521
515,518,1033
844,470,1314
1063,152,1215
326,184,510
521,561,1082
895,225,1120
1061,185,1246
357,205,562
540,569,1109
901,427,1328
1063,169,1232
343,201,544
538,740,1278
1074,261,1335
1060,169,1229
340,200,540
534,492,1026
823,362,1185
1058,185,1243
354,216,570
548,426,974
755,420,1175
1069,169,1238
349,184,533
527,604,1131
944,449,1393
1035,169,1204
315,187,502
496,470,966
776,332,1108
