prompt_tokens,completion_tokens,total_tokens
776,704,1480
964,256,1220
331,274,605
507,1096,1603
1369,1400,2769
958,240,1198
309,198,507
425,856,1281
1124,1030,2154
953,212,1165
276,228,504
450,680,1130
942,922,1864
960,182,1142
253,186,439
415,484,899
753,661,1414
960,171,1131
242,186,428
415,546,961
816,787,1603
942,159,1101
212,156,368
367,641,1008
893,941,1834
966,219,1185
296,233,529
468,709,1177
984,815,1799
946,208,1154
265,305,570
520,825,1345
1081,1682,2763
982,171,1153
264,201,465
452,897,1349
1189,1429,2618
974,124,1098
209,123,332
366,532,898
815,691,1506
956,245,1201
312,245,557
470,936,1406
1201,1500,2701
962,171,1133
244,212,456
443,721,1164
993,620,1613
988,155,1143
254,183,437
440,480,920
777,703,1480
968,206,1174
285,250,535
487,889,1376
1166,1483,2649
968,194,1162
273,217,490
454,651,1105
928,1091,2019
958,145,1103
214,165,379
392,530,922
797,835,1632
956,282,1238
349,268,617
493,796,1289
1062,1032,2094
955,178,1133
244,216,460
440,666,1106
931,1423,2354
964,140,1104
215,150,365
383,667,1050
941,709,1650
959,140,1099
210,139,349
367,564,931
833,528,1361
972,212,1184
339,223,562
464,752,1216
1034,916,1950
944,212,1156
267,213,480
426,603,1029
856,822,1678
951,217,1168
279,233,512
453,599,1052
860,904,1764
964,164,1128
239,193,432
426,611,1037
885,555,1440
952,148,1100
211,169,380
390,646,1036
908,532,1440
975,171,1146
257,178,435
422,497,919
781,799,1580
970,140,1110
221,162,383
401,531,932
811,774,1585
954,214,1168
279,179,458
402,475,877
738,629,1367
954,171,1125
236,209,445
432,586,1018
850,533,1383
982,245,1227
338,224,562
475,807,1282
1099,817,1916
966,279,1245
356,282,638
517,719,1236
994,916,1910
974,161,1135
246,178,424
421,436,857
719,656,1375
976,140,1116
227,153,380
398,557,955
843,792,1635
974,124,1098
209,137,346
380,520,900
804,461,1265
