prompt_tokens,completion_tokens,total_tokens
691,739,1430
1165,1171,2336
1106,148,1254
365,187,552
562,923,1485
1338,856,2194
1098,198,1296
407,263,670
630,791,1421
1199,792,1991
1084,131,1215
326,297,623
650,535,1185
929,661,1590
1099,204,1303
414,250,664
618,713,1331
1121,697,1818
1083,163,1246
357,223,580
575,925,1500
1317,850,2167
1086,204,1290
401,302,703
657,662,1319
1057,848,1905
1082,220,1302
413,290,703
641,518,1159
909,782,1691
1100,220,1320
431,271,702
640,1243,1883
1652,1169,2821
1108,131,1239
350,200,550
577,754,1331
1171,698,1869
1079,166,1245
356,199,555
547,666,1213
1054,657,1711
1131,204,1335
446,289,735
689,616,1305
1057,537,1594
1114,220,1334
445,302,747
685,565,1250
988,852,1840
1120,182,1302
413,217,630
606,508,1114
937,778,1715
1085,220,1305
416,258,674
612,890,1502
1284,892,2176
1103,204,1307
418,288,706
660,552,1212
964,901,1865
1118,204,1322
433,267,700
654,588,1242
1015,852,1867
1128,220,1348
459,287,746
684,645,1329
1082,908,1990
1130,204,1334
445,259,704
658,792,1450
1231,747,1978
1084,220,1304
415,275,690
628,717,1345
1110,949,2059
1108,204,1312
423,259,682
636,799,1435
1216,722,1938
1121,113,1234
345,133,478
523,519,1042
949,1002,1951
1122,220,1342
453,301,754
692,969,1661
1401,898,2299
1103,220,1323
434,284,718
656,757,1413
1170,683,1853
1083,148,1231
342,188,530
540,490,1030
882,636,1518
1093,148,1241
352,183,535
545,743,1288
1145,742,1887
1101,220,1321
432,307,739
677,1013,1690
1424,949,2373
1096,147,1243
354,222,576
587,892,1479
1297,862,2159
1078,220,1298
409,292,701
639,645,1284
1032,926,1958
1135,220,1355
466,272,738
676,902,1578
1346,974,2320
1114,204,1318
429,238,667
621,916,1537
1340,837,2177
1117,164,1281
392,226,618
612,1311,1923
1737,1248,2985
1084,204,1288
399,268,667
621,954,1575
1347,877,2224
1085,220,1305
416,283,699
637,568,1205
962,901,1863
1109,185,1294
405,242,647
620,613,1233
1031,834,1865
1083,220,1303
414,252,666
604,634,1238
1026,882,1908
1078,220,1298
409,244,653
591,672,1263
1059,1077,2136
1110,220,1330
441,311,752
690,945,1635
1364,945,2309
1131,182,1313
424,223,647
623,771,1394
1211,703,1914
1102,220,1322
433,306,739
677,703,1380
1114,644,1758
1080,131,1211
322,196,518
545,692,1237
1081,602,1683
1083,148,1231
342,184,526
536,792,1328
1184,726,1910
1123,220,1343
454,250,704
642,816,1458
1248,896,2144
1083,204,1287
398,242,640
594,583,1177
975,800,1775
1135,148,1283
394,211,605
615,589,1204
1033,938,1971
1084,169,1253
364,189,553
542,824,1366
1217,738,1955
1129,220,1349
460,293,753
691,787,1478
1225,680,1905
1123,220,1343
454,308,762
700,936,1636
1368,1191,2559
1136,204,1340
451,281,732
686,580,1266
1025,987,2012
1125,204,1329
440,227,667
621,620,1241
1054,945,1999
1120,169,1289
400,223,623
612,748,1360
1177,854,2031
1104,220,1324
435,279,714
652,856,1508
1269,1385,2654
1086,220,1306
417,265,682
620,611,1231
1007,609,1616
1105,204,1309
420,253,673
627,671,1298
1085,772,1857
1094,169,1263
374,193,567
556,701,1257
1104,671,1775
1085,220,1305
416,297,713
651,882,1533
1277,800,2077
1084,148,1232
343,178,521
531,540,1071
933,697,1630
1084,220,1304
415,303,718
656,770,1426
1163,789,1952
1118,164,1282
393,211,604
598,886,1484
1314,811,2125
1148,182,1330
441,288,729
705,622,1327
1079,1003,2082
1086,220,1306
417,306,723
661,570,1231
965,797,1762
1111,198,1309
420,266,686
646,760,1406
1181,679,1860
1099,131,1230
341,181,522
549,1062,1611
1470,995,2465
1125,220,1345
456,280,736
674,979,1653
1413,1018,2431
1081,204,1285
396,270,666
620,731,1351
1121,732,1853
1126,204,1330
441,264,705
659,702,1361
1137,716,1853
1084,135,1219
330,174,504
527,608,1135
1001,803,1804
1117,204,1321
432,256,688
642,580,1222
1006,687,1693
1077,220,1297
408,264,672
610,846,1456
1232,957,2189
1090,220,1310
421,304,725
663,748,1411
1147,704,1851
1089,204,1293
404,265,669
623,968,1591
1366,902,2268
1106,182,1288
399,252,651
627,686,1313
1101,1086,2187
1080,153,1233
344,169,513
518,527,1045
916,728,1644
1122,113,1235
346,147,493
538,559,1097
990,1129,2119
1073,220,1293
404,242,646
584,582,1166
964,810,1774
1081,188,1269
380,251,631
601,870,1471
1260,789,2049
1076,220,1296
407,256,663
601,532,1133
917,750,1667
1077,220,1297
408,291,699
637,656,1293
1042,613,1655
1081,204,1285
396,270,666
620,847,1467
1237,786,2023
1120,148,1268
379,171,550
560,903,1463
1332,830,2162
1078,220,1298
409,276,685
623,652,1275
1040,612,1652
1101,204,1305
416,259,675
629,826,1455
1281,756,2037
1124,220,1344
455,309,764
702,851,1553
1284,792,2076
1092,131,1223
334,169,503
530,436,966
837,677,1514
1132,113,1245
356,121,477
522,1079,1601
1520,1029,2549
1074,148,1222
333,172,505
515,579,1094
962,554,1516
1122,198,1320
431,232,663
623,925,1548
1356,836,2192
1086,204,1290
401,267,668
622,529,1151
924,715,1639
1095,220,1315
426,289,715
653,928,1581
1333,855,2188
1078,220,1298
409,302,711
649,652,1301
1039,640,1679
1121,220,1341
452,274,726
664,891,1555
1321,838,2159
1132,204,1336
447,249,696
650,695,1345
1137,655,1792
1131,204,1335
446,234,680
634,666,1300
1106,620,1726
1127,220,1347
458,275,733
671,858,1529
1294,1901,3195
1092,148,1240
351,195,546
556,954,1510
1355,871,2226
1116,220,1336
447,270,717
655,906,1561
1331,836,2167
1102,148,1250
361,192,553
563,669,1232
1080,586,1666
1106,220,1326
437,317,754
692,767,1459
1182,843,2025
1087,135,1222
333,173,506
529,771,1300
1167,703,1870
1102,220,1322
477,298,775
669,1084,1753
1495,1863,3358
1080,220,1300
411,296,707
645,796,1441
1185,1410,2595
1096,204,1300
411,246,657
611,598,1209
1004,536,1540
1098,220,1318
429,295,724
662,533,1195
940,756,1696
1082,220,1302
413,277,690
628,962,1590
1354,879,2233
1119,220,1339
450,284,734
672,966,1638
1394,1162,2556
1127,220,1347
458,277,735
673,696,1369
1133,628,1761
1118,220,1338
449,308,757
695,784,1479
1211,716,1927
1095,198,1293
404,242,646
606,599,1205
1003,890,1893
1126,204,1330
441,235,676
630,925,1555
1361,917,2278
1085,164,1249
360,197,557
551,812,1363
1207,779,1986
1080,185,1265
376,230,606
579,762,1341
1151,686,1837
1076,220,1296
407,295,702
640,725,1365
1110,648,1758
1090,220,1310
421,273,694
632,687,1319
1086,671,1757
1085,220,1305
416,284,700
638,894,1532
1289,844,2133
1109,148,1257
368,159,527
537,942,1479
1360,854,2214
1122,204,1326
437,271,708
662,708,1370
1139,739,1878
1100,204,1304
415,223,638
592,827,1419
1237,1531,2768
1084,198,1282
393,249,642
602,607,1209
1000,812,1812
1125,220,1345
456,261,717
655,1206,1861
1640,1128,2768
1100,188,1288
399,205,604
574,736,1310
1145,654,1799
1095,220,1315
426,256,682
664,791,1455
1195,1317,2512
1125,182,1307
418,229,647
623,760,1383
1195,691,1886
1122,204,1326
437,266,703
657,925,1582
1357,860,2217
1094,204,1298
409,215,624
578,573,1151
976,1546,2522
1097,198,1295
406,272,678
638,835,1473
1242,774,2016
1126,198,1324
435,253,688
648,912,1560
1347,836,2183
1086,204,1290
401,278,679
633,528,1161
923,859,1782
1096,220,1316
427,289,716
654,631,1285
1036,567,1603
1085,182,1267
378,280,658
634,950,1584
1345,966,2311
1109,220,1329
440,283,723
661,571,1232
989,872,1861
1136,220,1356
467,285,752
690,655,1345
1100,617,1717
1123,204,1327
438,233,671
625,652,1277
1084,1072,2156
1105,131,1236
347,313,660
687,923,1610
1338,850,2188
1101,220,1321
432,311,743
681,797,1478
1208,730,1938
1089,220,1309
420,306,726
664,741,1405
1139,729,1868
1080,220,1300
411,276,687
625,475,1100
864,825,1689
1103,148,1251
362,185,547
557,620,1177
1032,925,1957
1107,198,1305
416,268,684
644,802,1446
1218,736,1954
1090,148,1238
349,205,554
564,1149,1713
1549,1108,2657
1089,182,1271
382,288,670
646,872,1518
1271,788,2059
1106,204,1310
421,223,644
598,531,1129
946,707,1653
1106,131,1237
348,175,523
550,692,1242
1107,638,1745
1087,204,1291
402,255,657
611,693,1304
1089,1396,2485
1082,204,1286
397,282,679
633,1012,1645
1403,944,2347
1117,113,1230
341,125,466
511,966,1477
1393,895,2288
1098,198,1296
407,237,644
604,680,1284
1087,592,1679
1104,131,1235
346,160,506
533,586,1119
999,930,1929
1082,204,1286
397,248,645
599,567,1166
958,623,1581
1098,220,1318
429,263,692
674,1024,1698
1432,997,2429
1106,204,1310
421,247,668
622,698,1320
1113,890,2003
1129,204,1333
444,262,706
660,1037,1697
1476,961,2437
1109,169,1278
389,250,639
628,623,1251
1042,905,1947
1123,220,1343
454,269,723
661,681,1342
1113,587,1700
1106,204,1310
421,245,666
620,1054,1674
1469,1082,2551
1080,220,1300
411,257,668
606,681,1287
1070,748,1818
1118,185,1303
414,228,642
615,803,1418
1231,1099,2330
1084,204,1288
399,266,665
619,1169,1788
1562,1115,2677
1079,220,1299
410,272,682
620,496,1116
884,858,1742
1125,220,1345
456,252,708
646,758,1404
1192,715,1907
1103,148,1251
362,167,529
539,709,1248
1121,625,1746
1116,220,1336
447,290,737
675,684,1359
1109,667,1776
1098,220,1318
429,305,734
672,766,1438
1173,710,1883
1127,220,1347
458,257,715
653,702,1355
1138,704,1842
1094,220,1314
425,272,697
635,731,1366
1134,659,1793
1143,188,1331
442,268,710
680,556,1236
1008,807,1815
1111,220,1331
442,295,737
675,540,1215
960,719,1679
1082,198,1280
391,239,630
590,771,1361
1162,714,1876
1103,220,1323
434,285,719
657,1070,1727
1483,1007,2490
1080,148,1228
339,181,520
530,543,1073
932,484,1416
1088,198,1286
397,247,644
604,593,1197
990,597,1587
1121,182,1303
414,222,636
612,809,1421
1239,746,1985
1098,220,1318
429,328,757
695,684,1379
1091,1135,2226
1081,220,1301
412,232,644
582,914,1496
1304,1167,2471
1079,131,1210
321,159,480
507,640,1147
1028,776,1804
1124,185,1309
420,264,684
657,550,1207
983,911,1894
1100,204,1304
415,273,688
642,586,1228
995,937,1932
1105,185,1290
401,222,623
596,873,1469
1287,804,2091
1084,164,1248
359,207,566
560,610,1170
1003,516,1519
1102,198,1300
411,258,669
629,682,1311
1093,858,1951
1082,148,1230
341,166,507
517,976,1493
1367,898,2265
1106,204,1310
421,228,649
603,642,1245
1058,1266,2324
1107,109,1216
327,147,474
523,615,1138
1031,1845,2876
1078,204,1282
393,221,614
568,642,1210
1029,972,2001
1130,220,1350
461,289,750
688,788,1476
1227,727,1954
1158,204,1362
429,261,690
644,536,1180
960,465,1425
1138,204,1342
453,269,722
676,930,1606
1377,1091,2468
1106,220,1326
437,284,721
659,934,1593
1349,924,2273
1127,204,1331
442,259,701
655,638,1293
1074,1144,2218
1124,204,1328
439,242,681
635,1240,1875
1674,1175,2849
1111,204,1315
426,245,671
625,700,1325
1120,762,1882
1121,198,1319
430,236,666
626,782,1408
1212,910,2122
1099,169,1268
379,213,592
581,674,1255
1082,1011,2093
1118,148,1266
377,165,542
552,560,1112
987,821,1808
1080,131,1211
322,161,483
510,592,1102
981,682,1663
1127,204,1331
442,244,686
640,1270,1910
1706,1214,2920
1102,220,1322
433,261,694
632,751,1383
1162,952,2114
1113,131,1244
355,167,522
549,568,1117
990,646,1636
1082,220,1302
413,318,731
669,514,1183
905,699,1604
1081,220,1301
412,278,690
628,724,1352
1114,630,1744
1128,204,1332
443,265,708
662,749,1411
1187,1327,2514
1108,204,1312
423,267,690
644,636,1280
1054,571,1625
1101,198,1299
410,218,628
588,813,1401
1223,742,1965
1126,220,1346
457,272,729
667,998,1665
1433,937,2370
1127,204,1331
442,235,677
631,586,1217
1023,532,1555
1081,220,1301
412,277,689
627,798,1425
1189,764,1953
1174,113,1287
354,142,496
541,531,1072
970,843,1813
1123,220,1343
454,283,737
675,551,1226
983,1104,2087
1083,148,1231
342,194,536
546,723,1269
1115,646,1761
1082,96,1178
289,136,425
487,545,1032
936,757,1693
1114,182,1296
407,223,630
606,644,1250
1067,570,1637
1122,220,1342
453,294,747
685,799,1484
1231,753,1984
1113,148,1261
372,184,556
566,613,1179
1035,581,1616
