prompt_tokens,completion_tokens,total_tokens
940,253,1193
1126,96,1222
333,132,465
532,348,880
745,476,1221
1130,189,1319
430,217,647
621,413,1034
814,281,1095
1118,96,1214
325,111,436
503,375,878
764,330,1094
1132,95,1227
338,137,475
543,379,922
782,301,1083
1113,114,1227
338,130,468
517,398,915
782,258,1040
1113,95,1208
319,131,450
518,387,905
771,455,1226
1113,95,1208
319,143,462
530,349,879
733,248,981
1140,114,1254
365,131,496
545,418,963
829,310,1139
1138,96,1234
345,120,465
532,377,909
786,286,1072
1113,79,1192
303,93,396
480,428,908
812,508,1320
1142,114,1256
367,148,515
564,455,1019
868,405,1273
1113,95,1208
319,118,437
505,572,1077
956,449,1405
1126,131,1257
368,153,521
553,426,979
823,448,1271
1116,95,1211
322,114,436
504,918,1422
1305,538,1843
1120,130,1250
361,143,504
537,355,892
746,530,1276
1142,153,1295
406,179,585
595,399,994
812,283,1095
1144,96,1240
351,117,468
535,366,901
781,455,1236
1150,135,1285
396,160,556
584,408,992
829,308,1137
1142,96,1238
349,121,470
537,393,930
806,570,1376
1118,95,1213
324,128,452
520,394,914
783,279,1062
1113,95,1208
319,117,436
504,393,897
777,226,1003
1136,112,1248
359,158,517
568,359,927
766,254,1020
1118,132,1250
361,157,518
549,390,939
779,275,1054
1134,112,1246
357,146,503
554,392,946
797,334,1131
1130,131,1261
372,163,535
567,441,1008
842,335,1177
1126,136,1262
373,168,541
568,528,1096
925,287,1212
1126,130,1256
367,156,523
556,389,945
786,288,1074
1148,112,1260
371,145,516
567,413,980
832,299,1131
1120,112,1232
343,139,482
533,386,919
777,309,1086
1126,95,1221
332,142,474
542,740,1282
1137,381,1518
1113,96,1209
320,115,435
502,385,887
769,483,1252
1113,114,1227
338,129,467
516,520,1036
904,437,1341
1113,95,1208
319,124,443
511,339,850
723,254,977
1113,95,1208
319,125,444
512,406,918
790,266,1056
1134,167,1301
412,190,602
598,454,1052
859,287,1146
1113,95,1208
319,139,458
526,659,1185
1043,234,1277
1134,95,1229
340,135,475
543,411,954
816,306,1122
1136,96,1232
343,115,458
525,516,1041
923,260,1183
1126,95,1221
332,131,463
531,517,1048
914,273,1187
1130,131,1261
372,145,517
549,644,1193
1045,275,1320
1116,108,1224
335,134,469
524,407,931
794,406,1200
1118,95,1213
324,133,457
525,365,890
754,489,1243
1126,114,1240
351,133,484
533,556,1089
953,448,1401
1113,78,1191
302,94,396
481,350,831
734,263,997
1132,152,1284
395,181,576
587,377,964
780,528,1308
1116,112,1228
339,150,489
540,534,1074
921,263,1184
1124,112,1236
347,155,502
553,429,982
824,422,1246
1142,128,1270
381,163,544
579,467,1046
880,283,1163
1118,112,1230
341,138,479
530,428,958
817,343,1160
1126,96,1222
333,121,454
521,351,872
748,454,1202
1113,130,1243
354,156,510
543,375,918
759,349,1108
1126,79,1205
316,110,426
510,319,829
716,331,1047
1148,128,1276
387,178,565
600,757,1357
1176,353,1529
1126,95,1221
332,124,456
524,355,879
752,461,1213
1130,114,1244
355,122,477
526,414,940
815,258,1073
1134,114,1248
359,134,493
542,416,958
821,332,1153
1126,95,1221
332,138,470
538,401,939
798,287,1085
1113,96,1209
320,118,438
505,623,1128
1007,508,1515
1126,79,1205
316,104,420
504,387,891
784,493,1277
1136,130,1266
377,166,543
576,441,1017
848,280,1128
1113,79,1192
303,117,420
504,352,856
736,257,993
1113,96,1209
320,129,449
516,375,891
759,339,1098
1118,112,1230
341,143,484
535,390,925
779,538,1317
1113,95,1208
319,140,459
527,423,950
807,233,1040
1113,95,1208
319,129,448
516,436,952
820,522,1342
1136,74,1210
321,103,424
513,333,846
740,563,1303
1126,131,1257
368,160,528
560,362,922
759,469,1228
1138,96,1234
345,118,463
530,419,949
828,327,1155
1118,132,1250
361,163,524
555,426,981
815,323,1138
1134,95,1229
340,133,473
541,650,1191
1055,247,1302
1130,96,1226
337,117,454
521,413,934
814,305,1119
1130,169,1299
410,210,620
614,392,1006
793,355,1148
1142,189,1331
442,199,641
615,768,1383
1181,716,1897
1116,108,1224
335,129,464
519,595,1114
982,360,1342
1132,130,1262
373,157,530
563,355,918
758,377,1135
1132,167,1299
410,209,619
615,469,1084
872,422,1294
1126,131,1257
368,135,503
535,347,882
744,456,1200
1138,136,1274
385,143,528
555,1092,1647
1501,257,1758
1126,114,1240
351,197,548
597,750,1347
1147,446,1593
1126,95,1221
332,126,458
526,469,995
866,353,1219
1142,96,1238
349,125,474
541,684,1225
1097,380,1477
1126,96,1222
333,124,457
524,396,920
793,492,1285
1113,95,1208
319,119,438
506,346,852
730,364,1094
1132,95,1227
338,129,467
535,367,902
770,577,1347
1120,152,1272
383,168,551
562,432,994
823,551,1374
1128,114,1242
353,131,484
533,401,934
800,297,1097
1148,189,1337
448,221,669
643,516,1159
935,341,1276
1118,112,1230
341,136,477
528,401,929
790,320,1110
1130,96,1226
337,121,458
525,377,902
778,354,1132
1142,112,1254
365,144,509
560,913,1473
1326,316,1642
1126,95,1221
332,134,466
534,414,948
811,268,1079
1134,96,1230
341,117,458
525,399,924
804,267,1071
1126,114,1240
351,159,510
559,842,1401
1239,491,1730
1126,78,1204
315,106,421
506,393,899
790,478,1268
1126,95,1221
332,135,467
535,497,1032
894,289,1183
1116,112,1228
339,134,473
524,426,950
813,325,1138
1126,153,1279
390,160,550
560,358,918
755,388,1143
1132,116,1248
359,152,511
558,360,918
763,398,1161
1113,95,1208
319,128,447
515,365,880
749,411,1160
1130,130,1260
371,170,541
574,425,999
826,389,1215
1120,112,1232
343,168,511
562,379,941
770,315,1085
1113,95,1208
319,123,442
510,350,860
734,272,1006
1113,96,1209
320,131,451
518,405,923
789,384,1173
1126,95,1221
332,137,469
537,433,970
830,272,1102
1136,96,1232
343,120,463
530,341,871
748,329,1077
1126,136,1262
373,152,525
552,345,897
742,259,1001
1126,153,1279
390,177,567
577,419,996
816,229,1045
1113,79,1192
303,93,396
480,325,805
709,467,1176
1120,112,1232
343,131,474
525,385,910
776,354,1130
1120,147,1267
378,168,546
562,653,1215
1044,345,1389
1132,112,1244
355,160,515
566,386,952
789,500,1289
1126,96,1222
333,121,454
521,418,939
815,293,1108
1122,130,1252
363,138,501
534,392,926
785,273,1058
1113,152,1265
376,181,557
568,829,1397
1213,470,1683
1126,152,1278
389,179,568
579,440,1019
837,313,1150
1142,96,1238
349,111,460
527,386,913
799,564,1363
1126,79,1205
316,104,420
504,486,990
883,230,1113
1120,112,1232
343,132,475
526,424,950
815,576,1391
1120,130,1250
361,137,498
531,383,914
774,304,1078
1130,108,1238
349,146,495
550,437,987
838,297,1135
1136,151,1287
398,179,577
589,588,1177
995,605,1600
1118,112,1230
341,152,493
544,438,982
827,272,1099
1126,153,1279
390,175,565
575,394,969
791,272,1063
1113,96,1209
320,127,447
514,393,907
777,431,1208
1132,112,1244
355,133,488
539,467,1006
870,375,1245
1136,96,1232
343,139,482
549,360,909
767,571,1338
1138,96,1234
345,116,461
528,386,914
795,488,1283
1142,131,1273
384,142,526
558,670,1228
1083,402,1485
1136,153,1289
400,173,573
583,448,1031
855,279,1134
1113,78,1191
302,98,400
485,369,854
753,393,1146
1134,95,1229
340,132,472
540,424,964
829,378,1207
1130,147,1277
388,170,558
574,382,956
783,299,1082
1116,112,1228
339,128,467
518,374,892
761,504,1265
1134,114,1248
359,134,493
542,432,974
837,289,1126
1126,96,1222
333,136,469
536,475,1011
872,249,1121
1150,185,1335
446,199,645
623,437,1060
858,1270,2128
1118,112,1230
341,147,488
539,390,929
779,303,1082
1113,95,1208
319,137,456
524,350,874
734,249,983
1113,95,1208
319,116,435
503,363,866
747,235,982
1113,95,1208
319,125,444
512,420,932
804,222,1026
1136,153,1289
400,165,565
575,827,1402
1234,402,1636
1126,114,1240
351,122,473
522,385,907
782,477,1259
1144,96,1240
351,120,471
538,377,915
792,273,1065
1116,112,1228
339,129,468
519,436,955
823,341,1164
1116,152,1268
379,174,553
564,408,972
795,320,1115
1142,189,1331
442,196,638
612,795,1407
1208,644,1852
1120,112,1232
343,133,476
527,372,899
763,514,1277
1130,169,1299
410,188,598
592,555,1147
956,304,1260
1120,147,1267
378,158,536
552,369,921
760,336,1096
1120,95,1215
326,131,457
525,356,881
747,278,1025
1120,112,1232
343,139,482
533,428,961
819,356,1175
