prompt_tokens,completion_tokens,total_tokens
1024,166,1190
301,184,485
482,559,1041
854,636,1490
1008,227,1235
346,202,548
484,656,1140
935,754,1689
1016,208,1224
335,199,534
489,676,1165
963,480,1443
1017,186,1203
314,184,498
475,684,1159
972,684,1656
1016,190,1206
317,218,535
508,630,1138
917,594,1511
1010,204,1214
325,232,557
516,604,1120
885,461,1346
1009,166,1175
286,167,453
450,569,1019
849,446,1295
1009,176,1185
296,174,470
457,696,1153
976,513,1489
1018,204,1222
333,291,624
583,689,1272
978,732,1710
1011,243,1254
365,268,633
553,795,1348
1077,651,1728
1029,221,1250
361,252,613
555,610,1165
910,730,1640
1016,188,1204
315,201,516
491,783,1274
1070,690,1760
1015,212,1227
338,180,518
469,523,992
809,531,1340
1015,184,1199
310,203,513
492,903,1395
1189,440,1629
1027,204,1231
342,198,540
499,1065,1564
1363,717,2080
1013,247,1260
371,226,597
513,854,1367
1138,756,1894
1020,285,1305
416,266,682
560,594,1154
885,557,1442
1028,215,1243
354,221,575
523,603,1126
902,467,1369
1023,176,1199
310,244,554
541,686,1227
980,471,1451
1009,181,1190
301,217,518
500,700,1200
980,632,1612
1008,224,1232
343,236,579
518,840,1358
1119,674,1793
1023,215,1238
349,209,558
506,692,1198
986,481,1467
1011,170,1181
292,260,552
545,854,1399
1136,624,1760
1009,199,1208
319,172,491
455,537,992
817,570,1387
1020,204,1224
335,176,511
470,547,1017
838,671,1509
1004,131,1135
246,136,382
414,666,1080
941,635,1576
1018,192,1210
321,198,519
490,512,1002
801,346,1147
