prompt_tokens,completion_tokens,total_tokens
172,90,262
346,643,989
896,387,1283
982,79,1061
172,86,258
342,576,918
829,443,1272
982,79,1061
172,94,266
350,510,860
763,406,1169
983,79,1062
173,90,263
347,606,953
860,304,1164
982,79,1061
172,91,263
347,806,1153
1059,274,1333
983,79,1062
173,96,269
353,631,984
885,405,1290
983,79,1062
173,94,267
351,690,1041
944,403,1347
983,79,1062
173,91,264
348,590,938
844,420,1264
982,79,1061
172,92,264
348,561,909
814,273,1087
983,79,1062
173,91,264
348,784,1132
1038,444,1482
982,79,1061
172,91,263
347,673,1020
926,348,1274
983,79,1062
173,91,264
348,687,1035
941,657,1598
982,79,1061
172,91,263
347,687,1034
940,278,1218
983,79,1062
173,89,262
346,659,1005
913,194,1107
983,79,1062
173,92,265
349,772,1121
1026,463,1489
982,79,1061
172,98,270
354,760,1114
1013,257,1270
983,79,1062
173,93,266
350,736,1086
990,340,1330
982,79,1061
172,92,264
348,732,1080
985,311,1296
983,79,1062
173,91,264
348,757,1105
1011,348,1359
983,79,1062
173,91,264
348,684,1032
938,308,1246
983,79,1062
173,97,270
354,646,1000
900,194,1094
983,79,1062
173,93,266
350,691,1041
945,454,1399
982,79,1061
172,91,263
347,619,966
872,308,1180
983,79,1062
173,95,268
352,766,1118
1020,388,1408
983,79,1062
173,91,264
348,751,1099
1005,354,1359
982,79,1061
172,91,263
347,707,1054
960,290,1250
983,79,1062
173,91,264
348,638,986
892,509,1401
982,79,1061
172,91,263
347,652,999
905,401,1306
983,79,1062
173,94,267
351,590,941
844,501,1345
983,79,1062
173,91,264
348,650,998
904,235,1139
983,79,1062
173,95,268
352,777,1129
1031,231,1262
983,79,1062
173,91,264
348,529,877
783,313,1096
983,79,1062
173,97,270
354,731,1085
985,294,1279
983,79,1062
173,91,264
348,501,849
755,404,1159
982,79,1061
172,95,267
351,675,1026
928,232,1160
982,79,1061
172,95,267
351,696,1047
949,347,1296
982,79,1061
172,91,263
347,760,1107
1013,583,1596
983,79,1062
173,94,267
351,690,1041
944,442,1386
982,79,1061
172,91,263
347,723,1070
976,416,1392
983,79,1062
173,93,266
350,663,1013
917,288,1205
982,79,1061
172,91,263
347,611,958
864,363,1227
983,79,1062
173,91,264
348,598,946
852,199,1051
983,79,1062
173,91,264
348,682,1030
936,341,1277
982,79,1061
172,94,266
350,607,957
860,362,1222
983,79,1062
173,95,268
352,705,1057
959,235,1194
983,79,1062
173,89,262
346,480,826
734,363,1097
982,79,1061
172,90,262
346,769,1115
1022,339,1361
982,79,1061
172,98,270
354,577,931
830,265,1095
982,79,1061
172,91,263
347,536,883
789,340,1129
983,79,1062
173,94,267
351,657,1008
911,453,1364
982,79,1061
172,91,263
347,601,948
854,362,1216
982,79,1061
172,91,263
347,586,933
839,382,1221
982,79,1061
172,93,265
349,670,1019
923,235,1158
983,79,1062
173,91,264
348,739,1087
993,782,1775
983,79,1062
173,91,264
348,731,1079
985,208,1193
983,79,1062
173,91,264
348,825,1173
1079,418,1497
983,79,1062
173,94,267
351,474,825
728,215,943
983,79,1062
173,89,262
346,686,1032
940,469,1409
982,79,1061
172,94,266
350,601,951
854,250,1104
982,79,1061
172,95,267
351,767,1118
1020,420,1440
983,79,1062
173,93,266
350,722,1072
976,539,1515
982,79,1061
172,95,267
351,768,1119
1021,581,1602
982,79,1061
172,91,263
347,666,1013
919,275,1194
982,79,1061
172,91,263
347,690,1037
943,516,1459
983,79,1062
173,95,268
352,847,1199
1101,515,1616
982,79,1061
172,91,263
347,737,1084
990,272,1262
982,79,1061
172,94,266
350,598,948
851,281,1132
983,79,1062
173,90,263
347,657,1004
911,462,1373
982,79,1061
172,95,267
351,548,899
801,268,1069
983,79,1062
173,93,266
350,659,1009
913,427,1340
983,79,1062
173,92,265
349,692,1041
946,295,1241
982,79,1061
172,91,263
347,745,1092
998,516,1514
983,79,1062
173,95,268
352,799,1151
1053,450,1503
983,79,1062
173,94,267
351,581,932
835,673,1508
983,79,1062
173,86,259
343,457,800
711,324,1035
982,79,1061
172,97,269
353,628,981
881,332,1213
982,79,1061
172,91,263
347,514,861
767,272,1039
983,79,1062
173,91,264
348,685,1033
939,368,1307
983,79,1062
173,91,264
348,915,1263
1169,451,1620
983,79,1062
173,91,264
348,682,1030
936,388,1324
982,79,1061
172,91,263
347,712,1059
965,463,1428
983,79,1062
173,91,264
348,741,1089
995,595,1590
983,79,1062
173,92,265
349,683,1032
937,351,1288
982,79,1061
172,84,256
340,710,1050
963,194,1157
982,79,1061
172,95,267
351,671,1022
924,374,1298
983,79,1062
173,91,264
348,584,932
838,406,1244
982,79,1061
172,97,269
353,482,835
735,323,1058
982,79,1061
172,93,265
349,607,956
860,275,1135
983,79,1062
173,91,264
348,570,918
824,381,1205
983,79,1062
173,91,264
348,526,874
780,444,1224
982,79,1061
172,97,269
353,812,1165
1065,235,1300
983,79,1062
173,95,268
352,694,1046
948,478,1426
983,79,1062
173,91,264
348,780,1128
1034,568,1602
983,79,1062
173,99,272
356,709,1065
963,549,1512
982,79,1061
172,90,262
346,526,872
779,136,915
983,79,1062
173,95,268
352,669,1021
923,369,1292
982,79,1061
172,91,263
347,599,946
852,413,1265
983,79,1062
173,91,264
348,603,951
857,280,1137
982,79,1061
172,94,266
350,566,916
819,311,1130
982,79,1061
172,91,263
347,592,939
845,469,1314
982,79,1061
172,93,265
349,630,979
883,329,1212
983,79,1062
173,92,265
349,608,957
862,236,1098
982,79,1061
172,95,267
351,795,1146
1048,435,1483
982,79,1061
172,91,263
347,783,1130
1036,354,1390
982,79,1061
172,97,269
353,705,1058
958,403,1361
983,79,1062
173,94,267
351,622,973
876,262,1138
982,79,1061
172,97,269
353,746,1099
999,287,1286
982,79,1061
172,91,263
347,580,927
833,366,1199
982,79,1061
172,91,263
347,784,1131
1037,248,1285
982,79,1061
172,95,267
351,650,1001
903,365,1268
982,79,1061
172,94,266
350,619,969
872,513,1385
982,79,1061
172,88,260
344,570,914
823,221,1044
982,79,1061
172,97,269
353,534,887
787,413,1200
982,79,1061
172,91,263
347,843,1190
1096,402,1498
983,79,1062
173,91,264
348,611,959
865,263,1128
982,79,1061
172,91,263
347,602,949
855,414,1269
982,79,1061
172,95,267
351,560,911
813,315,1128
983,79,1062
173,89,262
346,578,924
832,466,1298
983,79,1062
173,91,264
348,715,1063
969,278,1247
982,79,1061
172,91,263
347,476,823
729,371,1100
983,79,1062
173,91,264
348,634,982
888,359,1247
983,79,1062
173,91,264
348,824,1172
1078,393,1471
983,79,1062
173,93,266
350,567,917
821,505,1326
983,79,1062
173,95,268
352,816,1168
1070,243,1313
983,79,1062
173,91,264
348,607,955
861,314,1175
983,79,1062
173,97,270
354,576,930
830,401,1231
982,79,1061
172,95,267
351,723,1074
976,366,1342
983,79,1062
173,91,264
348,682,1030
936,508,1444
982,79,1061
172,91,263
347,568,915
821,258,1079
982,79,1061
172,94,266
350,607,957
860,339,1199
983,79,1062
173,99,272
356,521,877
775,327,1102
983,79,1062
173,91,264
348,679,1027
933,510,1443
982,79,1061
172,94,266
350,543,893
796,263,1059
982,79,1061
172,95,267
351,641,992
894,319,1213
982,79,1061
172,91,263
347,718,1065
971,331,1302
983,79,1062
173,91,264
348,627,975
881,673,1554
982,79,1061
172,92,264
348,734,1082
987,564,1551
982,79,1061
172,93,265
349,731,1080
984,232,1216
983,79,1062
173,91,264
348,684,1032
938,377,1315
982,79,1061
172,94,266
350,536,886
789,304,1093
982,79,1061
172,95,267
351,694,1045
947,187,1134
983,79,1062
173,92,265
349,624,973
878,347,1225
982,79,1061
172,97,269
353,768,1121
1021,432,1453
983,79,1062
173,91,264
348,793,1141
1047,456,1503
983,79,1062
173,89,262
346,544,890
798,395,1193
982,79,1061
172,91,263
347,681,1028
934,546,1480
