prompt_tokens,completion_tokens,total_tokens
1104,838,1942
1095,186,1281
391,234,625
597,574,1171
979,872,1851
1170,154,1324
434,165,599
603,686,1289
1165,754,1919
1179,154,1333
443,179,622
626,703,1329
1191,986,2177
1190,154,1344
454,190,644
648,628,1276
1128,1132,2260
1175,170,1345
455,205,660
648,711,1359
1195,719,1914
1154,170,1324
434,206,640
628,584,1212
1047,674,1721
1173,137,1310
420,195,615
636,1019,1655
1502,1048,2550
1160,186,1346
456,233,689
661,873,1534
1343,807,2150
1190,154,1344
454,178,632
636,924,1560
1424,1802,3226
1179,154,1333
443,172,615
619,751,1370
1240,1165,2405
1161,170,1331
441,201,642
630,790,1420
1260,816,2076
1190,154,1344
454,171,625
629,567,1196
1067,729,1796
1165,137,1302
412,173,585
606,707,1313
1182,902,2084
1097,154,1251
361,159,520
524,752,1276
1158,881,2039
1193,170,1363
473,222,695
683,887,1570
1390,1216,2606
1186,174,1360
470,201,671
655,542,1197
1037,886,1923
1164,154,1318
428,179,607
611,540,1151
1013,687,1700
1095,154,1249
359,164,523
527,494,1021
899,766,1665
1174,137,1311
421,174,595
616,571,1187
1054,681,1735
1181,154,1335
445,167,612
616,568,1184
1058,986,2044
1159,186,1345
455,212,667
639,541,1180
1009,626,1635
1173,137,1310
420,153,573
594,690,1284
1172,675,1847
1154,170,1324
434,197,631
619,610,1229
1073,817,1890
1095,170,1265
375,185,560
548,767,1315
1171,1383,2554
1173,154,1327
437,173,610
614,534,1148
1017,893,1910
1165,137,1302
412,143,555
576,795,1371
1270,990,2260
1183,170,1353
463,212,675
663,757,1420
1249,1145,2394
1097,154,1251
361,160,521
525,747,1272
1154,697,1851
1172,137,1309
419,167,586
607,788,1395
1269,1143,2412
1199,170,1369
479,219,698
686,634,1320
1143,867,2010
1093,154,1247
357,203,560
564,610,1174
1013,821,1834
1093,154,1247
357,163,520
524,482,1006
884,475,1359
1170,137,1307
417,158,575
596,614,1210
1094,1443,2537
1159,186,1345
455,230,685
657,518,1175
986,752,1738
1175,153,1328
438,200,638
643,566,1209
1051,669,1720
1183,170,1353
463,225,688
676,654,1330
1146,588,1734
1173,137,1310
420,179,599
620,856,1476
1338,825,2163
1187,154,1341
451,200,651
655,687,1342
1183,1325,2508
1183,154,1337
447,171,618
622,533,1155
1025,648,1673
1181,174,1355
465,225,690
674,745,1419
1235,777,2012
1181,137,1318
428,148,576
597,733,1330
1223,1027,2250
1095,154,1249
359,151,510
514,519,1033
924,758,1682
1181,170,1351
461,195,656
644,599,1243
1089,835,1924
1184,137,1321
431,150,581
602,728,1330
1221,1066,2287
1181,184,1365
475,216,691
665,1039,1704
1530,980,2510
1127,154,1281
391,205,596
600,513,1113
949,647,1596
1179,154,1333
443,179,622
626,643,1269
1131,838,1969
1183,170,1353
463,208,671
659,672,1331
1165,815,1980
1177,154,1331
441,172,613
617,765,1382
1251,684,1935
1180,154,1334
444,164,608
612,540,1152
1029,891,1920
1187,154,1341
451,176,627
631,579,1210
1075,844,1919
1181,186,1367
477,248,725
697,537,1234
1028,687,1715
1183,186,1369
479,262,741
713,878,1591
1370,1014,2384
1185,174,1359
469,207,676
660,536,1196
1030,714,1744
1128,154,1282
392,209,601
605,535,1140
972,669,1641
1178,186,1364
474,191,665
637,811,1448
1299,980,2279
1124,154,1278
388,174,562
566,833,1399
1267,1189,2456
1095,170,1265
375,179,554
542,626,1168
1031,630,1661
1176,170,1346
456,208,664
652,446,1098
931,606,1537
1093,154,1247
357,180,537
541,884,1425
1286,821,2107
1169,137,1306
416,176,592
613,716,1329
1194,622,1816
1172,154,1326
436,184,620
624,641,1265
1123,692,1815
1187,174,1361
471,214,685
669,597,1266
1093,867,1960
1106,170,1276
386,180,566
554,489,1043
905,626,1531
1097,154,1251
361,171,532
536,779,1315
1186,769,1955
1185,168,1353
463,211,674
664,952,1616
1447,908,2355
1183,154,1337
447,198,645
649,528,1177
1020,708,1728
1094,154,1248
358,170,528
532,650,1182
1054,704,1758
1160,186,1346
456,287,743
715,616,1331
1086,1382,2468
1097,154,1251
361,189,550
554,566,1120
973,631,1604
1179,137,1316
426,142,568
589,645,1234
1133,768,1901
1186,174,1360
470,229,699
683,844,1527
1339,1568,2907
1097,154,1251
361,167,528
532,532,1064
938,656,1594
1184,170,1354
464,200,664
652,677,1329
1171,746,1917
1169,154,1323
433,184,617
621,801,1422
1279,749,2028
1185,170,1355
465,211,676
664,732,1396
1226,725,1951
1186,154,1340
450,167,617
621,690,1311
1186,858,2044
1099,154,1253
363,162,525
529,757,1286
1165,824,1989
1182,137,1319
429,163,592
613,532,1145
1024,877,1901
1095,170,1265
375,174,549
537,994,1531
1399,1596,2995
1172,186,1358
468,237,705
677,746,1423
1228,835,2063
1171,186,1357
467,199,666
638,663,1301
1143,1204,2347
1183,137,1320
430,180,610
631,683,1314
1175,1071,2246
1176,154,1330
440,178,618
622,704,1326
1189,1395,2584
1170,154,1324
434,182,616
620,897,1517
1376,973,2349
1175,186,1361
471,256,727
699,671,1370
1156,792,1948
1124,154,1278
388,167,555
559,749,1308
1182,692,1874
1179,137,1316
426,139,565
586,607,1193
1095,814,1909
1175,170,1345
455,194,649
637,479,1116
963,621,1584
1188,154,1342
452,165,617
621,993,1614
1490,1205,2695
1100,154,1254
364,160,524
528,505,1033
915,614,1529
1180,137,1317
427,165,592
613,1522,2135
2012,1443,3455
1180,172,1352
462,214,676
662,670,1332
1159,883,2042
1163,154,1317
427,175,602
606,623,1229
1095,794,1889
1106,186,1292
402,281,683
655,786,1441
1202,1158,2360
1183,137,1320
430,208,638
659,685,1344
1178,792,1970
1169,137,1306
416,151,567
588,563,1151
1041,652,1693
1180,186,1366
476,247,723
695,888,1583
1378,806,2184
1094,154,1248
358,159,517
521,650,1171
1053,711,1764
1183,186,1369
479,191,670
642,859,1501
1352,835,2187
1118,154,1272
382,181,563
567,543,1110
970,678,1648
1185,174,1359
469,202,671
655,637,1292
1131,875,2006
1171,137,1308
418,165,583
604,699,1303
1179,678,1857
1181,174,1355
465,206,671
655,1025,1680
1516,1505,3021
1159,153,1312
422,175,597
602,598,1200
1067,975,2042
1099,174,1273
383,182,565
549,617,1166
1026,841,1867
1095,186,1281
391,195,586
558,649,1207
1053,598,1651
1173,137,1310
420,187,607
628,597,1225
1079,910,1989
1180,137,1317
427,156,583
604,695,1299
1184,606,1790
1171,174,1345
455,202,657
641,472,1113
952,565,1517
1181,152,1333
443,186,629
635,670,1305
1161,1263,2424
1094,154,1248
358,162,520
524,675,1199
1078,1358,2436
1176,137,1313
423,200,623
644,696,1340
1182,677,1859
1177,154,1331
441,172,613
617,548,1165
1034,813,1847
1125,154,1279
389,183,572
576,607,1183
1042,880,1922
1097,154,1251
361,163,524
528,515,1043
922,542,1464
1090,174,1264
374,185,559
543,474,1017
874,654,1528
1199,182,1381
491,254,745
721,734,1455
1243,976,2219
1187,174,1361
471,201,672
656,681,1337
1177,2101,3278
1128,154,1282
392,208,600
604,702,1306
1139,778,1917
1183,154,1337
447,190,637
641,634,1275
1127,862,1989
1128,154,1282
392,162,554
558,671,1229
1108,1650,2758
1187,154,1341
451,196,647
651,1000,1651
1497,905,2402
1175,170,1345
455,218,673
661,525,1186
1009,732,1741
1174,137,1311
421,177,598
619,573,1192
1056,694,1750
1100,154,1254
364,156,520
524,604,1128
1013,952,1965
1181,186,1367
477,243,720
692,641,1333
1131,759,1890
1188,174,1362
472,211,683
667,1156,1823
1654,1128,2782
1174,137,1311
421,185,606
627,567,1194
1050,616,1666
1169,154,1323
433,186,619
623,664,1287
1142,1076,2218
1152,186,1338
448,254,702
674,535,1209
997,770,1767
1181,148,1329
439,207,646
656,769,1425
1260,1291,2551
1179,137,1316
426,145,571
592,622,1214
1110,856,1966
1143,186,1329
439,252,691
663,667,1330
1119,890,2009
1168,170,1338
448,270,718
706,511,1217
988,676,1664
1182,154,1336
446,170,616
620,760,1380
1251,1185,2436
1167,154,1321
431,171,602
606,560,1166
1037,745,1782
1175,154,1329
439,179,618
622,564,1186
1048,579,1627
1181,154,1335
445,176,621
625,796,1421
1286,875,2161
1168,186,1354
464,212,676
648,879,1527
1357,800,2157
1185,186,1371
481,191,672
644,1102,1746
1597,1051,2648
1122,154,1276
386,174,560
564,554,1118
986,784,1770
1123,137,1260
370,152,522
543,495,1038
928,677,1605
1182,137,1319
429,160,589
610,702,1312
1193,862,2055
1180,186,1366
476,201,677
649,897,1546
1386,871,2257
1095,174,1269
379,192,571
555,654,1209
1058,801,1859
1187,170,1357
467,233,700
688,736,1424
1233,1506,2739
1095,154,1249
359,161,520
524,713,1237
1117,654,1771
1168,186,1354
464,280,744
716,495,1211
973,596,1569
1170,137,1307
417,155,572
593,565,1158
1045,836,1881
1143,154,1297
407,195,602
606,697,1303
1149,1059,2208
1160,174,1334
444,202,646
630,706,1336
1175,1670,2845
1168,186,1354
464,236,700
672,824,1496
1302,764,2066
1190,154,1344
454,173,627
631,753,1384
1252,773,2025
1106,154,1260
370,178,548
552,568,1120
983,650,1633
1160,186,1346
456,233,689
661,587,1248
1056,869,1925
1179,154,1333
443,175,618
622,887,1509
1375,1083,2458
1123,174,1297
407,207,614
598,619,1217
1051,770,1821
1193,190,1383
493,221,714
682,748,1430
1250,998,2248
1098,174,1272
382,205,587
571,679,1250
1086,591,1677
1184,154,1338
448,182,630
634,664,1298
1157,1457,2614
1180,174,1354
464,205,669
653,813,1466
1302,1116,2418
1179,137,1316
426,144,570
591,755,1346
1243,1427,2670
1177,186,1363
473,235,708
680,636,1316
1122,731,1853
1184,137,1321
431,165,596
617,700,1317
1193,943,2136
1179,137,1316
426,186,612
633,750,1383
1238,731,1969
1172,186,1358
468,253,721
693,652,1345
1134,845,1979
1152,186,1338
448,257,705
677,946,1623
1407,907,2314
1096,154,1250
360,160,520
524,760,1284
1166,683,1849
1176,170,1346
456,203,659
647,543,1190
1029,783,1812
1183,186,1369
479,253,732
704,594,1298
1086,870,1956
1179,154,1333
443,181,624
628,906,1534
1394,1372,2766
1185,190,1375
485,204,689
657,650,1307
1144,975,2119
1171,186,1357
467,236,703
675,619,1294
1099,827,1926
1167,154,1321
431,185,616
620,762,1382
1239,1210,2449
1187,190,1377
487,231,718
686,798,1484
1294,1316,2610
1184,190,1374
484,213,697
665,699,1364
1192,994,2186
1183,174,1357
467,185,652
636,748,1384
1241,1068,2309
1126,154,1280
390,162,552
556,660,1216
1096,601,1697
1179,154,1333
443,169,612
616,640,1256
1128,949,2077
1177,170,1347
457,195,652
640,682,1322
1168,653,1821
1188,153,1341
451,183,634
639,850,1489
1348,1249,2597
1164,170,1334
444,221,665
653,496,1149
969,599,1568
