prompt_tokens,completion_tokens,total_tokens
700,448,1148
957,244,1201
1113,108,1221
332,150,482
537,305,842
689,245,934
1147,114,1261
372,139,511
560,346,906
764,293,1057
1127,114,1241
352,158,510
559,570,1129
968,299,1267
1127,130,1257
368,198,566
599,433,1032
831,140,971
1134,130,1264
375,175,550
583,447,1030
852,420,1272
1117,123,1240
351,228,579
619,525,1144
913,176,1089
1243,114,1357
468,164,632
681,408,1089
922,228,1150
1112,114,1226
337,146,483
532,549,1081
932,271,1203
1203,129,1332
443,162,605
639,832,1471
1306,296,1602
1117,108,1225
336,126,462
517,302,819
690,290,980
1154,130,1284
395,163,558
591,626,1217
1051,341,1392
1145,92,1237
348,102,450
521,248,769
664,226,890
1137,114,1251
362,148,510
559,485,1044
893,303,1196
1111,114,1225
336,137,473
522,635,1157
1017,291,1308
1208,148,1356
467,198,665
680,641,1321
1120,339,1459
1115,113,1228
339,144,483
533,339,872
725,346,1071
1124,131,1255
366,149,515
547,546,1093
941,524,1465
1127,114,1241
352,161,513
562,361,923
759,383,1142
1127,114,1241
352,180,532
581,661,1242
1059,353,1412
1113,149,1262
373,168,541
555,342,897
726,268,994
1122,114,1236
347,154,501
550,562,1112
955,185,1140
1114,92,1206
317,102,419
490,487,977
872,240,1112
1118,92,1210
321,97,418
489,544,1033
933,194,1127
1211,188,1399
510,256,766
741,229,970
711,177,888
1212,130,1342
453,177,630
663,545,1208
1028,261,1289
1113,115,1228
339,141,480
528,303,831
687,290,977
1111,131,1242
353,178,531
563,252,815
634,186,820
1239,130,1369
480,170,650
683,522,1205
1032,225,1257
1119,130,1249
360,156,516
549,272,821
662,288,950
1137,92,1229
340,105,445
516,441,957
849,146,995
1141,114,1255
366,172,538
587,531,1118
943,326,1269
1116,131,1247
358,167,525
557,379,936
766,370,1136
1216,92,1308
419,110,529
600,497,1097
984,186,1170
1161,130,1291
402,164,566
599,334,933
766,255,1021
1117,128,1245
356,213,569
604,880,1484
1268,442,1710
1204,111,1315
426,123,549
601,532,1133
1007,332,1339
1168,114,1282
393,147,540
589,581,1170
1020,633,1653
1154,145,1299
410,219,629
647,702,1349
1127,356,1483
1213,114,1327
438,152,590
639,283,922
767,192,959
1138,92,1230
341,108,449
520,559,1079
968,240,1208
1161,130,1291
402,175,577
610,625,1235
1057,521,1578
1123,114,1237
348,156,504
553,598,1151
992,260,1252
1243,156,1399
510,270,780
787,531,1318
1045,305,1350
1214,114,1328
439,158,597
646,386,1032
871,370,1241
1144,92,1236
347,103,450
521,429,950
844,232,1076
1138,92,1230
341,98,439
510,541,1051
950,293,1243
1113,131,1244
355,191,546
578,410,988
794,205,999
1110,92,1202
313,100,413
484,429,913
810,146,956
1111,114,1225
336,126,462
511,400,911
782,388,1170
1164,114,1278
389,175,564
613,511,1124
946,236,1182
1115,108,1223
334,147,481
536,791,1327
1177,354,1531
1237,113,1350
461,233,694
744,787,1531
1295,435,1730
1120,92,1212
323,93,416
487,227,714
618,213,831
1110,95,1205
316,176,492
560,897,1457
1278,377,1655
1141,92,1233
344,103,447
518,427,945
839,171,1010
1147,130,1277
388,177,565
598,637,1235
1055,160,1215
