prompt_tokens,completion_tokens,total_tokens
1069,114,1183
294,139,433
482,935,1417
1275,1362,2637
981,114,1095
206,120,326
375,608,983
860,272,1132
983,114,1097
208,113,321
370,806,1176
1060,392,1452
979,152,1131
242,172,414
425,782,1207
1032,316,1348
991,114,1105
216,109,325
374,886,1260
1148,580,1728
981,114,1095
206,132,338
387,911,1298
1163,459,1622
987,79,1066
177,80,257
341,714,1055
972,396,1368
1013,136,1149
260,170,430
457,842,1299
1126,981,2107
1000,114,1114
225,153,378
427,854,1281
1125,438,1563
987,114,1101
212,112,324
373,916,1289
1174,977,2151
987,114,1101
212,119,331
380,924,1304
1182,461,1643
988,79,1067
178,79,257
341,688,1029
947,1019,1966
1031,136,1167
278,160,438
465,1056,1521
1358,1461,2819
994,136,1130
241,144,385
412,826,1238
1091,423,1514
980,152,1132
243,186,429
440,599,1039
850,440,1290
1003,114,1117
228,153,381
430,928,1358
1202,486,1688
1007,136,1143
254,145,399
426,851,1277
1129,844,1973
1032,136,1168
279,153,432
459,876,1335
1179,473,1652
988,79,1067
178,74,252
336,678,1014
937,383,1320
1040,136,1176
287,166,453
480,841,1321
1152,1135,2287
1075,114,1189
300,135,435
484,1168,1652
1514,1281,2795
1033,136,1169
280,148,428
455,946,1401
1249,960,2209
990,122,1112
223,137,360
401,713,1114
974,409,1383
986,152,1138
249,191,440
451,929,1380
1186,898,2084
1025,114,1139
250,125,375
424,973,1397
1269,977,2246
1011,136,1147
258,168,426
453,767,1220
1049,536,1585
1003,136,1139
250,156,406
433,969,1402
1243,578,1821
1003,114,1117
228,126,354
403,781,1184
1055,790,1845
985,152,1137
248,165,413
424,955,1379
1211,487,1698
980,79,1059
170,86,256
340,734,1074
985,247,1232
986,152,1138
249,146,395
406,778,1184
1035,347,1382
984,95,1079
190,150,340
408,623,1031
878,331,1209
981,79,1060
171,87,258
342,520,862
772,233,1005
1034,153,1187
298,159,457
467,1013,1480
1318,718,2036
1062,114,1176
287,149,436
485,970,1455
1303,1028,2331
987,114,1101
212,115,327
376,727,1103
985,381,1366
1001,114,1115
226,125,351
400,726,1126
998,808,1806
1002,136,1138
249,135,384
411,761,1172
1034,471,1505
985,95,1080
191,105,296
364,640,1004
896,236,1132
986,114,1100
211,110,321
370,806,1176
1063,485,1548
1020,136,1156
267,175,442
469,760,1229
1051,989,2040
1062,136,1198
309,161,470
497,651,1148
984,592,1576
981,114,1095
206,109,315
364,734,1098
986,405,1391
979,114,1093
204,146,350
399,480,879
730,268,998
980,114,1094
205,126,331
380,566,946
817,268,1085
998,114,1112
223,124,347
396,807,1203
1076,447,1523
983,114,1097
208,117,325
374,749,1123
1003,308,1311
981,114,1095
206,127,333
382,565,947
817,119,936
1050,136,1186
297,142,439
466,899,1365
1220,965,2185
981,79,1060
171,86,257
341,773,1114
1025,281,1306
989,114,1103
214,114,328
377,779,1156
1039,489,1528
985,114,1099
210,133,343
392,860,1252
1116,462,1578
1013,95,1108
219,119,338
406,1042,1448
1326,1010,2336
983,114,1097
208,127,335
384,507,891
761,432,1193
981,114,1095
206,125,331
380,735,1115
987,303,1290
1069,114,1183
294,148,442
491,861,1352
1201,1556,2757
982,79,1061
172,101,273
357,525,882
778,300,1078
1015,136,1151
262,138,400
427,680,1107
966,850,1816
1068,136,1204
315,144,459
486,1115,1601
1454,368,1822
981,114,1095
206,125,331
380,812,1192
1064,269,1333
993,114,1107
218,117,335
384,721,1105
985,820,1805
982,79,1061
172,99,271
355,788,1143
1041,374,1415
1008,152,1160
271,149,420
431,1163,1594
1442,1639,3081
1010,136,1146
257,160,417
444,841,1285
1122,649,1771
991,95,1086
197,121,318
386,842,1228
1104,1243,2347
989,79,1068
179,78,257
341,590,931
850,336,1186
1022,95,1117
228,97,325
393,907,1300
1200,1218,2418
996,114,1110
221,113,334
383,732,1115
999,419,1418
1045,79,1124
235,78,313
397,858,1255
1174,1187,2361
980,114,1094
205,112,317
366,681,1047
932,313,1245
1007,152,1159
270,159,429
440,977,1417
1255,1227,2482
1002,95,1097
208,97,305
373,923,1296
1196,932,2128
986,95,1081
192,148,340
408,841,1249
1098,507,1605
1020,136,1156
267,148,415
442,777,1219
1068,1099,2167
979,114,1093
204,125,329
378,521,899
771,578,1349
981,95,1076
187,117,304
372,680,1052
932,280,1212
992,136,1128
239,151,390
417,869,1286
1132,960,2092
1012,114,1126
237,132,369
418,828,1246
1111,655,1766
982,114,1096
207,128,335
384,700,1084
953,327,1280
990,114,1104
215,124,339
388,820,1208
1081,459,1540
982,169,1151
262,179,441
435,722,1157
974,463,1437
1027,114,1141
252,126,378
427,855,1282
1153,865,2018
984,114,1098
209,124,333
382,798,1180
1053,499,1552
995,152,1147
258,205,463
474,1149,1623
1415,688,2103
1000,114,1114
225,119,344
393,825,1218
1096,989,2085
1053,169,1222
333,208,541
535,1042,1577
1366,643,2009
1013,95,1108
219,131,350
418,824,1242
1109,1501,2610
980,95,1075
186,116,302
370,559,929
810,507,1317
987,79,1066
177,77,254
338,654,992
912,304,1216
981,152,1133
244,202,446
457,851,1308
1103,414,1517
989,114,1103
214,115,329
378,624,1002
884,717,1601
1051,136,1187
298,164,462
489,701,1190
1023,772,1795
989,114,1103
214,111,325
374,765,1139
1025,437,1462
979,114,1093
204,118,322
371,711,1082
961,489,1450
1021,136,1157
268,144,412
439,859,1298
1151,675,1826
983,114,1097
208,111,319
368,730,1098
984,307,1291
984,152,1136
247,170,417
428,842,1270
1097,636,1733
983,114,1097
208,117,325
374,705,1079
959,353,1312
985,114,1099
210,131,341
390,842,1232
1098,542,1640
1012,136,1148
259,160,419
446,866,1312
1149,525,1674
1011,114,1125
236,130,366
415,893,1308
1175,1077,2252
1014,114,1128
239,124,363
412,929,1341
1214,1127,2341
985,152,1137
248,171,419
430,984,1414
1240,510,1750
990,114,1104
215,124,339
388,606,994
867,322,1189
984,114,1098
209,111,320
369,881,1250
1136,489,1625
996,152,1148
259,159,418
429,843,1272
1110,1169,2279
1023,169,1192
303,177,480
474,1068,1542
1362,1132,2494
979,152,1131
242,148,390
401,616,1017
866,287,1153
988,79,1067
178,78,256
340,701,1041
960,502,1462
985,152,1137
248,200,448
459,880,1339
1136,380,1516
980,152,1132
243,149,392
403,720,1123
971,281,1252
996,114,1110
221,112,333
382,810,1192
1077,826,1903
985,114,1099
210,122,332
381,541,922
797,652,1449
1011,114,1125
236,150,386
435,871,1306
1153,861,2014
978,114,1092
203,115,318
367,544,911
793,217,1010
991,95,1086
197,123,320
388,631,1019
893,1173,2066
1026,136,1162
273,129,402
429,974,1403
1271,1554,2825
1005,136,1141
252,149,401
428,634,1062
910,1162,2072
989,114,1103
214,122,336
385,730,1115
990,394,1384
1005,136,1141
252,150,402
429,604,1033
1026,136,1162
273,140,413
440,810,1250
1107,1609,2716
1005,114,1119
230,137,367
416,1081,1497
1357,776,2133
989,114,1103
214,112,326
375,484,859
744,881,1625
1005,136,1141
252,146,398
425,698,1123
974,788,1762
1067,136,1203
314,138,452
479,1084,1563
1422,1234,2656
1007,114,1121
232,127,359
408,804,1212
1082,877,1959
985,152,1137
248,173,421
432,1004,1436
1260,929,2189
980,114,1094
205,152,357
406,767,1173
1018,379,1397
1001,95,1096
207,117,324
392,1372,1764
1644,1231,2875
1007,114,1121
232,145,377
426,809,1235
1087,1060,2147
985,114,1099
210,112,322
371,733,1104
989,389,1378
980,114,1094
205,129,334
383,427,810
678,279,957
1001,95,1096
207,124,331
399,708,1107
980,747,1727
982,152,1134
245,178,423
434,780,1214
1033,438,1471
993,152,1145
256,173,429
440,882,1322
1146,882,2028
986,114,1100
211,117,328
377,815,1192
1072,432,1504
983,114,1097
208,125,333
382,554,936
808,580,1388
986,152,1138
249,189,438
449,907,1356
1164,544,1708
1071,114,1185
296,138,434
483,737,1220
1079,1321,2400
984,114,1098
209,114,323
372,908,1280
1163,572,1735
1039,136,1175
286,167,453
480,828,1308
984,95,1079
190,113,303
371,775,1146
1030,326,1356
1039,136,1175
286,145,431
458,899,1357
1209,1166,2375
978,169,1147
258,183,441
435,774,1209
1023,376,1399
978,169,1147
258,165,423
417,733,1150
982,401,1383
1054,136,1190
301,164,465
492,918,1410
984,114,1098
209,105,314
363,806,1169
1061,35,1096
1039,136,1175
286,163,449
476,710,1186
1020,1634,2654
978,169,1147
258,176,434
428,756,1184
1005,374,1379
978,174,1152
263,148,411
400,572,972
821,388,1209
1054,169,1223
334,188,522
516,974,1490
1299,1261,2560
983,136,1119
230,162,392
419,533,952
787,493,1280
986,114,1100
211,111,322
371,860,1231
1117,497,1614
985,114,1099
210,114,324
373,943,1316
1199,458,1657
978,136,1114
225,131,356
383,636,1019
885,280,1165
1007,136,1143
254,149,403
430,938,1368
1216,988,2204
1040,152,1192
303,169,472
483,852,1335
1163,870,2033
979,114,1093
204,122,326
375,582,957
832,306,1138
979,152,1131
242,170,412
423,690,1113
940,333,1273
1049,136,1185
296,133,429
456,828,1284
1148,1155,2303
1024,136,1160
271,178,449
476,1007,1483
1302,902,2204
1069,114,1183
294,128,422
471,734,1205
1074,734,1808
993,114,1107
218,127,345
394,823,1217
1087,1042,2129
981,131,1112
223,126,349
381,575,956
827,343,1170
983,114,1097
208,110,318
367,611,978
865,308,1173
991,114,1105
216,132,348
397,969,1366
1231,487,1718
995,114,1109
220,127,347
396,984,1380
1250,636,1886
988,114,1102
213,111,324
373,911,1284
1170,519,1689
995,152,1147
258,185,443
454,895,1349
1161,1345,2506
991,114,1105
216,112,328
377,1031,1408
1293,568,1861
1031,114,1145
256,127,383
432,841,1273
1143,893,2036
988,114,1102
213,131,344
393,686,1079
945,295,1240
981,79,1060
171,93,264
348,771,1119
1023,400,1423
1072,136,1208
319,134,453
480,738,1218
988,114,1102
213,113,326
375,726,1101
985,420,1405
981,152,1133
244,162,406
417,721,1138
973,320,1293
1072,136,1208
319,166,485
512,710,1222
1053,1707,2760
992,136,1128
239,132,371
398,963,1361
1226,463,1689
985,152,1137
248,152,400
411,924,1335
1179,891,2070
1033,136,1169
280,145,425
452,738,1190
1042,1404,2446
984,114,1098
209,127,336
385,884,1269
1139,466,1605
979,169,1148
259,177,436
430,503,933
753,642,1395
979,169,1148
259,204,463
457,677,1134
927,663,1590
993,114,1107
218,140,358
407,917,1324
1181,463,1644
978,169,1147
258,187,445
439,945,1384
1194,543,1737
1007,169,1176
287,209,496
490,841,1331
1119,707,1826
996,114,1110
221,117,338
387,806,1193
1073,772,1845
981,152,1133
244,193,437
448,922,1370
1174,394,1568
980,169,1149
260,173,433
427,879,1306
1130,344,1474
1069,136,1205
316,156,472
499,976,1475
1316,2029,3345
1012,79,1091
202,100,302
386,1251,1637
1534,1184,2718
1073,136,1209
320,163,483
510,704,1214
1048,1354,2402
978,114,1092
203,127,330
379,686,1065
935,377,1312
988,114,1102
213,114,327
376,892,1268
1151,510,1661
996,114,1110
221,111,332
381,621,1002
888,668,1556
993,114,1107
218,117,335
384,779,1163
1043,584,1627
996,136,1132
243,159,402
429,803,1232
1070,599,1669
995,114,1109
220,125,345
394,915,1309
1181,478,1659
985,114,1099
210,112,322
371,738,1109
994,335,1329
1037,136,1173
284,164,448
475,1006,1481
1314,1021,2335
993,114,1107
218,126,344
393,741,1134
1005,356,1361
1073,136,1209
320,160,480
507,1162,1669
1506,857,2363
982,114,1096
207,127,334
383,596,979
849,333,1182
991,114,1105
216,120,336
385,816,1201
1078,445,1523
1002,114,1116
227,129,356
405,858,1263
1131,1582,2713
985,114,1099
210,125,335
384,835,1219
1091,402,1493
986,95,1081
192,140,332
400,785,1185
1042,489,1531
1002,114,1116
227,114,341
390,866,1256
1139,603,1742
979,152,1131
242,147,389
400,812,1212
1062,447,1509
1001,114,1115
226,127,353
402,674,1076
946,509,1455
1022,136,1158
269,141,410
437,1063,1500
1356,720,2076
995,136,1131
242,153,395
422,749,1171
1015,770,1785
982,79,1061
172,84,256
340,654,994
907,222,1129
981,114,1095
206,113,319
368,722,1090
974,418,1392
