prompt_tokens,completion_tokens,total_tokens
1038,262,1300
411,290,701
602,999,1601
1308,576,1884
1019,220,1239
350,263,613
556,773,1329
1063,633,1696
1020,220,1240
351,269,620
563,938,1501
1229,1073,2302
1020,237,1257
368,289,657
583,868,1451
1159,708,1867
1043,283,1326
437,342,779
659,1174,1833
1488,1234,2722
1024,285,1309
420,303,723
601,768,1369
1063,816,1879
1019,303,1322
433,377,810
670,908,1578
1198,847,2045
1016,303,1319
430,454,884
744,819,1563
1106,820,1926
1017,246,1263
374,303,677
594,950,1544
1238,1016,2254
1024,271,1295
406,337,743
635,824,1459
1119,711,1830
1034,225,1259
370,364,734
672,727,1399
1032,654,1686
1021,303,1324
435,346,781
641,929,1570
1221,932,2153
1020,323,1343
454,416,870
710,1024,1734
1315,886,2201
1019,301,1320
431,363,794
656,806,1462
1096,941,2037
1020,269,1289
400,307,707
601,749,1350
1040,927,1967
1013,229,1242
353,330,683
617,767,1384
1051,946,1997
1008,299,1307
418,422,840
704,892,1596
1171,945,2116
1010,303,1313
424,429,853
713,1207,1920
1488,774,2262
1025,259,1284
395,329,724
628,922,1550
1218,739,1957
1023,286,1309
420,471,891
768,914,1682
1208,610,1818
1021,257,1278
389,400,789
695,1040,1735
1332,725,2057
1018,220,1238
349,313,662
605,1238,1843
1527,827,2354
1020,222,1242
353,284,637
578,909,1487
1200,785,1985
1030,303,1333
444,332,776
636,941,1577
1242,936,2178
1019,222,1241
352,273,625
566,895,1461
1185,966,2151
1019,303,1322
433,419,852
712,835,1547
1125,1059,2184
1014,244,1258
369,392,761
680,1160,1840
1445,561,2006
1019,339,1358
469,346,815
639,960,1599
1250,1272,2522
1020,275,1295
406,281,687
575,1066,1641
1357,759,2116
1024,303,1327
438,408,846
706,910,1616
1205,640,1845
1011,240,1251
362,358,720
643,769,1412
1051,802,1853
1046,221,1267
378,340,718
660,1105,1765
1422,1532,2954
1034,244,1278
389,313,702
621,937,1558
1242,1082,2324
1014,227,1241
352,306,658
594,770,1364
1055,778,1833
1017,244,1261
372,363,735
654,976,1630
1264,1184,2448
1017,257,1274
385,299,684
590,766,1356
1054,796,1850
1020,222,1242
353,366,719
660,1097,1757
1388,619,2007
1020,351,1371
482,514,996
808,971,1779
1262,950,2212
1012,222,1234
345,237,582
523,1094,1617
1377,664,2041
1020,266,1286
397,381,778
675,741,1416
1032,1024,2056
1030,303,1333
444,345,789
649,796,1445
1097,825,1922
1016,303,1319
430,348,778
638,945,1583
1232,953,2185
1014,257,1271
382,358,740
646,1020,1666
1305,1540,2845
1022,281,1303
414,358,772
654,769,1423
1062,878,1940
1015,226,1241
352,340,692
629,1167,1796
1453,507,1960
1028,281,1309
420,321,741
623,777,1400
1076,653,1729
1008,244,1252
363,337,700
619,859,1478
1138,826,1964
1022,229,1251
362,402,764
698,881,1579
1174,1089,2263
1025,238,1263
374,305,679
604,836,1440
1132,827,1959
1018,237,1255
366,301,667
593,752,1345
1041,535,1576
1015,303,1318
429,423,852
712,826,1538
1112,759,1871
1035,304,1339
450,399,849
708,855,1563
1161,782,1943
1022,222,1244
355,281,636
577,895,1472
1188,675,1863
1019,281,1300
411,288,699
581,782,1363
1072,1112,2184
1022,237,1259
370,280,650
576,793,1369
1086,890,1976
1028,293,1321
432,332,764
634,735,1369
1034,599,1633
1018,303,1321
432,377,809
669,922,1591
1211,1025,2236
1020,303,1323
434,329,763
623,1167,1790
1458,1198,2656
1032,205,1237
348,213,561
519,748,1267
1051,763,1814
1034,236,1270
381,285,666
593,916,1509
1221,1081,2302
1017,206,1223
334,442,776
733,1337,2070
1625,819,2444
1030,240,1270
381,306,687
610,776,1386
1077,759,1836
1030,303,1333
444,361,805
665,821,1486
1122,777,1899
1021,237,1258
369,366,735
661,841,1502
1133,726,1859
1031,303,1334
445,344,789
649,761,1410
1063,870,1933
1023,248,1271
382,383,765
680,895,1575
1189,1099,2288
1024,237,1261
372,300,672
598,792,1390
1087,702,1789
1014,303,1317
428,350,778
638,1084,1722
1369,1298,2667
1023,237,1260
371,295,666
592,882,1474
1176,707,1883
1027,303,1330
441,358,799
659,888,1547
1186,890,2076
1012,207,1219
330,225,555
511,902,1413
1185,754,1939
1032,242,1274
385,314,699
620,1104,1724
1407,815,2222
1030,205,1235
346,216,562
520,762,1282
1063,728,1791
1017,222,1239
350,252,602
543,1197,1740
1485,1080,2565
1021,268,1289
400,374,774
669,998,1667
1290,886,2176
1031,207,1238
349,203,552
508,900,1408
1202,829,2031
1013,242,1255
366,327,693
614,905,1519
1189,1097,2286
1028,240,1268
379,364,743
666,986,1652
1285,1078,2363
1012,303,1315
426,458,884
744,779,1523
1062,724,1786
1027,220,1247
358,336,694
637,839,1476
1137,703,1840
1022,303,1325
436,411,847
707,915,1622
1208,1044,2252
1016,239,1255
366,291,657
581,779,1360
1066,672,1738
1024,315,1339
450,387,837
685,1027,1712
1322,1080,2402
1020,234,1254
365,309,674
603,685,1288
976,636,1612
1031,285,1316
427,320,747
625,866,1491
1168,793,1961
1021,315,1336
447,297,744
592,921,1513
1213,1163,2376
1026,259,1285
396,338,734
638,1225,1863
1522,503,2025
1022,222,1244
355,252,607
548,810,1358
1103,833,1936
1020,217,1237
348,253,601
547,722,1269
1013,898,1911
1020,222,1242
353,292,645
586,773,1359
1064,699,1763
1012,259,1271
382,332,714
618,830,1448
1113,572,1685
1026,303,1329
440,392,832
692,943,1635
1240,887,2127
1017,244,1261
372,358,730
649,798,1447
1086,706,1792
1038,233,1271
382,357,739
669,1325,1994
1634,1583,3217
1023,242,1265
376,260,636
557,787,1344
1081,790,1871
1017,303,1320
431,352,783
643,763,1406
1051,835,1886
1021,204,1225
336,287,623
582,680,1262
972,715,1687
1028,264,1292
403,311,714
613,965,1578
1264,1335,2599
1018,288,1306
417,471,888
763,978,1741
1267,848,2115
1025,237,1262
373,301,674
600,742,1342
1038,854,1892
1024,237,1261
372,293,665
591,1254,1845
1549,820,2369
