prompt_tokens,completion_tokens,total_tokens
695,638,1333
1191,834,2025
1215,161,1376
486,171,657
654,1141,1795
1666,1140,2806
1282,165,1447
557,200,757
750,667,1417
1258,860,2118
1228,232,1460
570,254,824
750,1088,1838
1626,1099,2725
1288,194,1482
592,260,852
816,634,1450
1232,1025,2257
1334,164,1498
608,178,786
780,616,1396
1260,762,2022
1212,199,1411
521,273,794
753,1006,1759
1528,1039,2567
1236,184,1420
530,201,731
705,796,1501
1342,1030,2372
1253,221,1474
584,260,844
781,704,1485
1267,827,2094
1240,192,1432
542,217,759
725,1017,1742
1567,1159,2726
1217,164,1381
491,171,662
656,701,1357
1228,843,2071
1262,165,1427
537,184,721
714,914,1628
1485,1055,2540
1276,176,1452
562,200,762
744,519,1263
1104,853,1957
1234,221,1455
565,213,778
715,807,1522
1351,948,2299
1229,232,1461
571,293,864
790,840,1630
1378,2048,3426
1215,212,1427
537,270,807
753,979,1732
1504,1096,2600
1289,210,1499
609,262,871
819,1056,1875
1655,1185,2840
1248,215,1463
573,270,843
786,591,1377
1149,1308,2457
1241,172,1413
523,208,731
717,917,1634
1468,1210,2678
1406,243,1649
759,279,1038
953,787,1740
1503,1984,3487
1267,232,1499
609,250,859
785,938,1723
1515,837,2352
1243,206,1449
559,229,788
740,509,1249
1062,1297,2359
1272,159,1431
541,195,736
735,958,1693
1539,1191,2730
1218,199,1417
528,239,767
726,659,1385
1187,848,2035
1194,216,1410
565,229,794
735,760,1495
1308,1555,2863
1244,202,1446
557,208,765
721,1143,1864
1653,1527,3180
1244,235,1479
634,254,888
767,1006,1773
1560,1084,2644
1170,213,1383
494,285,779
724,766,1490
1246,1768,3014
1206,298,1504
615,344,959
819,918,1737
1478,1944,3422
1222,193,1415
526,197,723
688,614,1302
1146,1127,2273
1244,202,1446
513,229,742
698,1006,1704
1516,1174,2690
1276,171,1447
514,191,705
692,713,1405
1255,848,2103
1175,198,1373
484,206,690
650,872,1522
1356,1659,3015
1181,219,1400
511,238,749
688,785,1473
1276,1463,2739
1247,171,1418
485,207,692
679,645,1324
1158,832,1990
1182,202,1384
495,215,710
666,1005,1671
1497,935,2432
1208,199,1407
518,228,746
705,818,1523
1336,1035,2371
1205,258,1463
574,290,864
764,952,1716
1467,1008,2475
1188,202,1390
501,219,720
676,824,1500
1321,765,2086
1166,164,1330
441,192,633
627,520,1147
995,660,1655
1243,211,1454
521,207,728
675,793,1468
1302,1930,3232
1218,144,1362
473,170,643
657,527,1184
1055,683,1738
1232,191,1423
578,215,793
760,1045,1805
1587,1328,2915
1223,265,1488
599,297,896
789,797,1586
1286,1236,2522
1180,169,1349
460,200,660
649,600,1249
1089,766,1855
1213,198,1411
522,233,755
715,716,1431
1239,975,2214
1219,209,1428
495,271,766
715,779,1494
1264,1960,3224
1187,172,1359
470,203,673
659,598,1257
1095,638,1733
1163,144,1307
462,170,632
602,908,1510
1381,845,2226
1161,209,1370
481,234,715
664,1186,1850
1657,1239,2896
1229,199,1428
539,227,766
725,591,1316
1173,1308,2481
1185,166,1351
462,193,655
647,787,1434
1282,768,2050
1230,198,1428
539,226,765
725,815,1540
1399,1197,2596
1168,151,1319
430,159,589
596,581,1177
1103,554,1657
1166,258,1424
535,284,819
719,577,1296
1052,875,1927
1237,220,1457
568,204,772
710,1138,1848
1685,978,2663
1189,144,1333
444,159,603
617,909,1526
1407,1013,2420
1212,227,1439
550,231,781
712,846,1558
1368,1385,2753
1191,202,1393
504,230,734
734,957,1691
1502,894,2396
1229,172,1401
512,192,704
734,585,1319
1168,791,1959
1286,171,1457
568,170,738
725,1104,1829
1700,2179,3879
1233,144,1377
444,171,615
629,647,1276
1190,880,2070
1233,202,1435
502,205,707
663,796,1459
1295,740,2035
1177,172,1349
460,203,663
649,782,1431
1229,172,1401
512,201,713
699,757,1456
1340,751,2091
1330,144,1474
585,181,766
736,596,1332
1191,822,2013
1189,171,1360
515,207,722
665,619,1284
1162,802,1964
1189,220,1409
520,240,760
698,598,1296
1096,863,1959
1177,171,1348
459,189,648
679,784,1463
1271,649,1920
1248,202,1450
517,211,728
684,987,1671
1501,942,2443
1164,185,1349
460,239,699
672,714,1386
1232,1279,2511
1204,199,1403
514,208,722
681,764,1445
1278,1507,2785
1199,220,1419
530,257,787
725,1239,1964
1747,1288,3035
1180,166,1346
457,188,645
637,590,1227
1080,735,1815
1228,165,1393
504,190,694
687,685,1372
1223,696,1919
1162,253,1415
526,250,776
681,929,1610
1400,1125,2525
1198,209,1407
518,246,764
713,661,1374
1169,771,1940
1225,172,1397
508,184,692
722,541,1263
1076,641,1717
1169,197,1366
477,227,704
665,1155,1820
1634,1103,2737
1177,193,1370
481,235,716
681,658,1339
1145,970,2115
1222,128,1350
461,176,637
667,807,1474
1339,925,2264
1258,171,1429
540,176,716
703,538,1241
1106,1190,2296
1230,258,1488
599,324,923
823,1054,1877
1593,2142,3735
1193,215,1408
519,209,728
671,1200,1871
1703,1256,2959
1167,216,1383
494,227,721
663,667,1330
1144,966,2110
1178,166,1344
455,198,653
645,586,1231
1074,748,1822
1272,191,1463
530,235,765
776,1002,1778
1540,1339,2879
1217,202,1419
530,236,766
722,1081,1803
1608,1080,2688
1213,253,1466
577,268,845
750,840,1590
1363,1046,2409
1199,227,1426
537,275,812
743,778,1521
1287,2007,3294
1204,144,1348
459,170,629
643,625,1268
1138,796,1934
1165,151,1316
427,165,592
599,710,1309
1185,639,1824
1171,191,1362
473,183,656
623,688,1311
1169,874,2043
1256,166,1422
533,186,719
711,948,1659
1199,249,1448
559,268,827
736,715,1451
1224,1762,2986
1204,144,1348
503,170,673
643,780,1423
1294,930,2224
1165,128,1293
404,162,566
596,813,1409
1288,763,2051
1171,185,1356
467,217,684
657,642,1299
1123,1135,2258
1256,144,1400
511,179,690
704,671,1375
1237,883,2120
1181,193,1374
529,202,731
652,663,1315
1154,838,1992
1181,164,1345
456,184,640
678,977,1655
1468,944,2412
1201,167,1368
479,200,679
670,722,1392
1233,871,2104
1195,216,1411
522,251,773
715,839,1554
1344,1646,2990
1179,128,1307
418,164,582
612,770,1382
1259,725,1984
1238,202,1440
551,279,830
786,673,1459
1221,1595,2816
1237,111,1348
459,141,600
647,870,1517
1416,953,2369
1262,191,1453
564,193,757
724,880,1604
1452,1063,2515
1170,231,1401
512,254,766
693,780,1473
1259,1059,2318
1207,202,1409
520,231,751
707,956,1663
1473,989,2462
1210,220,1430
541,268,809
747,812,1559
1331,942,2273
1166,209,1375
486,215,701
650,657,1307
1133,853,1986
1175,209,1384
495,233,728
677,704,1381
1189,918,2107
1234,171,1405
516,203,719
706,849,1555
1392,1015,2407
1226,170,1396
507,169,676
664,510,1174
1046,831,1877
1209,198,1407
518,242,760
720,751,1471
1270,1074,2344
1181,202,1383
494,219,713
669,402,1071
892,636,1528
1294,202,1496
607,220,827
783,828,1611
1432,1051,2483
1223,220,1443
554,298,852
790,814,1604
1347,1007,2354
1164,144,1308
419,162,581
595,1016,1611
1490,1055,2545
1228,164,1392
503,200,703
697,699,1396
1237,812,2049
1159,167,1326
437,195,632
623,634,1257
1102,585,1687
1187,166,1353
464,172,636
628,631,1259
1128,587,1715
1165,145,1310
421,182,603
616,921,1537
1396,882,2278
1164,227,1391
502,262,764
695,779,1474
1252,1049,2301
1219,220,1439
550,249,799
737,778,1515
1307,713,2020
1191,243,1434
545,320,865
780,791,1571
1291,1050,2341
1221,220,1441
552,269,821
759,584,1343
1115,883,1998
1187,220,1407
518,246,764
702,939,1641
1436,1385,2821
1177,171,1348
459,193,652
639,742,1381
1229,923,2152
1199,144,1343
454,168,622
636,629,1265
1138,764,1902
1167,220,1387
498,256,754
692,684,1376
1161,792,1953
1167,163,1330
485,222,707
658,671,1329
1148,1670,2818
1184,166,1350
461,194,655
647,1015,1662
1553,984,2537
1288,204,1492
603,240,843
797,783,1580
1381,1022,2403
1160,209,1369
480,198,678
627,686,1313
1156,864,2020
1219,202,1421
532,232,764
720,758,1478
1287,1175,2462
1230,253,1483
594,265,859
764,1082,1846
1622,1119,2741
1164,258,1422
533,260,793
693,940,1633
1414,1395,2809
1166,209,1375
486,251,737
686,637,1323
1113,901,2014
1182,183,1365
476,192,668
643,577,1220
1068,842,1910
1188,202,1390
501,219,720
676,1057,1733
1555,1353,2908
1178,144,1322
433,167,600
614,604,1218
1092,671,1763
1251,166,1417
528,172,700
692,815,1507
1376,1027,2403
1239,191,1430
541,217,758
725,785,1510
1334,956,2290
1192,166,1358
469,186,655
647,913,1560
1415,974,2389
1221,199,1420
531,232,763
722,743,1465
1273,896,2169
1173,230,1403
514,234,748
676,889,1565
1372,1669,3041
1167,225,1392
503,258,761
694,831,1525
1308,1108,2416
1221,250,1471
582,298,880
788,1169,1957
1699,1282,2981
1187,172,1359
470,162,632
618,683,1301
1180,856,2036
1189,220,1409
520,256,776
714,941,1655
1440,843,2283
1187,198,1385
496,258,754
714,930,1644
1426,1045,2471
1257,111,1368
479,148,627
674,1034,1708
1600,1215,2815
1235,138,1373
484,174,658
678,638,1316
1182,1144,2326
1174,227,1401
512,254,766
697,681,1378
1165,1122,2287
1190,171,1361
472,191,663
650,795,1445
1295,1000,2295
1256,171,1427
538,181,719
706,879,1585
1445,1063,2508
1168,151,1319
430,181,611
618,816,1434
1294,739,2033
1170,198,1368
479,229,708
668,784,1452
1263,1008,2271
1161,198,1359
470,235,705
665,611,1276
1081,728,1809
1184,202,1386
497,208,705
661,767,1428
1261,1044,2305
1191,254,1445
556,297,853
757,622,1379
1123,965,2088
1208,220,1428
539,261,800
738,756,1494
1274,1062,2336
1203,171,1374
485,208,693
680,836,1516
1348,975,2323
1197,175,1372
483,203,686
669,600,1269
1107,720,1827
1175,172,1347
458,193,651
637,648,1285
1133,1214,2347
1266,213,1479
546,226,772
717,778,1495
1310,1001,2311
1204,171,1375
486,190,676
663,737,1400
1251,938,2189
1195,128,1323
434,143,577
607,684,1291
1188,784,1972
1190,118,1308
419,153,572
612,540,1152
1040,491,1531
1196,189,1385
496,205,701
670,758,1428
1263,729,1992
1209,191,1400
511,211,722
689,1103,1792
1622,1370,2992
1197,209,1406
517,240,757
706,566,1272
1073,761,1834
1176,148,1324
435,141,576
586,542,1128
1028,735,1763
1210,165,1375
486,165,651
644,665,1309
1185,873,2058
1208,164,1372
483,190,673
667,817,1484
1335,952,2287
1204,171,1375
486,219,705
692,974,1666
1488,1083,2571
1219,202,1421
532,233,765
721,754,1475
1283,1435,2718
1189,171,1360
471,190,661
648,961,1609
1460,1256,2716
1244,227,1471
582,239,821
752,810,1562
1364,2532,3896
1178,209,1387
498,231,729
678,637,1315
1125,794,1919
1172,198,1370
481,209,690
650,783,1433
1264,1034,2298
1213,249,1462
573,297,870
779,929,1708
1452,1516,2968
1185,198,1383
494,246,740
700,693,1393
1188,1544,2732
1179,171,1350
461,201,662
649,630,1279
1118,789,1907
1170,198,1368
479,296,775
735,820,1555
1300,1208,2508
1172,209,1381
492,250,742
691,722,1413
1204,1358,2562
1190,231,1421
532,269,801
728,901,1629
1400,864,2264
1224,220,1444
511,248,759
697,504,1201
994,643,1637
1198,202,1400
511,218,729
685,777,1462
1285,981,2266
1227,225,1452
563,244,807
740,843,1583
1380,1460,2840
1193,170,1363
474,191,665
653,481,1134
984,725,1709
1187,199,1386
497,200,697
656,715,1371
1211,1417,2628
1171,144,1315
426,195,621
635,704,1339
1184,995,2179
1191,164,1355
466,185,651
645,869,1514
1370,1080,2450
1264,258,1522
633,369,1002
902,1144,2046
1718,1235,2953
1230,144,1374
485,170,655
669,727,1396
1266,756,2022
1203,194,1397
508,219,727
691,962,1653
1475,1023,2498
1178,203,1381
492,212,704
659,946,1605
1433,951,2384
1252,165,1417
528,199,727
720,694,1414
1256,745,2001
1188,211,1399
510,217,727
674,676,1350
1174,1824,2998
1172,201,1373
484,260,744
701,660,1361
1142,941,2083
1172,167,1339
450,174,624
615,784,1399
1266,942,2208
1215,230,1445
556,232,788
716,861,1577
1386,1171,2557
1191,202,1393
504,218,722
678,790,1468
1291,1135,2426
1246,209,1455
566,241,807
756,717,1473
1273,1761,3034
1182,171,1353
464,196,660
647,945,1592
1437,1174,2611
1172,209,1381
492,252,744
693,685,1378
1167,946,2113
1161,198,1359
470,249,719
679,515,1194
985,598,1583
1194,178,1372
483,200,683
663,724,1387
1228,1776,3004
1169,167,1336
447,185,632
623,679,1302
1158,846,2004
1294,168,1462
573,197,770
760,815,1575
1419,710,2129
1180,185,1365
476,200,676
649,737,1386
1271,913,2184
1172,201,1373
484,219,703
660,1022,1682
1504,968,2472
1177,171,1348
459,180,639
626,679,1305
1166,900,2066
1188,202,1390
501,214,715
671,933,1604
1430,1167,2597
1177,171,1348
459,196,655
642,656,1298
1143,875,2018
1213,199,1412
523,233,756
715,733,1448
1256,946,2202
1181,211,1392
503,239,742
689,829,1518
1320,1941,3261
1196,144,1340
451,166,617
631,731,1362
1237,884,2121
1245,220,1465
576,268,844
782,686,1468
1240,1603,2843
1187,215,1402
513,230,743
686,789,1475
1286,2005,3291
1189,197,1386
497,239,736
697,1215,1912
1714,1256,2970
1235,202,1437
548,234,782
738,852,1590
1396,1341,2737
