prompt_tokens,completion_tokens,total_tokens
385,540,925
842,722,1564
977,124,1101
211,124,335
369,484,853
771,540,1311
973,124,1097
207,129,336
370,496,866
779,608,1387
1001,132,1133
243,141,384
410,540,950
851,943,1794
988,92,1080
190,187,377
443,325,768
623,335,958
990,92,1082
192,174,366
432,323,755
623,467,1090
1001,97,1098
208,99,307
368,432,800
742,591,1333
979,132,1111
221,152,373
399,503,902
792,592,1384
1001,136,1137
247,185,432
454,599,1053
910,518,1428
995,129,1124
234,134,368
397,585,982
890,520,1410
991,114,1105
215,220,435
479,366,845
666,501,1167
997,97,1094
204,89,293
354,393,747
700,510,1210
989,92,1081
191,174,365
431,247,678
546,161,707
1013,114,1127
237,118,355
399,526,925
848,605,1453
1003,148,1151
261,161,422
432,562,994
875,660,1535
1017,143,1160
270,282,552
567,417,984
744,621,1365
983,148,1131
241,160,401
411,357,768
650,410,1060
1003,132,1135
245,141,386
412,242,654
555,327,882
977,91,1068
178,88,266
333,487,820
774,531,1305
982,110,1092
202,125,327
375,461,836
753,613,1366
999,132,1131
241,144,385
411,586,997
895,853,1748
973,124,1097
207,120,327
361,555,916
999,97,1096
206,93,299
360,502,862
811,704,1515
973,147,1120
230,135,365
376,611,987
893,594,1487
978,91,1069
179,100,279
346,540,886
827,625,1452
993,124,1117
227,116,343
377,507,884
810,686,1496
1001,124,1125
235,116,351
385,570,955
881,759,1640
1004,141,1145
255,120,375
392,412,804
725,461,1186
991,132,1123
233,137,370
396,569,965
869,657,1526
983,97,1080
190,117,307
368,546,914
838,664,1502
980,92,1072
182,172,354
420,399,819
688,470,1158
1010,124,1134
244,116,360
394,515,909
835,722,1557
989,91,1080
190,95,285
352,482,834
781,559,1340
987,149,1136
246,291,537
546,358,904
655,326,981
974,136,1110
220,133,353
375,533,908
816,1034,1850
981,124,1105
215,114,329
363,541,904
832,663,1495
986,97,1083
193,104,297
358,450,808
746,541,1287
996,115,1111
221,110,331
374,364,738
670,457,1127
1002,97,1099
209,90,299
360,417,777
729,524,1253
977,148,1125
235,161,396
406,545,951
832,689,1521
974,90,1064
174,95,269
337,414,751
698,518,1216
987,152,1139
249,152,401
407,586,993
883,776,1659
986,114,1100
210,114,324
368,452,820
747,546,1293
1011,146,1157
267,151,418
430,624,1054
945,820,1765
977,148,1125
235,154,389
399,584,983
871,759,1630
976,124,1100
210,113,323
357,508,865
794,627,1421
999,97,1096
206,114,320
381,388,769
697,571,1268
1015,108,1123
233,106,339
389,498,887
822,514,1336
985,110,1095
205,129,334
382,539,921
833,498,1331
1000,154,1154
264,141,405
409,806,1215
1116,763,1879
1008,132,1140
250,126,376
402,462,864
780,804,1584
1004,165,1169
279,142,421
414,566,980
879,598,1477
994,92,1086
196,170,366
432,325,757
629,343,972
973,126,1099
209,145,354
386,341,727
624,362,986
982,75,1057
167,84,251
334,573,907
865,718,1583
1002,130,1132
242,143,385
413,687,1100
999,937,1936
975,91,1066
176,99,275
342,465,807
750,540,1290
987,113,1100
210,123,333
378,550,928
847,606,1453
1014,116,1130
240,239,479
521,340,861
663,447,1110
979,91,1070
180,90,270
337,467,804
756,545,1301
993,132,1125
235,147,382
408,632,1040
935,626,1561
1010,116,1126
236,239,475
517,332,849
652,465,1117
979,136,1115
225,139,364
386,536,922
825,635,1460
1001,110,1111
221,125,346
394,326,720
637,430,1067
989,148,1137
247,147,394
404,453,857
752,604,1356
998,110,1108
218,107,325
373,465,838
773,564,1337
1002,132,1134
244,147,391
417,466,883
777,492,1269
991,137,1128
238,110,348
369,428,797
729,722,1451
1001,110,1111
221,118,339
387,561,948
872,727,1599
976,132,1108
218,151,369
395,548,943
833,676,1509
1016,130,1146
256,143,399
427,455,882
781,719,1500
994,132,1126
236,143,379
405,441,846
745,356,1101
980,126,1106
216,137,353
385,421,806
710,530,1240
988,128,1116
226,248,474
504,555,1059
852,737,1589
982,110,1092
202,117,319
367,468,835
760,573,1333
976,124,1100
210,113,323
357,439,796
725,517,1242
1018,108,1126
236,105,341
391,415,806
743,575,1318
981,113,1094
204,123,327
372,534,906
825,665,1490
986,132,1118
228,162,390
416,347,763
643,226,869
985,93,1078
188,94,282
347,381,728
676,482,1158
1000,136,1136
246,223,469
491,422,913
732,560,1292
972,124,1096
206,111,317
351,474,825
756,544,1300
997,97,1094
204,114,318
379,534,913
841,779,1620
1002,75,1077
187,73,260
343,291,634
603,317,920
1008,113,1121
231,129,360
405,597,1002
915,901,1816
998,97,1095
205,99,304
365,406,771
714,564,1278
981,108,1089
199,115,314
364,513,877
804,576,1380
988,124,1112
222,121,343
377,547,924
845,697,1542
987,132,1119
229,132,361
387,592,979
889,711,1600
1013,149,1162
272,262,534
543,597,1140
920,715,1635
996,97,1093
203,109,312
373,471,844
777,435,1212
1011,112,1123
233,216,449
495,574,1069
894,883,1777
1014,132,1146
256,134,390
416,559,975
883,958,1841
993,110,1103
213,105,318
366,395,761
697,359,1056
988,97,1085
195,99,294
355,325,680
623,388,1011
989,97,1086
196,108,304
365,380,745
679,450,1129
999,97,1096
206,108,314
375,445,820
753,702,1455
987,108,1095
205,106,311
361,396,757
693,519,1212
988,132,1120
230,150,380
406,527,933
825,660,1485
977,146,1123
233,148,381
393,559,952
845,673,1518
985,113,1098
208,113,321
366,513,879
808,651,1459
1009,143,1152
262,288,550
565,763,1328
1082,740,1822
