prompt_tokens,completion_tokens,total_tokens
1054,800,1854
1007,169,1176
287,170,457
446,1467,1913
1784,1421,3205
1007,153,1160
271,175,446
451,854,1305
1171,909,2080
1005,169,1174
285,163,448
437,1120,1557
1435,1165,2600
999,169,1168
279,156,435
424,829,1253
1138,824,1962
999,153,1152
263,144,407
412,1094,1506
1402,1096,2498
1007,169,1176
287,182,469
458,1128,1586
1445,1166,2611
1005,169,1174
285,166,451
440,1110,1550
1425,1213,2638
1009,151,1160
271,159,430
437,1449,1886
1768,1401,3169
1003,169,1172
283,187,470
459,1239,1698
1551,1268,2819
1007,156,1163
274,206,480
482,687,1169
1003,1278,2281
1001,174,1175
286,177,463
447,863,1310
1174,869,2043
1009,169,1178
289,176,465
454,618,1072
936,637,1573
999,186,1185
296,171,467
439,1027,1466
1336,985,2321
1007,169,1176
287,162,449
438,942,1380
1259,885,2144
999,169,1168
279,167,446
435,930,1365
1239,945,2184
1003,169,1172
283,155,438
427,854,1281
1167,837,2004
1007,151,1158
269,153,422
429,987,1416
1304,934,2238
1001,169,1170
281,182,463
452,956,1408
1267,981,2248
1005,169,1174
285,177,462
451,863,1314
1177,826,2003
1007,169,1176
287,191,478
467,765,1232
1081,820,1901
1003,185,1188
299,176,475
448,1049,1497
1362,1034,2396
1011,153,1164
275,160,435
440,987,1427
1307,925,2232
1007,151,1158
269,162,431
438,889,1327
1206,863,2069
1003,185,1188
299,192,491
464,955,1419
1268,1177,2445
1005,153,1158
269,156,425
430,1082,1512
1397,1009,2406
1009,185,1194
305,186,491
464,948,1412
1267,890,2157
1001,152,1153
264,169,433
439,1619,2058
1930,1932,3862
1005,185,1190
301,193,494
467,616,1083
931,1012,1943
1003,169,1172
283,163,446
435,1323,1758
1636,1367,3003
1001,169,1170
281,173,454
443,1131,1574
1441,1076,2517
1007,153,1160
271,180,451
456,688,1144
1004,830,1834
997,169,1166
277,163,440
429,1206,1635
1512,1152,2664
995,186,1181
292,201,493
465,1204,1669
1509,1130,2639
1007,151,1158
269,149,418
425,595,1020
912,1005,1917
1007,169,1176
287,180,467
456,1012,1468
1329,940,2269
1003,169,1172
283,173,456
445,1037,1482
1350,972,2322
999,169,1168
279,173,452
441,942,1383
1251,884,2135
1009,169,1178
289,176,465
454,809,1263
1128,753,1881
1009,169,1178
289,194,483
472,1006,1478
1325,1036,2361
1007,153,1160
271,151,422
427,599,1026
916,1088,2004
1007,185,1192
303,186,489
462,939,1401
1255,1127,2382
1001,152,1153
264,140,404
410,1250,1660
1561,1294,2855
1005,169,1174
285,176,461
450,999,1449
1314,976,2290
1005,156,1161
272,182,454
456,777,1233
1092,779,1871
1001,185,1186
297,183,480
453,901,1354
1212,907,2119
1003,153,1156
267,164,431
436,1142,1578
1455,1094,2549
1005,169,1174
285,168,453
442,888,1330
1202,837,2039
1005,169,1174
285,189,474
463,578,1041
892,879,1771
1005,185,1190
301,197,498
471,502,973
817,811,1628
1001,169,1170
281,173,454
443,1320,1763
1631,1246,2877
999,169,1168
279,162,441
430,754,1184
1062,765,1827
1003,153,1156
267,170,437
442,685,1127
997,828,1825
1001,169,1170
281,192,473
462,1115,1577
1426,1189,2615
1011,169,1180
291,167,458
447,570,1017
891,1029,1920
1001,169,1170
281,181,462
451,809,1260
1120,865,1985
1007,169,1176
287,157,444
433,1154,1587
1471,1101,2572
1005,169,1174
285,178,463
452,1094,1546
1409,1076,2485
999,169,1168
279,184,463
452,653,1105
962,709,1671
1011,152,1163
274,163,437
443,1103,1546
1424,1088,2512
1009,212,1221
332,198,530
476,1182,1658
1501,1269,2770
1007,169,1176
287,179,466
455,1204,1659
1521,1187,2708
1003,169,1172
283,196,479
468,911,1379
1224,1456,2680
1001,169,1170
281,165,446
435,849,1284
1160,856,2016
997,169,1166
277,165,442
431,1020,1451
1327,1030,2357
