prompt_tokens,completion_tokens,total_tokens
1477,847,2324
1248,167,1415
526,194,720
716,747,1463
1266,487,1753
1241,144,1385
496,173,669
688,691,1379
1203,446,1649
1406,211,1617
728,247,975
927,615,1542
1292,537,1829
1267,209,1476
587,253,840
794,647,1441
1185,711,1896
1243,209,1452
563,258,821
775,632,1407
1146,769,1915
1272,171,1443
554,222,776
768,672,1440
1215,514,1729
1218,144,1362
473,167,640
659,994,1653
1483,939,2422
1238,164,1402
513,196,709
708,873,1581
1382,591,1973
1244,141,1385
496,178,674
696,710,1406
1225,470,1695
1288,220,1508
619,251,870
813,745,1558
1304,703,2007
1214,198,1412
523,242,765
730,591,1321
1076,451,1527
1250,209,1459
570,197,767
721,653,1374
1174,727,1901
1266,182,1448
559,217,776
757,848,1605
1385,571,1956
1244,111,1355
466,136,602
654,1062,1716
1577,502,2079
1276,276,1552
663,363,1026
913,744,1657
1291,705,1996
1219,164,1383
494,206,700
699,795,1494
1285,445,1730
1225,144,1369
480,171,651
670,749,1419
1245,453,1698
1247,144,1391
502,172,674
693,778,1471
1296,498,1794
1226,164,1390
501,178,679
678,796,1474
1293,493,1786
1252,164,1416
527,208,735
734,861,1595
1384,572,1956
1249,171,1420
531,202,733
725,850,1575
1370,624,1994
1232,205,1437
548,251,799
757,816,1573
1319,559,1878
1210,144,1354
465,182,647
666,667,1333
1148,454,1602
1243,209,1452
563,221,784
738,948,1686
1462,718,2180
1218,144,1362
473,176,649
668,648,1316
1137,547,1684
1276,209,1485
596,213,809
763,861,1624
1408,501,1909
1223,165,1388
499,167,666
664,707,1371
1201,549,1750
1224,196,1420
531,244,775
742,736,1478
1231,400,1631
1257,111,1368
479,139,618
670,715,1385
1243,451,1694
1219,145,1364
475,162,637
655,690,1345
1180,432,1612
1231,227,1458
569,260,829
765,744,1509
1246,558,1804
1207,144,1351
462,172,634
653,746,1399
1224,384,1608
1205,198,1403
514,232,746
711,831,1542
1307,520,1827
1273,167,1440
551,183,734
730,838,1568
1382,604,1986
1229,158,1387
498,191,689
694,720,1414
1220,526,1746
1274,216,1490
601,258,859
806,721,1527
1266,457,1723
1212,196,1408
519,212,731
698,523,1221
1006,488,1494
1210,231,1441
552,271,823
755,684,1439
1165,710,1875
1281,145,1426
537,177,714
732,640,1372
1192,532,1724
1233,144,1377
488,175,663
682,1131,1813
1633,476,2109
1256,144,1400
511,186,697
716,894,1610
1421,493,1914
1235,198,1433
544,227,771
736,656,1392
1162,696,1858
1273,198,1471
582,255,837
802,545,1347
1089,466,1555
1330,220,1550
661,270,931
874,663,1537
1264,537,1801
1233,174,1407
518,204,722
711,864,1575
1368,683,2051
1233,202,1435
546,223,769
730,843,1573
1347,570,1917
1221,172,1393
504,192,696
687,853,1540
1345,599,1944
1248,202,1450
561,232,793
754,803,1557
1322,513,1835
1208,176,1384
495,182,677
664,557,1221
1036,275,1311
1248,231,1479
590,257,847
779,789,1568
1308,583,1891
1243,220,1463
574,267,841
784,1054,1838
1568,454,2022
1224,198,1422
533,227,760
725,974,1699
1469,720,2189
1272,176,1448
559,192,751
738,860,1598
1403,941,2344
1206,198,1404
515,214,729
694,913,1607
1390,964,2354
1242,150,1392
503,177,680
693,644,1337
1157,532,1689
1269,198,1467
578,211,789
754,490,1244
1030,642,1672
1213,164,1377
488,171,659
658,738,1396
1222,460,1682
1221,198,1419
530,250,780
745,906,1651
1398,913,2311
1266,165,1431
542,170,712
710,892,1602
1429,638,2067
1302,144,1446
557,166,723
742,1127,1869
1700,501,2201
1274,191,1465
576,239,815
787,727,1514
1272,989,2261
1237,194,1431
542,235,777
746,846,1592
1354,702,2056
1211,196,1407
518,216,734
701,615,1316
1097,374,1471
1222,180,1402
513,209,722
705,618,1323
1111,710,1821
1272,164,1436
547,174,721
720,751,1471
1294,929,2223
1261,144,1405
516,171,687
706,796,1502
1328,792,2120
1257,202,1459
570,233,803
764,786,1550
1314,803,2117
1243,167,1410
521,182,703
699,767,1466
1281,543,1824
1248,209,1457
568,264,832
786,617,1403
1136,558,1694
1209,144,1353
464,172,636
655,748,1403
1228,439,1667
1215,176,1391
502,199,701
688,821,1509
1307,452,1759
1300,144,1444
555,190,745
764,1147,1911
1718,491,2209
1225,236,1461
572,256,828
755,616,1371
1112,273,1385
1225,164,1389
500,170,670
669,638,1307
1134,457,1591
1245,144,1389
500,181,681
700,788,1488
1304,509,1813
1239,216,1455
566,273,839
786,555,1341
1065,446,1511
1223,111,1334
445,141,586
638,806,1444
1300,542,1842
1282,220,1502
613,260,873
816,1148,1964
1702,664,2366
1281,202,1483
594,195,789
750,726,1476
1278,723,2001
1306,164,1470
581,197,778
777,700,1477
1277,510,1787
1214,144,1358
469,163,632
651,655,1306
1140,492,1632
1251,202,1453
564,232,796
757,648,1405
1170,554,1724
1254,220,1474
585,283,868
811,779,1590
1304,1187,2491
1210,196,1406
517,219,736
703,608,1311
1089,480,1569
1219,209,1428
539,224,763
717,788,1505
1278,440,1718
1278,253,1531
642,271,913
823,779,1602
1328,568,1896
1270,170,1440
551,223,774
767,1192,1959
1733,668,2401
1253,198,1451
562,206,768
733,657,1390
1181,637,1818
1225,111,1336
447,149,596
648,1021,1669
1517,373,1890
1338,131,1469
580,173,753
785,765,1550
1374,755,2129
1267,176,1443
554,201,755
742,1111,1853
1649,468,2117
1208,144,1352
463,168,631
650,766,1416
1245,524,1769
1272,198,1470
581,246,827
792,679,1471
1222,421,1643
1203,198,1401
512,249,761
726,1289,2015
1763,593,2356
1231,175,1406
517,165,682
670,732,1402
1234,635,1869
1209,185,1394
505,209,714
692,549,1241
1029,337,1366
1208,176,1384
495,236,731
718,740,1458
1219,643,1862
1263,202,1465
576,267,843
804,586,1390
1120,559,1679
1235,144,1379
490,176,666
685,724,1409
1230,586,1816
1265,170,1435
546,198,744
737,820,1557
1356,680,2036
1231,187,1418
529,199,728
704,705,1409
1207,552,1759
1221,167,1388
499,191,690
686,808,1494
1300,418,1718
1243,144,1387
498,164,662
681,874,1555
1388,846,2234
1211,163,1374
485,202,687
687,645,1332
1127,410,1537
1211,216,1427
538,251,789
736,834,1570
1316,494,1810
1228,144,1372
483,173,656
675,543,1218
1042,316,1358
1332,216,1548
659,308,967
914,698,1612
1301,671,1972
1204,144,1348
459,182,641
660,833,1493
1308,573,1881
1263,202,1465
576,240,816
777,767,1544
1301,504,1805
1274,164,1438
549,182,731
730,725,1455
1270,630,1900
1208,231,1439
550,250,800
732,921,1653
1400,939,2339
1210,151,1361
472,164,636
648,831,1479
1312,384,1696
1226,164,1390
501,178,679
678,594,1272
1091,410,1501
1232,141,1373
484,176,660
682,743,1425
1246,526,1772
1222,144,1366
477,175,652
671,662,1333
1155,481,1636
1295,144,1439
550,170,720
739,761,1500
1327,538,1865
1283,209,1492
603,261,864
818,1268,2086
1822,706,2528
1236,144,1380
491,174,665
684,671,1355
1178,382,1560
1265,144,1409
520,188,708
727,713,1440
1249,441,1690
1217,243,1460
571,298,869
789,755,1544
1243,517,1760
1211,223,1434
545,225,770
710,554,1264
1036,401,1437
1265,217,1482
593,270,863
809,803,1612
1339,618,1957
1231,198,1429
540,262,802
767,894,1661
1396,433,1829
1233,172,1405
516,198,714
705,668,1373
1172,449,1621
1231,145,1376
487,174,661
679,770,1449
1272,386,1658
1301,139,1440
551,167,718
742,1249,1991
1821,539,2360
1279,227,1506
617,287,904
840,607,1447
1157,578,1735
1218,243,1461
572,285,857
777,1142,1919
1631,593,2224
1234,144,1378
489,165,654
673,765,1438
1270,506,1776
1300,164,1464
575,177,752
751,692,1443
1263,665,1928
1212,144,1356
467,168,635
654,754,1408
1237,435,1672
1214,198,1412
523,194,717
682,728,1410
1213,415,1628
1205,176,1381
492,199,691
678,750,1428
1226,559,1785
1228,185,1413
524,195,719
697,541,1238
1040,483,1523
1235,144,1379
490,180,670
689,1093,1782
1599,488,2087
1252,220,1472
583,244,827
770,1156,1926
1679,605,2284
1247,145,1392
503,169,672
690,633,1323
1151,406,1557
1241,172,1413
524,211,735
726,709,1435
1221,357,1578
1219,144,1363
474,160,634
653,750,1403
1240,554,1794
1266,142,1408
519,163,682
703,593,1296
1130,371,1501
1248,174,1422
533,231,764
753,716,1469
1235,648,1883
1239,111,1350
461,138,599
651,1128,1779
1638,313,1951
1234,144,1378
489,173,662
681,828,1509
1333,315,1648
1240,164,1404
515,178,693
692,588,1280
1099,348,1447
1253,172,1425
536,187,723
714,774,1488
1298,525,1823
1241,209,1450
561,234,795
749,932,1681
1444,576,2020
1220,164,1384
495,180,675
674,696,1370
1187,452,1639
1254,164,1418
529,174,703
702,784,1486
1309,582,1891
1252,144,1396
507,175,682
701,752,1453
1275,536,1811
1248,144,1392
503,164,667
686,693,1379
1212,412,1624
1263,144,1407
518,160,678
697,710,1407
1244,506,1750
1233,205,1438
549,224,773
731,962,1693
1466,1085,2551
1288,216,1504
615,242,857
804,1237,2041
1796,655,2451
1222,144,1366
477,168,645
664,798,1462
1291,918,2209
1216,198,1414
525,201,726
691,741,1432
1228,673,1901
1257,253,1510
621,280,901
811,470,1281
998,541,1539
1229,196,1425
536,226,762
729,753,1482
1253,468,1721
1223,209,1432
543,224,767
721,669,1390
1163,472,1635
1214,198,1412
523,212,735
700,604,1304
1089,254,1343
1216,231,1447
558,264,822
754,623,1377
1110,324,1434
1234,209,1443
554,230,784
738,944,1682
1449,564,2013
1224,185,1409
520,200,720
698,757,1455
1252,435,1687
1242,128,1370
481,149,630
665,736,1401
1249,581,1830
1271,174,1445
556,219,775
764,756,1520
1298,500,1798
1237,164,1401
512,185,697
696,793,1489
1301,582,1883
1231,172,1403
514,187,701
692,570,1262
1072,522,1594
1215,144,1359
470,164,634
653,691,1344
1177,729,1906
1235,144,1379
490,162,652
671,813,1484
1319,458,1777
1308,144,1452
563,180,743
762,824,1586
1403,603,2006
1274,144,1418
529,174,703
722,727,1449
1272,571,1843
1247,202,1449
560,214,774
735,735,1470
1253,810,2063
1222,187,1409
520,183,703
679,669,1348
1162,523,1685
1296,165,1461
572,211,783
781,601,1382
1168,616,1784
1232,144,1376
487,170,657
676,826,1502
1329,522,1851
1216,164,1380
491,192,683
682,827,1509
1314,458,1772
1216,167,1383
494,198,692
688,1006,1694
1493,1168,2661
1259,164,1423
534,199,733
732,725,1457
1255,503,1758
1235,185,1420
531,208,739
717,572,1289
1078,447,1525
1290,193,1483
594,258,852
822,702,1524
1263,351,1614
1226,144,1370
481,173,654
673,980,1653
1477,333,1810
1216,209,1425
536,215,751
705,722,1427
1209,683,1892
1205,144,1349
460,173,633
652,1128,1780
1604,547,2151
1238,181,1419
530,234,764
746,842,1588
1351,576,1927
1213,167,1380
491,173,664
660,634,1294
1118,451,1569
1338,144,1482
593,167,760
779,774,1553
1383,624,2007
1224,234,1458
569,264,833
762,762,1524
1257,649,1906
1216,198,1414
525,211,736
701,732,1433
1219,600,1819
1221,231,1452
563,295,858
790,850,1640
1342,474,1816
1232,202,1434
545,229,774
735,803,1538
1306,573,1879
1221,227,1448
559,270,829
765,760,1525
1252,422,1674
1257,198,1455
566,235,801
766,1302,2068
1830,695,2525
1225,144,1369
480,175,655
674,812,1486
1308,628,1936
1240,209,1449
560,231,791
745,749,1494
1260,573,1833
1289,202,1491
602,207,809
770,625,1395
1185,689,1874
1231,201,1432
543,258,801
763,781,1544
1283,528,1811
1233,172,1405
516,191,707
698,913,1611
1417,650,2067
1279,175,1454
565,168,733
721,705,1426
1255,417,1672
