prompt_tokens,completion_tokens,total_tokens
626,649,1275
1116,372,1488
1188,114,1302
413,140,553
602,438,1040
897,335,1232
1168,167,1335
446,191,637
633,513,1146
952,375,1327
1174,112,1286
397,133,530
581,556,1137
1001,311,1312
1165,169,1334
445,179,624
618,462,1080
898,400,1298
1194,112,1306
417,175,592
643,472,1115
937,353,1290
1165,95,1260
371,121,492
560,424,984
860,395,1255
1172,167,1339
450,187,637
633,577,1210
1020,370,1390
1168,189,1357
468,205,673
647,551,1198
990,677,1667
1200,96,1296
407,116,523
590,430,1020
901,393,1294
1186,136,1322
433,173,606
633,438,1071
895,332,1227
1184,114,1298
409,133,542
591,450,1041
905,364,1269
1200,189,1389
500,224,724
698,562,1260
1033,510,1543
1200,96,1296
407,118,525
592,507,1099
978,474,1452
1167,112,1279
390,148,538
589,465,1054
903,335,1238
1178,95,1273
384,143,527
595,501,1096
950,396,1346
1170,163,1333
444,195,639
639,488,1127
929,392,1321
1169,167,1336
447,183,630
626,464,1090
904,352,1256
1180,95,1275
386,127,513
581,554,1135
1005,419,1424
1194,96,1290
401,119,520
587,681,1268
1146,763,1909
1210,114,1324
435,125,560
609,615,1224
1096,616,1712
1167,95,1262
373,122,495
563,575,1138
1013,454,1467
1192,96,1288
399,116,515
582,467,1049
930,361,1291
1194,112,1306
417,143,560
611,499,1110
964,377,1341
1178,79,1257
368,109,477
561,428,989
877,350,1227
1172,147,1319
430,179,609
625,547,1172
990,904,1894
1165,95,1260
371,135,506
574,551,1125
987,390,1377
1170,189,1359
470,205,675
649,566,1215
1007,506,1513
1198,134,1332
443,156,599
628,616,1244
1085,655,1740
1178,112,1290
401,159,560
611,439,1050
888,420,1308
1172,163,1335
446,180,626
626,508,1134
951,358,1309
1182,131,1313
424,154,578
610,566,1176
1019,459,1478
1170,152,1322
433,177,610
621,488,1109
929,595,1524
1194,114,1308
419,133,552
601,493,1094
958,347,1305
1204,96,1300
411,120,531
598,535,1133
1010,372,1382
1178,95,1273
384,145,529
597,478,1075
927,343,1270
1200,130,1330
441,156,597
630,1226,1856
1697,360,2057
1190,112,1302
413,147,560
611,713,1324
1174,336,1510
1188,114,1302
413,123,536
585,482,1067
941,423,1364
1194,167,1361
472,183,655
651,521,1172
986,411,1397
1172,112,1284
395,156,551
602,434,1036
877,390,1267
1167,114,1281
392,118,510
559,420,979
858,354,1212
1172,112,1284
395,133,528
579,523,1102
966,336,1302
1194,96,1290
401,128,529
596,472,1068
937,868,1805
1174,151,1325
436,172,608
620,542,1162
987,397,1384
1172,95,1267
378,117,495
563,458,1021
901,327,1228
1163,114,1277
388,115,503
552,396,948
830,356,1186
1204,95,1299
410,122,532
600,615,1215
1090,464,1554
1182,152,1334
445,197,642
653,874,1527
1327,814,2141
1206,136,1342
453,145,598
625,653,1278
1130,730,1860
1198,153,1351
462,164,626
636,474,1110
943,421,1364
1198,189,1387
498,216,714
688,515,1203
984,891,1875
1165,152,1317
428,172,600
611,1455,2066
1891,1012,2903
1192,112,1304
415,149,564
615,597,1212
1060,400,1460
1165,95,1260
371,136,507
575,520,1095
956,256,1212
1167,95,1262
373,124,497
565,485,1050
923,297,1220
1190,112,1302
413,159,572
623,404,1027
865,434,1299
1170,131,1301
412,167,579
611,438,1049
879,307,1186
1204,185,1389
500,199,699
677,570,1247
1045,497,1542
1196,96,1292
403,121,524
591,506,1097
973,376,1349
1174,114,1288
399,138,537
586,507,1093
952,450,1402
1200,130,1330
441,189,630
663,422,1085
893,399,1292
1194,112,1306
417,156,573
624,516,1140
981,466,1447
1194,112,1306
417,143,560
611,1025,1636
1490,420,1910
1172,185,1357
468,195,663
641,439,1080
882,603,1485
1165,152,1317
428,166,594
605,584,1189
1020,312,1332
1165,95,1260
371,131,502
570,632,1202
1068,368,1436
1180,95,1275
386,137,523
591,469,1060
920,821,1741
1196,169,1365
476,205,681
675,565,1240
1032,349,1381
1196,152,1348
459,181,640
651,454,1105
921,324,1245
1178,147,1325
436,170,606
622,608,1230
1057,580,1637
1170,169,1339
450,204,654
648,460,1108
901,747,1648
1196,95,1291
402,135,537
605,527,1132
994,514,1508
1192,185,1377
488,247,735
713,708,1421
1171,714,1885
1188,152,1340
451,195,646
657,1952,2609
2411,1402,3813
1198,114,1312
423,128,551
600,582,1182
1051,535,1586
1194,130,1324
435,156,591
624,496,1120
961,310,1271
1170,185,1355
466,192,658
636,537,1173
978,551,1529
1170,136,1306
417,186,603
630,565,1195
1006,508,1514
1168,189,1357
468,232,700
674,532,1206
971,627,1598
1178,169,1347
458,182,640
634,545,1179
994,299,1293
1184,189,1373
484,251,735
709,740,1449
1195,404,1599
1176,136,1312
423,153,576
603,504,1107
951,413,1364
1182,95,1277
388,139,527
595,534,1129
987,379,1366
1165,95,1260
371,132,503
571,711,1282
1147,325,1472
1184,79,1263
374,98,472
556,406,962
861,346,1207
1190,130,1320
431,158,589
622,617,1239
1078,428,1506
1178,112,1290
401,153,554
605,518,1123
967,380,1347
1196,169,1365
476,210,686
680,604,1284
1071,341,1412
1180,95,1275
386,153,539
607,1259,1866
1710,771,2481
1190,95,1285
396,129,525
593,590,1183
1051,1747,2798
1202,169,1371
482,206,688
682,594,1276
1067,365,1432
1163,95,1258
369,127,496
564,498,1062
932,342,1274
1184,136,1320
431,155,586
613,431,1044
886,455,1341
1165,95,1260
371,125,496
564,419,983
855,338,1193
1194,96,1290
401,121,522
589,463,1052
928,471,1399
1178,152,1330
441,197,638
649,1221,1870
1670,984,2654
1163,95,1258
369,123,492
560,431,991
865,326,1191
1194,114,1308
419,126,545
594,552,1146
1017,428,1445
1178,79,1257
368,113,481
565,466,1031
915,367,1282
1182,96,1278
389,135,524
591,478,1069
931,331,1262
1194,96,1290
401,129,530
597,510,1107
975,606,1581
1172,152,1324
435,175,610
621,618,1239
1061,445,1506
1165,112,1277
388,149,537
588,533,1121
969,390,1359
1188,114,1302
413,123,536
585,500,1085
959,332,1291
1165,95,1260
371,120,491
559,546,1105
982,348,1330
1196,152,1348
459,193,652
663,592,1255
1059,491,1550
1172,147,1319
430,160,590
606,444,1050
887,348,1235
1182,96,1278
389,116,505
572,618,1190
1071,375,1446
1172,130,1302
413,167,580
613,391,1004
834,769,1603
1167,112,1279
390,154,544
595,600,1195
1038,356,1394
1178,114,1292
403,149,552
601,474,1075
923,617,1540
1169,95,1264
375,127,502
570,446,1016
886,334,1220
1180,169,1349
460,216,676
670,498,1168
949,417,1366
1163,130,1293
404,166,570
603,575,1178
1009,515,1524
1200,169,1369
480,188,668
662,586,1248
1057,634,1691
1196,95,1291
402,131,533
601,519,1120
986,355,1341
1182,130,1312
423,166,589
622,497,1119
950,643,1593
1192,169,1361
472,202,674
668,504,1172
967,343,1310
1180,152,1332
443,182,625
636,862,1498
1313,325,1638
1196,96,1292
403,126,529
596,510,1106
977,393,1370
1165,112,1277
388,138,526
577,625,1202
1061,320,1381
1196,96,1292
403,118,521
588,435,1023
902,671,1573
1167,95,1262
373,125,498
566,736,1302
1174,375,1549
1184,169,1353
464,202,666
660,378,1038
833,343,1176
1172,189,1361
472,213,685
659,453,1112
896,602,1498
1167,79,1246
357,105,462
546,434,980
872,314,1186
1176,189,1365
476,217,693
667,481,1148
928,317,1245
1202,136,1338
449,161,610
637,571,1208
1044,399,1443
1178,114,1292
403,126,529
578,499,1077
948,337,1285
1182,114,1296
407,203,610
659,768,1427
1221,385,1606
1184,152,1336
447,190,637
648,478,1126
933,344,1277
1198,114,1312
423,140,563
612,745,1357
1214,389,1603
1172,136,1308
419,193,612
639,568,1207
1011,308,1319
1169,79,1248
359,107,466
550,415,965
855,271,1126
1186,114,1300
411,126,537
586,507,1093
964,342,1306
1194,96,1290
401,116,517
584,419,1003
884,406,1290
1178,95,1273
384,130,514
582,552,1134
1001,288,1289
1190,189,1379
490,231,721
695,510,1205
971,387,1358
1182,112,1294
405,150,555
606,487,1093
940,356,1296
1168,114,1282
393,130,523
572,553,1125
992,345,1337
1182,95,1277
388,126,514
582,482,1064
935,792,1727
1172,96,1268
379,110,489
556,420,976
863,349,1212
1172,112,1284
395,140,535
586,420,1006
863,343,1206
1194,96,1290
401,118,519
586,519,1105
984,351,1335
1190,114,1304
415,125,540
589,508,1097
969,348,1317
1170,189,1359
470,192,662
636,787,1423
1228,352,1580
1184,169,1353
464,207,671
665,516,1181
971,401,1372
1194,114,1308
419,145,564
613,666,1279
1131,410,1541
1163,95,1258
369,122,491
559,735,1294
1169,404,1573
1204,185,1389
500,244,744
722,450,1172
925,455,1380
1165,79,1244
355,104,459
543,553,1096
989,303,1292
1165,152,1317
428,179,607
618,863,1481
1299,324,1623
1172,96,1268
379,126,505
572,547,1119
990,417,1407
1178,114,1292
403,198,601
650,541,1191
990,380,1370
1200,74,1274
385,97,482
571,500,1071
971,445,1416
1165,153,1318
429,171,600
610,560,1170
996,323,1319
1184,152,1336
447,175,622
633,830,1463
1285,353,1638
1184,79,1263
374,113,487
571,559,1130
1014,365,1379
1184,95,1279
390,130,520
588,511,1099
966,385,1351
1204,112,1316
427,138,565
616,717,1333
1192,463,1655
1170,136,1306
417,169,586
613,450,1063
891,291,1182
1180,95,1275
386,142,528
596,520,1116
971,338,1309
1182,95,1277
388,134,522
590,484,1074
937,391,1328
1174,129,1303
414,153,567
601,456,1057
901,365,1266
1174,95,1269
380,112,492
560,524,1084
969,520,1489
1196,189,1385
496,219,715
689,521,1210
988,448,1436
1194,114,1308
419,123,542
591,522,1113
987,364,1351
1178,95,1273
384,144,528
596,439,1035
888,333,1221
