prompt_tokens,completion_tokens,total_tokens
1115,170,1285
395,171,566
554,660,1214
1085,896,1981
1113,170,1283
393,195,588
576,552,1128
974,805,1779
1064,109,1173
283,135,418
467,567,1034
940,600,1540
1125,170,1295
405,187,592
580,708,1288
1142,1084,2226
1113,170,1283
393,195,588
576,956,1532
1378,914,2292
1122,186,1308
418,230,648
620,940,1560
1371,955,2326
1117,170,1287
397,197,594
582,605,1187
1031,865,1896
1102,154,1256
366,169,535
539,565,1104
977,461,1438
1125,169,1294
404,195,599
588,895,1483
1329,1163,2492
1109,186,1295
405,222,627
599,651,1250
1069,764,1833
1117,170,1287
397,193,590
578,620,1198
1046,858,1904
1125,154,1279
389,193,582
586,624,1210
1058,685,1743
1109,186,1295
405,250,655
627,1160,1787
1579,1400,2979
1131,190,1321
431,239,670
638,1217,1855
1658,1160,2818
1102,154,1256
366,155,521
525,749,1274
1161,1142,2303
1120,186,1306
416,226,642
614,634,1248
1063,717,1780
1115,137,1252
362,158,520
541,577,1118
1002,980,1982
1126,170,1296
406,174,580
568,575,1143
1011,883,1894
1064,129,1193
303,174,477
506,716,1222
1089,798,1887
1103,186,1289
399,218,617
589,660,1249
1073,853,1926
1134,186,1320
430,218,648
620,526,1146
970,697,1667
1134,154,1288
398,172,570
574,591,1165
1035,638,1673
1131,132,1263
373,159,532
558,511,1069
952,577,1529
1109,154,1263
373,173,546
550,675,1225
1094,1017,2111
1081,154,1235
345,183,528
532,601,1133
992,776,1768
1127,190,1317
427,220,647
615,675,1290
1111,566,1677
1127,170,1297
407,201,608
596,630,1226
1066,1134,2200
1123,170,1293
403,200,603
591,722,1313
1155,865,2020
1132,170,1302
412,190,602
590,869,1459
1310,1173,2483
1067,154,1221
331,191,522
526,627,1153
1003,664,1667
1121,170,1291
401,253,654
642,620,1262
1050,575,1625
1114,186,1300
410,197,607
579,694,1273
1117,631,1748
1107,186,1293
403,208,611
583,680,1263
1097,982,2079
1113,170,1283
393,196,589
577,946,1523
1368,1241,2609
1124,186,1310
420,200,620
592,871,1463
1304,1255,2559
1123,154,1277
387,181,568
572,678,1250
1110,967,2077
1125,149,1274
384,180,564
573,823,1396
1257,1535,2792
1117,170,1287
397,192,589
577,804,1381
1230,731,1961
1065,186,1251
361,209,570
542,1089,1631
1464,1022,2486
1066,174,1240
350,216,566
550,583,1133
959,814,1773
1127,137,1264
374,180,554
575,737,1312
1174,1077,2251
1117,170,1287
397,189,586
574,531,1105
958,840,1798
1108,154,1262
372,175,547
551,508,1059
926,839,1765
1119,186,1305
415,207,622
594,551,1145
979,796,1775
1109,154,1263
373,164,537
541,545,1086
964,727,1691
1117,154,1271
381,179,560
564,758,1322
1184,779,1963
1064,144,1208
318,188,506
520,586,1106
960,510,1470
1132,137,1269
379,149,528
549,715,1264
1156,826,1982
1067,170,1237
347,195,542
530,489,1019
865,665,1530
1134,137,1271
381,157,538
559,769,1328
1212,717,1929
1113,170,1283
393,190,583
571,560,1131
982,847,1829
1127,154,1281
391,195,586
590,752,1342
1188,938,2126
1123,154,1277
387,179,566
570,697,1267
1129,703,1832
1124,154,1278
388,160,548
552,612,1164
1045,530,1575
1129,170,1299
409,199,608
596,714,1310
1152,1035,2187
1125,154,1279
389,164,553
557,602,1159
1036,815,1851
1125,170,1295
405,210,615
603,1075,1678
1510,1021,2531
1124,154,1278
388,166,554
558,629,1187
1062,775,1837
1113,154,1267
377,158,535
539,662,1201
1084,992,2076
1123,154,1277
387,177,564
568,436,1004
869,573,1442
1122,186,1308
418,221,639
611,559,1170
990,634,1624
1110,186,1296
406,185,591
563,737,1300
1156,663,1819
1124,186,1310
420,186,606
578,588,1166
1021,784,1805
1127,190,1317
427,232,659
627,600,1227
1036,612,1648
1125,154,1279
389,187,576
580,756,1336
1190,725,1915
1068,154,1222
332,179,511
515,727,1242
1104,710,1814
1123,154,1277
387,188,575
579,755,1334
1187,970,2157
1066,154,1220
330,182,512
516,797,1313
1173,727,1900
1110,186,1296
406,183,589
561,802,1363
1221,827,2048
1084,174,1258
368,189,557
541,892,1433
1286,1026,2312
1065,154,1219
329,216,545
549,644,1193
1018,542,1560
1126,154,1280
390,169,559
563,730,1293
1166,776,1942
1064,129,1193
303,151,454
483,635,1118
1008,765,1773
1123,154,1277
387,170,557
561,727,1288
1159,971,2130
1125,170,1295
405,194,599
587,771,1358
1205,1398,2603
1112,186,1298
408,256,664
636,753,1389
1174,1172,2346
1127,174,1301
411,191,602
586,1247,1833
1683,1208,2891
1127,170,1297
407,183,590
578,647,1225
1083,835,1918
1127,190,1317
427,212,639
607,624,1231
1060,920,1980
1120,186,1306
416,193,609
581,591,1172
1020,1107,2127
1085,154,1239
349,179,528
532,576,1108
970,770,1740
1125,166,1291
401,199,600
592,647,1239
1081,819,1900
1082,174,1256
366,183,549
533,632,1165
1024,860,1884
1110,170,1280
390,223,613
601,586,1187
1005,836,1841
1134,186,1320
430,228,658
630,602,1232
1046,922,1968
1121,154,1275
385,170,555
559,598,1157
1029,889,1918
1132,154,1286
396,180,576
580,524,1104
965,688,1653
1113,154,1267
377,153,530
534,696,1230
1119,1235,2354
1123,154,1277
387,167,554
558,476,1034
909,636,1545
1112,135,1247
357,168,525
548,607,1155
1028,919,1947
1125,154,1279
389,176,565
569,676,1245
1110,1233,2343
1122,190,1312
422,210,632
600,592,1192
1023,905,1928
1134,186,1320
430,184,614
586,764,1350
1207,792,1999
1062,174,1236
346,203,549
533,968,1501
1340,891,2231
1066,153,1219
329,183,512
517,566,1083
942,474,1416
1126,154,1280
390,161,551
555,616,1171
1051,863,1914
1086,154,1240
350,182,532
536,751,1287
1146,987,2133
1108,170,1278
388,201,589
577,675,1252
1092,759,1851
1123,186,1309
419,198,617
589,809,1398
1242,729,1971
1066,155,1221
331,196,527
530,643,1173
1019,587,1606
1118,154,1272
382,197,579
583,483,1066
910,435,1345
1116,170,1286
396,182,578
566,558,1124
983,1088,2071
1111,186,1297
407,240,647
619,569,1188
989,613,1602
1127,170,1297
407,196,603
591,676,1267
1113,818,1931
1123,154,1277
387,193,580
584,586,1170
1018,643,1661
1115,154,1269
379,181,560
564,728,1292
1152,1145,2297
1115,170,1285
395,191,586
574,603,1177
1027,943,1970
1087,186,1273
383,226,609
581,847,1428
1243,891,2134
1064,154,1218
328,210,538
542,501,1043
875,600,1475
1063,186,1249
359,221,580
552,812,1364
1184,1042,2226
1121,186,1307
417,232,649
621,646,1267
1076,952,2028
1109,186,1295
405,271,676
648,669,1317
1087,1914,3001
1108,186,1294
404,234,638
610,786,1396
1204,717,1921
1090,154,1244
354,185,539
543,814,1357
1214,1223,2437
1123,154,1277
387,178,565
569,735,1304
1167,1061,2228
1121,154,1275
385,185,570
574,590,1164
1021,1891,2912
1118,170,1288
398,203,601
589,637,1226
1065,887,1952
1070,174,1244
354,199,553
537,587,1124
967,821,1788
1129,154,1283
393,168,561
565,557,1122
995,727,1722
1117,153,1270
380,176,556
561,597,1158
1024,735,1759
1119,170,1289
399,205,604
592,659,1251
1087,684,1771
1115,137,1252
362,173,535
556,540,1096
964,1009,1973
1062,186,1248
358,212,570
542,716,1258
1087,736,1823
1115,154,1269
379,226,605
609,669,1278
1093,1078,2171
1124,154,1278
388,178,566
570,811,1381
1245,1355,2600
1110,170,1280
390,203,593
581,593,1174
1012,563,1575
1066,153,1219
329,168,497
502,639,1141
1014,883,1897
1122,154,1276
386,181,567
571,731,1302
1162,752,1914
1061,154,1215
325,155,480
484,471,955
842,567,1409
1121,186,1307
417,217,634
606,622,1228
1053,784,1837
1125,166,1291
401,190,591
583,620,1203
1054,996,2050
1123,154,1277
387,174,561
565,756,1321
1189,796,1985
1117,153,1270
380,194,574
579,640,1219
1066,642,1708
1126,186,1312
422,212,634
606,672,1278
1107,793,1900
1127,170,1297
407,206,613
601,596,1197
1032,666,1698
1123,137,1260
370,169,539
560,767,1327
1199,883,2082
1106,154,1260
370,187,557
561,1058,1619
1473,994,2467
1083,137,1220
330,143,473
494,636,1130
1028,652,1680
1111,170,1281
391,185,576
564,603,1167
1023,793,1816
1129,174,1303
413,217,630
614,628,1242
1067,847,1914
1113,154,1267
377,178,555
559,658,1217
1080,718,1798
1068,131,1199
309,141,450
477,721,1198
1098,962,2060
1125,153,1278
388,196,584
589,808,1397
1242,785,2027
1119,153,1272
382,170,552
557,890,1447
1318,830,2148
1128,153,1281
391,192,583
588,788,1376
1225,865,2090
1135,186,1321
431,190,621
593,690,1283
1134,878,2012
1066,154,1220
330,175,505
509,706,1215
1081,1308,2389
1062,186,1248
358,219,577
549,637,1186
1009,588,1597
1108,186,1294
404,228,632
604,655,1259
1072,715,1787
1129,154,1283
393,176,569
573,568,1141
1007,851,1858
1065,154,1219
329,171,500
504,568,1072
942,622,1564
1119,186,1305
415,185,600
572,747,1319
1175,670,1845
1130,186,1316
426,209,635
607,619,1226
1058,794,1852
1117,170,1287
397,196,593
581,612,1193
1038,733,1771
1086,154,1240
350,185,535
539,583,1122
979,824,1803
1123,154,1277
387,177,564
568,679,1247
1111,926,2037
1117,186,1303
413,225,638
610,755,1365
1182,774,1956
1108,186,1294
404,234,638
610,616,1226
1034,763,1797
1133,170,1303
413,175,588
576,775,1351
1217,972,2189
1084,149,1233
343,177,520
529,597,1126
991,737,1728
1121,186,1307
417,187,604
576,533,1109
963,826,1789
1118,154,1272
382,158,540
544,983,1527
1410,1785,3195
1068,154,1222
332,158,490
494,825,1319
1202,857,2059
1123,154,1277
387,184,571
575,599,1174
1031,609,1640
1123,170,1293
403,191,594
582,610,1192
1042,549,1591
1123,154,1277
387,189,576
580,699,1279
1131,1106,2237
1061,154,1215
325,184,509
513,601,1114
971,777,1748
1116,186,1302
412,200,612
584,441,1025
867,639,1506
1123,137,1260
370,163,533
554,581,1135
1013,861,1874
1132,154,1286
396,214,610
614,644,1258
1086,960,2046
1118,170,1288
398,195,593
581,828,1409
1255,1353,2608
1127,186,1313
423,196,619
591,732,1323
1168,1891,3059
1113,170,1283
393,191,584
572,716,1288
1138,1129,2267
1127,154,1281
391,178,569
573,639,1212
1075,902,1977
1122,154,1276
386,170,556
560,556,1116
987,694,1681
1110,186,1296
406,182,588
560,724,1284
1143,817,1960
1116,153,1269
379,178,557
562,892,1454
1317,1228,2545
1118,186,1304
414,217,631
603,569,1172
997,809,1806
1061,154,1215
325,179,504
508,472,980
843,475,1318
1129,186,1315
425,193,618
590,782,1372
1221,717,1938
1113,137,1250
360,161,521
542,1041,1583
1464,986,2450
1117,154,1271
381,170,551
555,619,1174
1045,875,1920
1115,154,1269
379,189,568
572,576,1148
1000,792,1792
1120,186,1306
416,190,606
578,715,1293
1144,676,1820
1122,170,1292
402,197,599
587,849,1436
1281,775,2056
1068,154,1222
332,169,501
505,911,1416
1288,1527,2815
1126,154,1280
390,166,556
560,647,1207
1083,1240,2323
1125,170,1295
405,180,585
573,572,1145
1007,900,1907
1108,154,1262
372,202,574
578,603,1181
1020,808,1828
1066,174,1240
350,212,562
546,711,1257
1086,872,1958
1067,170,1237
347,177,524
512,685,1197
1061,712,1773
1070,186,1256
366,227,593
565,657,1222
1036,575,1611
1129,137,1266
376,156,532
553,641,1194
1079,568,1647
1126,186,1312
422,215,637
609,592,1201
1028,580,1608
1118,170,1288
398,205,603
591,727,1318
1155,663,1818
1118,170,1288
398,197,595
583,577,1160
1004,631,1635
