prompt_tokens,completion_tokens,total_tokens
1200,879,2079
1090,166,1256
366,194,560
552,573,1125
972,744,1716
1188,214,1402
512,253,765
709,876,1585
1373,2142,3515
1227,226,1453
563,348,911
843,745,1588
1281,1141,2422
1144,196,1340
450,415,865
827,526,1353
980,482,1462
1139,168,1307
417,201,618
608,771,1379
1219,990,2209
1138,214,1352
462,218,680
624,744,1368
1192,1112,2304
1149,208,1357
467,284,751
701,930,1631
1388,1217,2605
1187,214,1401
511,250,761
705,646,1351
1142,894,2036
1175,156,1331
441,218,659
661,614,1275
1098,653,1751
1171,169,1340
450,242,692
681,603,1284
1083,963,2046
1140,239,1379
489,259,748
667,1058,1725
1508,1020,2528
1166,188,1354
464,265,729
699,989,1688
1464,1047,2511
1089,194,1283
393,201,594
558,865,1423
1263,729,1992
1104,188,1292
402,239,641
611,902,1513
1315,1012,2327
1164,224,1388
498,265,763
697,826,1523
1300,1606,2906
1129,196,1325
435,217,652
614,710,1324
1148,876,2024
1200,169,1369
479,205,684
673,688,1361
1198,701,1899
1183,195,1378
488,276,764
727,897,1624
1390,1212,2602
1149,203,1352
462,293,755
710,1005,1715
1463,940,2403
1089,173,1262
372,289,661
646,637,1283
1035,665,1700
1164,188,1352
462,248,710
680,844,1524
1317,1358,2675
1518,220,1738
848,309,1157
1095,733,1828
1560,1030,2590
1381,208,1589
699,286,985
935,746,1681
1437,1123,2560
1211,186,1397
507,276,783
755,788,1543
1308,1555,2863
1158,166,1324
434,396,830
822,792,1614
1260,702,1962
1214,224,1438
548,286,834
768,652,1420
1175,806,1981
1183,195,1378
488,261,749
712,614,1326
1106,858,1964
1150,201,1351
461,205,666
623,683,1306
1143,777,1920
1521,215,1736
846,293,1139
1082,892,1974
1722,890,2612
1236,141,1377
487,174,661
678,927,1605
1473,947,2420
1094,152,1246
357,185,542
548,668,1216
1071,1094,2165
1090,196,1286
396,217,613
575,837,1412
1237,815,2052
1140,221,1361
471,252,723
660,755,1415
1204,1304,2508
1132,231,1363
473,289,762
689,563,1252
1004,563,1567
1180,215,1395
505,269,774
717,759,1476
1248,748,1996
1138,182,1320
430,217,647
623,674,1297
1121,831,1952
1217,186,1403
513,231,744
716,744,1460
1270,794,2064
1132,196,1328
438,225,663
625,655,1280
1096,838,1934
1047,167,1214
324,216,540
531,567,1098
923,531,1454
1090,184,1274
384,246,630
604,679,1283
1078,894,1972
1121,149,1270
380,205,585
594,585,1179
1015,845,1860
1482,233,1715
825,342,1167
1092,802,1894
1594,1621,3215
1132,236,1368
478,288,766
688,656,1344
1097,840,1937
1041,217,1258
368,269,637
578,644,1222
994,947,1941
1212,202,1414
524,247,771
727,705,1432
1226,604,1830
1172,201,1373
483,249,732
689,725,1414
1207,952,2159
1090,196,1286
396,252,648
610,616,1226
1016,611,1627
1176,239,1415
525,431,956
875,593,1468
1079,707,1786
1152,169,1321
431,193,624
613,901,1514
1362,838,2200
1125,186,1311
421,192,613
585,663,1248
1097,970,2067
1170,183,1353
463,240,703
678,787,1465
1267,774,2041
1147,230,1377
487,319,806
734,1106,1840
1563,1124,2687
1132,219,1351
461,258,719
658,545,1203
987,591,1578
1115,172,1287
397,240,637
623,959,1582
1383,1064,2447
1183,186,1369
479,222,701
673,818,1491
1310,1282,2592
1460,204,1664
774,283,1057
1011,748,1759
1517,1177,2694
1267,296,1563
673,398,1071
933,1143,2076
1720,1688,3408
1146,168,1314
424,256,680
670,708,1378
1164,703,1867
1196,199,1395
505,223,728
687,758,1445
1263,926,2189
1158,186,1344
454,428,882
854,528,1382
995,459,1454
1170,218,1388
498,323,821
761,826,1587
1306,776,2082
1167,206,1373
483,302,785
737,747,1484
1223,837,2060
1137,214,1351
461,292,753
697,689,1386
1136,762,1898
1130,198,1328
438,315,753
713,618,1331
1057,929,1986
1184,210,1394
504,228,732
680,765,1445
1258,892,2150
1385,244,1629
739,365,1104
1018,763,1781
1457,1065,2522
1120,196,1316
426,257,683
645,863,1508
1293,839,2132
1383,184,1567
677,262,939
913,810,1723
1502,927,2429
1179,230,1409
519,312,831
759,724,1483
1212,1189,2401
1266,204,1470
580,308,888
842,540,1382
1115,871,1986
1214,187,1401
511,239,750
721,753,1474
1276,948,2224
1151,196,1347
457,218,675
637,643,1280
1103,778,1881
1483,230,1713
823,312,1135
1063,874,1937
1666,899,2565
1305,215,1520
630,220,850
793,674,1467
1288,965,2253
1101,185,1286
396,203,599
572,755,1327
1165,1220,2385
1099,203,1302
412,237,649
604,645,1249
1053,748,1801
1123,202,1325
435,288,723
679,687,1366
1119,781,1900
1162,201,1363
473,218,691
648,1177,1825
1649,1131,2780
1147,166,1313
423,187,610
602,755,1357
1211,700,1911
1133,196,1329
439,201,640
602,633,1235
1075,607,1682
1185,214,1399
509,280,789
733,851,1584
1345,973,2318
1152,184,1336
446,261,707
681,730,1411
1191,1045,2236
1083,180,1263
373,184,557
535,634,1169
1026,672,1698
1179,188,1367
477,212,689
659,708,1367
1196,1006,2202
1527,223,1750
860,311,1171
1106,768,1874
1604,707,2311
1166,186,1352
462,288,750
722,684,1406
1159,993,2152
1111,216,1327
437,242,679
621,724,1345
1145,1030,2175
1137,214,1351
461,270,731
675,889,1564
1335,1687,3022
1100,167,1267
377,214,591
582,596,1178
1005,973,1978
1171,247,1418
528,335,863
774,738,1512
1218,1222,2440
1127,202,1329
439,216,655
611,662,1273
1098,712,1810
1120,213,1333
443,304,747
692,664,1356
1093,727,1820
1523,267,1790
900,407,1307
1198,589,1787
1421,884,2305
1250,163,1413
523,231,754
749,709,1458
1268,1037,2305
1301,228,1529
639,423,1062
992,884,1876
1495,1261,2756
1525,249,1774
884,392,1276
1185,871,2056
1705,900,2605
1160,186,1346
456,254,710
682,798,1480
1267,1153,2420
1231,242,1473
583,386,969
885,795,1680
1335,1100,2435
1366,203,1569
679,281,960
915,801,1716
1476,938,2414
1144,199,1343
453,355,808
767,760,1527
1213,1089,2302
1077,237,1314
424,262,686
607,801,1408
1187,991,2178
1314,228,1542
652,370,1022
952,958,1910
1582,1423,3005
1460,234,1694
804,336,1140
1064,737,1801
1507,689,2196
1202,189,1391
501,271,772
741,957,1698
1468,1204,2672
1161,196,1357
467,208,675
637,922,1559
1393,856,2249
1114,186,1300
410,187,597
569,559,1128
982,1067,2049
1207,219,1426
536,262,798
737,868,1605
1385,841,2226
1094,171,1265
375,279,654
641,558,1199
961,848,1809
1159,215,1374
484,240,724
667,897,1564
1366,1153,2519
1114,171,1285
395,299,694
681,505,1186
928,714,1642
1305,188,1493
603,307,910
880,826,1706
1441,993,2434
1083,224,1307
417,246,663
597,760,1357
1152,696,1848
1189,212,1401
511,228,739
685,722,1407
1221,1005,2226
1413,250,1663
773,303,1076
984,719,1703
1441,692,2133
1176,198,1374
484,299,783
743,477,1220
962,680,1642
1105,197,1302
412,200,612
573,607,1180
1022,1358,2380
1216,209,1425
535,323,858
807,1006,1813
1531,1589,3120
1202,193,1395
505,470,975
940,766,1706
1278,678,1956
1160,184,1344
454,253,707
681,968,1649
1437,1058,2495
1085,195,1280
390,256,646
609,566,1175
960,806,1766
1215,184,1399
509,331,840
814,957,1771
1481,905,2386
1079,194,1273
383,252,635
599,655,1254
1043,747,1790
1182,187,1369
479,243,722
693,544,1237
1035,741,1776
1231,201,1432
542,288,830
787,817,1604
1358,993,2351
1040,196,1236
346,228,574
536,753,1289
1103,838,1941
1163,236,1399
509,308,817
739,656,1395
1128,1120,2248
1100,186,1286
396,257,653
625,687,1312
1097,907,2004
1088,190,1278
388,218,606
574,487,1061
884,836,1720
1187,201,1388
498,272,770
727,788,1515
1284,1076,2360
1097,171,1268
378,195,573
560,645,1205
1051,801,1852
1145,209,1354
464,291,755
704,593,1297
1047,915,1962
1097,179,1276
386,234,620
599,777,1376
1183,878,2061
1516,214,1730
840,308,1148
1092,761,1853
1586,901,2487
1386,206,1592
702,262,964
916,594,1510
1289,942,2231
